"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"M39b",1,"244_0",14,338752.76,169.01202,1.505097087,"Polar",0,0,0,"no_spec"
"M39b",2,"1318_0",59,34921.322,387.1635354,2.058028641,"Polar",0,0,0,"no_spec"
"M39b",3,"287_1",68,254599.2,177.0544501,2.812026214,"Polar",0,0,0,"no_spec"
"M39b",4,"1414_0",80,450989,407.0995652,2.409894175,"Polar",0,0,0,"no_spec"
"M39b",5,"1574_0",136,2690.365,441.0799102,1.153231553,"Polar",0,0,0,"no_spec"
"M39b",6,"1651_0",138,7890.03333333333,457.0785502,1.505097087,"Polar",0,0,0,"no_spec"
"M39b",7,"105_1",147,4890.536,133.01508,4.068688835,"Polar",0,0,0,"no_spec"
"M39b",8,"90_0",148,6007.816,128.9579399,3.566023786,"Polar",0,0,0,"no_spec"
"M39b",9,"439_0",177,167869.8,207.0830352,2.058028641,"Polar",0,0,0,"no_spec"
"M39b",10,"515_1",225,5008.964,223.0433551,7.084679126,"Polar",0,0,0,"no_spec"
"M39b",11,"2131_0",272,26736.22,553.1326603,1.203498058,"Polar",0,0,0,"no_spec"
"M39b",12,"145_3",321,5139.71,145.0619602,8.240808738,"Polar",0,0,0,"no_spec"
"M39b",13,"607_0",397,1555.35666666667,243.0608152,1.655896602,"Polar",0,0,0,"no_spec"
"M39b",14,"439_0",486,10924.6266666667,207.0830352,2.058028641,"Polar",0,0,0,"no_spec"
"M39b",15,"1519_0",515,73609,431.0975252,1.655896602,"Polar",0,0,0,"no_spec"
"M39b",16,"844_0",566,23248.254,295.0468151,3.314691262,"Polar",0,0,0,"no_spec"
"M39b",17,"2200_0",595,2381.277,569.1313003,1.354297573,"Polar",0,0,0,"no_spec"
"M39b",18,"108_0",663,3115.01,134.0449326,1.555363592,"Polar",0,0,0,"no_spec"
"M39b",19,"145_2",665,2164.5475,145.0619602,5.978816019,"Polar",0,0,0,"no_spec"
"M39b",20,"266_2",701,8141.239,174.0511126,6.632280583,"Polar",0,0,0,"no_spec"
"M39b",21,"2148_0",768,52489.22,559.1105953,2.912559223,"Polar",0,0,0,"no_spec"
"M39b",22,"112_1",790,1226.12,135.0268851,7.33601165,"Polar",0,0,0,"no_spec"
"M39b",23,"2017_0",807,25607.34,527.1276853,1.505097087,"Polar",0,0,0,"no_spec"
"M39b",24,"439_0",814,15320.17,207.0830352,2.058028641,"Polar",0,0,0,"no_spec"
"M39b",25,"781_0",845,5003.165,281.0887202,6.481481068,"Polar",0,0,0,"no_spec"
"M39b",26,"27_2",897,5344.986,103.0487651,5.87828301,"Polar",0,0,0,"no_spec"
"M39b",27,"331_1",976,2888.88,187.0703652,6.732813592,"Polar",0,0,0,"no_spec"
"M39b",28,"2201_1",1660,1435.1725,569.1552504,5.325351456,"Polar",0,0,0,"no_spec"
"M39b",29,"1104_1",9,53836.648,341.1075703,6.129615534,"Polar",1,1,1,"matched"
"M39b",30,"1109_1",9,4283.445,342.1134728,6.129615534,"Polar",0,0,1,"no_spec"
"M39b",31,"230_3",9,2718.7,165.0411001,6.129615534,"Polar",0,0,1,"no_spec"
"M39b",32,"1316_1",9,2165.74,387.1108453,6.129615534,"Polar",0,0,1,"no_spec"
"M39b",33,"2795_0",9,2155.03,683.2245956,6.129615534,"Polar",0,0,1,"no_spec"
"M39b",34,"346_2",54,1903.0175,191.0556551,5.727483495,"Polar",1,1,1,"no_spec"
"M39b",35,"142_2",119,194388.4,144.0656377,5.928549515,"Polar",1,1,1,"matched"
"M39b",36,"145_2",119,75882.12,145.0619602,5.978816019,"Polar",0,0,1,"no_spec"
"M39b",37,"1898_0",184,10846.318,504.1643679,8.291075243,"Polar",0,0,1,"no_spec"
"M39b",38,"2113_0",184,4290.382,549.1665304,8.291075243,"Polar",0,0,1,"no_spec"
"M39b",39,"4577_0",184,2884.388,1007.331176,8.291075243,"Polar",0,0,1,"no_spec"
"M39b",40,"2832_1",184,1770.24,693.2213506,8.240808738,"Polar",1,1,1,"no_spec"
"M39b",41,"1910_3",184,1108.9,505.1654804,8.291075243,"Polar",0,0,1,"no_spec"
"M39b",42,"720_3",282,11451.5466666667,267.0731452,7.386278155,"Polar",1,1,1,"no_spec"
"M39b",43,"212_2",363,191355.2,161.0653902,8.743473786,"Polar",1,1,1,"no_spec"
"M39b",44,"430_4",363,5625.598,205.0329101,8.743473786,"Polar",0,0,1,"no_spec"
"M39b",45,"216_4",363,2504.43,162.0473426,8.341341748,"Polar",0,0,1,"no_spec"
"M39b",46,"2339_1",781,17086.904,593.1532104,5.275084951,"Polar",1,1,1,"matched"
"M39b",47,"2344_1",781,1905.7825,594.1543229,5.275084951,"Polar",0,0,1,"no_spec"
