"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N9",1,"244_0",14,233755.4,169.01202,1.505097087,"Polar",0,0,0,"no_spec"
"N9",2,"1318_0",59,4651.5775,387.1635354,2.058028641,"Polar",0,0,0,"no_spec"
"N9",3,"604_0",71,13131.1,242.993755,1.505097087,"Polar",0,0,0,"no_spec"
"N9",4,"2239_0",83,119111.44,577.1354103,2.661226699,"Polar",0,0,0,"no_spec"
"N9",5,"1574_0",136,4755.185,441.0799102,1.153231553,"Polar",0,0,0,"no_spec"
"N9",6,"1754_1",139,3276.30777777778,477.1008003,2.761759709,"Polar",0,0,0,"no_spec"
"N9",7,"105_1",147,17617.398,133.01508,4.068688835,"Polar",0,0,0,"no_spec"
"N9",8,"90_0",148,8425.324,128.9579399,3.566023786,"Polar",0,0,0,"no_spec"
"N9",9,"1627_1",181,49816.96,451.1245653,3.013092233,"Polar",0,0,0,"no_spec"
"N9",10,"1898_0",184,7544.244,504.1643679,8.291075243,"Polar",0,0,0,"no_spec"
"N9",11,"1530_0",216,134290.36,433.0758002,1.304031068,"Polar",0,0,0,"no_spec"
"N9",12,"1674_0",217,144615.47,463.0852252,1.756429612,"Polar",0,0,0,"no_spec"
"N9",13,"515_1",225,5048.03,223.0433551,7.084679126,"Polar",0,0,0,"no_spec"
"N9",14,"1040_1",232,10074.8,331.0677052,3.364957767,"Polar",0,0,0,"no_spec"
"N9",15,"100_1",270,4587.56,131.0463851,6.682547087,"Polar",0,0,0,"no_spec"
"N9",16,"3780_0",274,1577.7,881.1574704,3.063358738,"Polar",0,0,0,"no_spec"
"N9",17,"607_0",397,7572.05,243.0608152,1.655896602,"Polar",0,0,0,"no_spec"
"N9",18,"441_1",501,2014.135,208.0266676,7.939209709,"Polar",0,0,0,"no_spec"
"N9",19,"375_1",547,1627.37666666667,195.0505251,6.833346602,"Polar",0,0,0,"no_spec"
"N9",20,"227_0",565,2775.1,164.0735177,3.817356311,"Polar",0,0,0,"no_spec"
"N9",21,"59_0",600,1539.98,117.01644,1.354297573,"Polar",0,0,0,"no_spec"
"N9",22,"2939_0",618,4976.26125,729.1464404,3.013092233,"Polar",0,0,0,"no_spec"
"N9",23,"217_0",635,1625.02666666667,162.0760827,6.280415049,"Polar",0,0,0,"no_spec"
"N9",24,"108_0",663,38357.98,134.0449326,1.555363592,"Polar",0,0,0,"no_spec"
"N9",25,"2745_0",672,4294.46,670.6508141,8.190542233,"Polar",0,0,0,"no_spec"
"N9",26,"211_0",729,1626.39,161.0462301,2.058028641,"Polar",0,0,0,"no_spec"
"N9",27,"2247_0",733,23695.426,578.1365228,2.661226699,"Polar",0,0,0,"no_spec"
"N9",28,"3263_0",748,1340.9,804.1340778,5.928549515,"Polar",0,0,0,"no_spec"
"N9",29,"112_1",790,3609.3,135.0268851,7.33601165,"Polar",0,0,0,"no_spec"
"N9",30,"371_0",828,5600.576,194.1021028,2.208828155,"Polar",0,0,0,"no_spec"
"N9",31,"1031_0",920,4266.826,329.0894302,1.404564078,"Polar",0,0,0,"no_spec"
"N9",32,"1773_0",933,12200.4775,481.1004603,1.555363592,"Polar",0,0,0,"no_spec"
"N9",33,"2239_0",965,19741.668,577.1354103,2.661226699,"Polar",0,0,0,"no_spec"
"N9",34,"100_0",1097,1449.275,131.0463851,1.153231553,"Polar",0,0,0,"no_spec"
"N9",35,"102_2",1101,1917.032,132.0283376,7.738143689,"Polar",0,0,0,"no_spec"
"N9",36,"786_0",1156,1153.09,282.0850427,3.767089806,"Polar",0,0,0,"no_spec"
"N9",37,"2315_0",1255,1796.047,589.1248103,6.330681553,"Polar",0,0,0,"no_spec"
"N9",38,"2177_0",1486,44952.28,565.1076903,2.912559223,"Polar",0,0,0,"no_spec"
"N9",39,"2344_2",1792,1527.37333333333,594.1543229,8.140275728,"Polar",0,0,0,"no_spec"
"N9",40,"3877_0",2334,1118.55,895.2161555,9.497471359,"Polar",0,0,0,"no_spec"
