"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"M15",1,"244_0",14,332873.6,169.01202,1.505097087,"Polar",0,0,0,"no_spec"
"M15",2,"447_1",48,1303.77,209.0277801,6.330681553,"Polar",0,0,0,"no_spec"
"M15",3,"2239_0",83,23563.4475,577.1354103,2.661226699,"Polar",0,0,0,"no_spec"
"M15",4,"1574_0",136,128032.51,441.0799102,1.153231553,"Polar",0,0,0,"no_spec"
"M15",5,"1651_0",138,189434.153,457.0785502,1.505097087,"Polar",0,0,0,"no_spec"
"M15",6,"1754_1",139,12628.4566666667,477.1008003,2.761759709,"Polar",0,0,0,"no_spec"
"M15",7,"105_1",147,29869.04,133.01508,4.068688835,"Polar",0,0,0,"no_spec"
"M15",8,"90_0",148,12502.802,128.9579399,3.566023786,"Polar",0,0,0,"no_spec"
"M15",9,"2234_1",153,1367.64,576.1247178,5.77775,"Polar",0,0,0,"no_spec"
"M15",10,"1898_0",184,12409.506,504.1643679,8.291075243,"Polar",0,0,0,"no_spec"
"M15",11,"1674_0",217,143137.646666667,463.0852252,1.756429612,"Polar",0,0,0,"no_spec"
"M15",12,"2798_0",223,1134.92,684.1011678,6.431214563,"Polar",0,0,0,"no_spec"
"M15",13,"515_1",225,4632.496,223.0433551,7.084679126,"Polar",0,0,0,"no_spec"
"M15",14,"1040_1",232,17111.415,331.0677052,3.364957767,"Polar",0,0,0,"no_spec"
"M15",15,"100_1",270,3521.61,131.0463851,6.682547087,"Polar",0,0,0,"no_spec"
"M15",16,"3780_0",274,3461.16,881.1574704,3.063358738,"Polar",0,0,0,"no_spec"
"M15",17,"720_3",282,8746.426,267.0731452,7.386278155,"Polar",0,0,0,"no_spec"
"M15",18,"221_0",287,8093.86,163.0388751,2.912559223,"Polar",0,0,0,"no_spec"
"M15",19,"150_0",427,4517.58,147.0306551,2.912559223,"Polar",0,0,0,"no_spec"
"M15",20,"303_2",444,2290.53,181.0684802,4.068688835,"Polar",0,0,0,"no_spec"
"M15",21,"573_0",456,3061.876,236.0769777,6.531747573,"Polar",0,0,0,"no_spec"
"M15",22,"2994_0",478,2388.02333333333,745.1402904,4.068688835,"Polar",0,0,0,"no_spec"
"M15",23,"492_2",502,3604.39,219.0628552,7.838676699,"Polar",0,0,0,"no_spec"
"M15",24,"1754_0",544,24434.7688888889,477.1008003,1.253764563,"Polar",0,0,0,"no_spec"
"M15",25,"59_0",600,2158.335,117.01644,1.354297573,"Polar",0,0,0,"no_spec"
"M15",26,"2664_0",616,4868.5,652.1278378,5.576683981,"Polar",0,0,0,"no_spec"
"M15",27,"2939_0",618,9912.67333333333,729.1464404,3.013092233,"Polar",0,0,0,"no_spec"
"M15",28,"108_0",663,10000.33,134.0449326,1.555363592,"Polar",0,0,0,"no_spec"
"M15",29,"70_0",667,7722.71,121.0304701,1.605630097,"Polar",0,0,0,"no_spec"
"M15",30,"1474_0",677,17929.3,421.1151403,1.253764563,"Polar",0,0,0,"no_spec"
"M15",31,"3780_0",733,12935.1,881.1574704,3.063358738,"Polar",0,0,0,"no_spec"
"M15",32,"1104_2",739,2296.2,341.1075703,7.989476214,"Polar",0,0,0,"no_spec"
"M15",33,"795_1",747,142927,285.0596401,3.163891748,"Polar",0,0,0,"no_spec"
"M15",34,"3263_0",748,2212.65,804.1340778,5.928549515,"Polar",0,0,0,"no_spec"
"M15",35,"1227_0",783,6470.86888888889,369.0812402,5.626950485,"Polar",0,0,0,"no_spec"
"M15",36,"371_0",828,2406.8,194.1021028,2.208828155,"Polar",0,0,0,"no_spec"
"M15",37,"781_0",845,4882.514,281.0887202,6.481481068,"Polar",0,0,0,"no_spec"
"M15",38,"230_3",852,5094.7225,165.0411001,6.129615534,"Polar",0,0,0,"no_spec"
