"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"T21a",1,"1898_0",3,4417.984,504.1643679,8.291075243,"Polar",0,0,0,"no_spec"
"T21a",2,"207_1",6,19832.72,160.0594876,6.732813592,"Polar",0,0,0,"no_spec"
"T21a",3,"1545_0",84,1550325.7,435.0923952,1.304031068,"Polar",0,0,0,"no_spec"
"T21a",4,"296_1",89,24055.62,180.0673677,4.923219417,"Polar",0,0,0,"no_spec"
"T21a",5,"1754_1",139,17586,477.1008003,2.761759709,"Polar",0,0,0,"no_spec"
"T21a",6,"90_0",148,10231.645,128.9579399,3.566023786,"Polar",0,0,0,"no_spec"
"T21a",7,"1688_0",166,164554.8,465.1018203,1.706163107,"Polar",0,0,0,"no_spec"
"T21a",8,"2385_0",204,3058693.5,601.1190003,1.354297573,"Polar",0,0,0,"no_spec"
"T21a",9,"1674_0",217,16809.3866666667,463.0852252,1.756429612,"Polar",0,0,0,"no_spec"
"T21a",10,"2304_0",218,917848.68,587.1034253,1.555363592,"Polar",0,0,0,"no_spec"
"T21a",11,"515_1",225,18188.2875,223.0433551,7.084679126,"Polar",0,0,0,"no_spec"
"T21a",12,"720_3",282,10026.204,267.0731452,7.386278155,"Polar",0,0,0,"no_spec"
"T21a",13,"293_3",307,17698.6925,179.0566751,4.521087379,"Polar",0,0,0,"no_spec"
"T21a",14,"1563_0",324,18913.85,439.0872652,2.711493204,"Polar",0,0,0,"no_spec"
"T21a",15,"607_0",397,11734.288,243.0608152,1.655896602,"Polar",0,0,0,"no_spec"
"T21a",16,"3810_0",399,97847.14,885.2098205,1.203498058,"Polar",0,0,0,"no_spec"
"T21a",17,"420_2",403,19664.844,203.0211051,7.788410194,"Polar",0,0,0,"no_spec"
"T21a",18,"1083_0",429,23392.199,337.0935402,2.108295146,"Polar",0,0,0,"no_spec"
"T21a",19,"303_2",444,5535.1675,181.0684802,4.068688835,"Polar",0,0,0,"no_spec"
"T21a",20,"263_1",495,1619.245,173.0452101,3.666556796,"Polar",0,0,0,"no_spec"
"T21a",21,"227_0",565,5278.0325,164.0735177,3.817356311,"Polar",0,0,0,"no_spec"
"T21a",22,"2372_0",659,11890.74,599.1024053,1.404564078,"Polar",0,0,0,"no_spec"
"T21a",23,"108_0",663,14268.46,134.0449326,1.555363592,"Polar",0,0,0,"no_spec"
"T21a",24,"346_0",666,20368.96,191.0556551,2.108295146,"Polar",0,0,0,"no_spec"
"T21a",25,"873_1",714,3103.64,301.0582801,3.767089806,"Polar",0,0,0,"no_spec"
"T21a",26,"5442_0",746,29951.6,1176.222208,1.605630097,"Polar",0,0,0,"no_spec"
"T21a",27,"1124_0",752,3784.5875,345.1551304,1.605630097,"Polar",0,0,0,"no_spec"
"T21a",28,"781_0",845,3201.07,281.0887202,6.481481068,"Polar",0,0,0,"no_spec"
"T21a",29,"230_3",852,3070.44,165.0411001,6.129615534,"Polar",0,0,0,"no_spec"
"T21a",30,"1041_0",872,14729.065,331.1395553,2.007762136,"Polar",0,0,0,"no_spec"
"T21a",31,"5682_0",960,11130.8825,1254.591594,7.33601165,"Polar",0,0,0,"no_spec"
"T21a",32,"2372_0",1007,16101.6466666667,599.1024053,1.404564078,"Polar",0,0,0,"no_spec"
"T21a",33,"167_0",1092,2251.03666666667,151.0590551,2.35962767,"Polar",0,0,0,"no_spec"
"T21a",34,"3896_0",1100,4737.34,897.2088005,1.153231553,"Polar",0,0,0,"no_spec"
"T21a",35,"2195_0",1239,5980.734,568.202038,2.15856165,"Polar",0,0,0,"no_spec"
"T21a",36,"618_1",1253,3005.965,245.0917802,4.11895534,"Polar",0,0,0,"no_spec"
"T21a",37,"1692_0",1350,15083.224,466.1077228,1.655896602,"Polar",0,0,0,"no_spec"
"T21a",38,"1968_0",1409,7959.555,515.1766054,5.978816019,"Polar",0,0,0,"no_spec"
"T21a",39,"4757_0",1412,50737.12,1037.220851,1.253764563,"Polar",0,0,0,"no_spec"
"T21a",40,"1082_1",1433,3804.945,337.0791702,8.090009223,"Polar",0,0,0,"no_spec"
"T21a",41,"806_2",1476,2727.32,287.0762352,4.973485922,"Polar",0,0,0,"no_spec"
"T21a",42,"5614_0",1887,1397.61,1227.580716,5.476150971,"Polar",0,0,0,"no_spec"
"T21a",43,"576_0",2055,1574.13,237.0397701,1.655896602,"Polar",0,0,0,"no_spec"
"T21a",44,"1696_1",2174,1567.08,467.1184153,2.208828155,"Polar",0,0,0,"no_spec"
"T21a",45,"3902_0",2188,1581.005,898.214703,1.102965049,"Polar",0,0,0,"no_spec"
"T21a",46,"3808_0",2438,10997.4,885.1571304,4.470820874,"Polar",0,0,0,"no_spec"
"T21a",47,"544_0",2451,3140.12,229.1554104,3.415224272,"Polar",0,0,0,"no_spec"
"T21a",48,"2046_1",2478,3637.55,533.1726804,6.129615534,"Polar",0,0,0,"no_spec"
"T21a",49,"4661_0",2528,1552.03,1023.219646,1.555363592,"Polar",0,0,0,"no_spec"
"T21a",50,"1104_1",9,153055.415,341.1075703,6.129615534,"Polar",1,1,1,"matched"
"T21a",51,"1109_1",9,41625.7,342.1134728,6.129615534,"Polar",0,0,1,"no_spec"
"T21a",52,"482_2",9,26190.098,217.0366801,6.129615534,"Polar",0,0,1,"no_spec"
"T21a",53,"1316_1",9,16243.7,387.1108453,6.129615534,"Polar",0,0,1,"no_spec"
"T21a",54,"2795_0",9,11352.5,683.2245956,6.129615534,"Polar",0,0,1,"no_spec"
"T21a",55,"346_2",54,1785280.425,191.0556551,5.727483495,"Polar",1,1,2,"matched"
"T21a",56,"354_1",54,161464.8,192.0567676,5.67721699,"Polar",0,0,2,"no_spec"
"T21a",57,"358_3",54,11583.788,193.0530901,5.67721699,"Polar",0,0,2,"no_spec"
"T21a",58,"348_1",54,7753.156,191.1227153,5.67721699,"Polar",1,1,2,"matched"
"T21a",59,"1296_0",54,7103.55,383.1207653,5.67721699,"Polar",0,0,2,"no_spec"
"T21a",60,"1110_0",86,166581.842,343.0666852,4.822686408,"Polar",1,1,1,"matched"
"T21a",61,"1117_0",86,12265.94,344.0677977,4.671886893,"Polar",0,0,1,"no_spec"
"T21a",62,"244_2",86,6350.1325,169.01202,4.621620388,"Polar",0,0,1,"no_spec"
"T21a",63,"2809_0",86,5967.625,687.1380353,4.671886893,"Polar",0,0,1,"no_spec"
"T21a",64,"1337_2",107,12738.42,391.1057153,4.068688835,"Polar",1,1,1,"no_spec"
"T21a",65,"88_1",107,4520.95,128.0334676,4.068688835,"Polar",0,0,1,"no_spec"
"T21a",66,"142_2",119,291303,144.0656377,5.928549515,"Polar",1,1,1,"no_spec"
"T21a",67,"145_2",119,3604.888,145.0619602,5.978816019,"Polar",0,0,1,"no_spec"
"T21a",68,"293_4",405,243783.82,179.0566751,5.425884466,"Polar",1,1,1,"matched"
"T21a",69,"1219_1",405,4244.735,367.1029653,4.470820874,"Polar",0,0,1,"no_spec"
"T21a",70,"482_1",435,20713.823,217.0366801,5.275084951,"Polar",1,1,2,"matched"
"T21a",71,"181_1",435,8017.21222222222,155.0347651,5.727483495,"Polar",0,0,2,"no_spec"
"T21a",72,"392_0",435,6151.216,199.0262351,5.174551942,"Polar",1,1,2,"no_spec"
"T21a",73,"86_3",435,2503.12666666667,127.0515151,6.481481068,"Polar",0,0,2,"no_spec"
"T21a",74,"616_1",697,3691.554,245.0438801,6.531747573,"Polar",1,1,1,"no_spec"
"T21a",75,"573_0",697,3029.6725,236.0769777,6.531747573,"Polar",0,0,1,"no_spec"
