"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N20",1,"356_1",1,1145650,193.01477,2.711493204,"Polar",0,0,0,"no_spec"
"N20",2,"1898_0",3,926192.08,504.1643679,8.291075243,"Polar",0,0,0,"no_spec"
"N20",3,"1931_1",4,550571.5,509.0358101,3.314691262,"Polar",0,0,0,"no_spec"
"N20",4,"356_0",7,4286232.84,193.01477,1.203498058,"Polar",0,0,0,"no_spec"
"N20",5,"244_0",14,493308.09,169.01202,1.505097087,"Polar",0,0,0,"no_spec"
"N20",6,"2142_0",35,9111.39,557.1323203,7.386278155,"Polar",0,0,0,"no_spec"
"N20",7,"357_0",36,6654480,193.0339301,1.354297573,"Polar",0,0,0,"no_spec"
"N20",8,"2934_0",45,40982.3,728.207598,9.598004369,"Polar",0,0,0,"no_spec"
"N20",9,"1783_0",50,112093.73,483.0787352,3.264424757,"Polar",0,0,0,"no_spec"
"N20",10,"346_2",54,25867.205,191.0556551,5.727483495,"Polar",0,0,0,"no_spec"
"N20",11,"1824_0",55,53569.35,491.1403254,4.872952913,"Polar",0,0,0,"no_spec"
"N20",12,"2478_1",60,520815,619.0719652,2.711493204,"Polar",0,0,0,"no_spec"
"N20",13,"2416_1",82,310319.5,607.0729852,4.822686408,"Polar",0,0,0,"no_spec"
"N20",14,"77_0",103,284353.92,125.0253401,1.354297573,"Polar",0,0,0,"no_spec"
"N20",15,"618_1",106,21382.44,245.0917802,4.11895534,"Polar",0,0,0,"no_spec"
"N20",16,"105_1",147,29107.9325,133.01508,4.068688835,"Polar",0,0,0,"no_spec"
"N20",17,"90_0",148,15178.236,128.9579399,3.566023786,"Polar",0,0,0,"no_spec"
"N20",18,"988_0",149,6047.595,321.0230501,2.46016068,"Polar",0,0,0,"no_spec"
"N20",19,"2182_1",185,280428,566.1567029,8.291075243,"Polar",0,0,0,"no_spec"
"N20",20,"2359_0",189,224460,597.1816105,4.269754854,"Polar",0,0,0,"no_spec"
"N20",21,"5674_0",230,11517.64,1252.589369,7.386278155,"Polar",0,0,0,"no_spec"
"N20",22,"1040_1",232,70084.814,331.0677052,3.364957767,"Polar",0,0,0,"no_spec"
"N20",23,"1082_0",244,60850.85,337.0791702,6.582014078,"Polar",0,0,0,"no_spec"
"N20",24,"952_0",251,203750.52,315.0738552,1.706163107,"Polar",0,0,0,"no_spec"
