"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"T68",1,"1898_0",3,5510.924,504.1643679,8.291075243,"Polar",0,0,0,"no_spec"
"T68",2,"244_1",5,37836.774,169.01202,2.761759709,"Polar",0,0,0,"no_spec"
"T68",3,"1104_1",9,38898.3,341.1075703,6.129615534,"Polar",0,0,0,"no_spec"
"T68",4,"244_0",14,332733.372,169.01202,1.505097087,"Polar",0,0,0,"no_spec"
"T68",5,"898_0",18,40259.038,305.0675202,1.253764563,"Polar",0,0,0,"no_spec"
"T68",6,"1824_0",55,1256.425,491.1403254,4.872952913,"Polar",0,0,0,"no_spec"
"T68",7,"1318_0",59,235696.2,387.1635354,2.058028641,"Polar",0,0,0,"no_spec"
"T68",8,"296_1",89,4153.365,180.0673677,4.923219417,"Polar",0,0,0,"no_spec"
"T68",9,"1651_0",138,172515.446,457.0785502,1.505097087,"Polar",0,0,0,"no_spec"
"T68",10,"105_1",147,6794.86,133.01508,4.068688835,"Polar",0,0,0,"no_spec"
"T68",11,"90_0",148,5395.96333333333,128.9579399,3.566023786,"Polar",0,0,0,"no_spec"
"T68",12,"1688_0",166,40676.162,465.1018203,1.706163107,"Polar",0,0,0,"no_spec"
"T68",13,"1674_0",217,259857.32,463.0852252,1.756429612,"Polar",0,0,0,"no_spec"
"T68",14,"515_1",225,12687.42,223.0433551,7.084679126,"Polar",0,0,0,"no_spec"
"T68",15,"1599_0",256,28810.746,447.0913752,1.203498058,"Polar",0,0,0,"no_spec"
"T68",16,"720_3",282,6600.638,267.0731452,7.386278155,"Polar",0,0,0,"no_spec"
"T68",17,"221_0",287,5334.26,163.0388751,2.912559223,"Polar",0,0,0,"no_spec"
"T68",18,"1083_0",429,90199.7,337.0935402,2.108295146,"Polar",0,0,0,"no_spec"
"T68",19,"1001_0",487,4447.25,323.0971252,6.682547087,"Polar",0,0,0,"no_spec"
"T68",20,"661_0",509,9037.1,254.9304648,3.616290291,"Polar",0,0,0,"no_spec"
"T68",21,"147_3",577,12535.074,146.0439126,6.933879612,"Polar",0,0,0,"no_spec"
"T68",22,"1143_0",686,6001.88,349.1883205,1.505097087,"Polar",0,0,0,"no_spec"
"T68",23,"243_0",694,1784.71333333333,168.9784899,7.084679126,"Polar",0,0,0,"no_spec"
"T68",24,"2068_0",711,11589.005,539.1745654,2.46016068,"Polar",0,0,0,"no_spec"
"T68",25,"230_2",777,1473.59,165.0411001,5.275084951,"Polar",0,0,0,"no_spec"
"T68",26,"781_0",845,10888.5,281.0887202,6.481481068,"Polar",0,0,0,"no_spec"
"T68",27,"263_0",1382,11035.194,173.0452101,1.806696117,"Polar",0,0,0,"no_spec"
"T68",28,"3064_0",1557,2227.15,762.1400429,4.621620388,"Polar",0,0,0,"no_spec"
"T68",29,"2069_0",1625,3921.2575,539.2176755,1.555363592,"Polar",0,0,0,"no_spec"
"T68",30,"1180_0",1881,12288.9,357.1445304,1.404564078,"Polar",0,0,0,"no_spec"
"T68",31,"1190_0",1922,12757.445,359.0988552,1.454830583,"Polar",0,0,0,"no_spec"
"T68",32,"1067_0",2730,1706.68,334.1285228,1.806696117,"Polar",0,0,0,"no_spec"
"T68",33,"207_1",6,345016.4,160.0594876,6.732813592,"Polar",1,1,2,"matched"
"T68",34,"56_2",6,9487.4475,116.0344876,6.531747573,"Polar",0,0,2,"no_spec"
"T68",35,"212_1",6,5602.992,161.0653902,6.732813592,"Polar",1,1,2,"no_spec"
"T68",36,"2428_2",41,5923.434,609.1231103,4.521087379,"Polar",1,1,1,"no_spec"
"T68",37,"2436_2",41,1425.295,610.1290128,4.521087379,"Polar",0,0,1,"no_spec"
"T68",38,"346_2",54,328533.2,191.0556551,5.727483495,"Polar",1,1,1,"matched"
"T68",39,"354_1",54,9214.78,192.0567676,5.67721699,"Polar",0,0,1,"no_spec"
"T68",40,"142_2",119,29567.084,144.0656377,5.928549515,"Polar",1,1,1,"no_spec"
"T68",41,"420_2",403,41716.04,203.0211051,7.788410194,"Polar",1,1,1,"no_spec"
"T68",42,"573_0",456,43732.278,236.0769777,6.531747573,"Polar",1,1,1,"no_spec"
