"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N66",1,"346_2",54,1372.445,191.0556551,5.727483495,"Polar",0,0,0,"no_spec"
"N66",2,"1318_0",59,4672.33333333333,387.1635354,2.058028641,"Polar",0,0,0,"no_spec"
"N66",3,"296_1",89,4023.465,180.0673677,4.923219417,"Polar",0,0,0,"no_spec"
"N66",4,"105_1",147,3366.26,133.01508,4.068688835,"Polar",0,0,0,"no_spec"
"N66",5,"90_0",148,13718.914,128.9579399,3.566023786,"Polar",0,0,0,"no_spec"
"N66",6,"100_1",270,14250.185,131.0463851,6.682547087,"Polar",0,0,0,"no_spec"
"N66",7,"720_3",282,18627.34,267.0731452,7.386278155,"Polar",0,0,0,"no_spec"
"N66",8,"88_1",296,17571.38,128.0334676,4.068688835,"Polar",0,0,0,"no_spec"
"N66",9,"124_0",376,3833.985,139.0409151,1.253764563,"Polar",0,0,0,"no_spec"
"N66",10,"607_0",397,19212.798,243.0608152,1.655896602,"Polar",0,0,0,"no_spec"
"N66",11,"422_1",458,2619.0075,203.0833752,3.91788932,"Polar",0,0,0,"no_spec"
"N66",12,"227_0",565,3508.58333333333,164.0735177,3.817356311,"Polar",0,0,0,"no_spec"
"N66",13,"59_0",600,3548.072,117.01644,1.354297573,"Polar",0,0,0,"no_spec"
"N66",14,"108_0",663,19252.794,134.0449326,1.555363592,"Polar",0,0,0,"no_spec"
"N66",15,"332_2",681,12846.595,187.1086853,5.87828301,"Polar",0,0,0,"no_spec"
"N66",16,"2978_1",750,2144.95,739.1863055,5.074018932,"Polar",0,0,0,"no_spec"
"N66",17,"371_0",828,16849.72,194.1021028,2.208828155,"Polar",0,0,0,"no_spec"
"N66",18,"781_0",845,3818.742,281.0887202,6.481481068,"Polar",0,0,0,"no_spec"
"N66",19,"230_3",852,2847.428,165.0411001,6.129615534,"Polar",0,0,0,"no_spec"
"N66",20,"207_0",896,17782.425,160.0594876,2.812026214,"Polar",0,0,0,"no_spec"
"N66",21,"1031_0",920,5280.468,329.0894302,1.404564078,"Polar",0,0,0,"no_spec"
"N66",22,"100_0",1097,2086.58,131.0463851,1.153231553,"Polar",0,0,0,"no_spec"
"N66",23,"102_2",1101,2546.844,132.0283376,7.738143689,"Polar",0,0,0,"no_spec"
"N66",24,"347_0",1119,5135.14,191.0748152,1.203498058,"Polar",0,0,0,"no_spec"
"N66",25,"786_0",1156,2988.97,282.0850427,3.767089806,"Polar",0,0,0,"no_spec"
"N66",26,"1803_0",1205,4092.16,486.182663,6.129615534,"Polar",0,0,0,"no_spec"
"N66",27,"119_1",1620,4110.21,137.0243201,2.661226699,"Polar",0,0,0,"no_spec"
"N66",28,"1180_0",1881,5008.7775,357.1445304,1.404564078,"Polar",0,0,0,"no_spec"
"N66",29,"331_0",2345,3507.15,187.0703652,1.907229126,"Polar",0,0,0,"no_spec"
"N66",30,"426_0",2420,1018.21,204.0844877,1.957495631,"Polar",0,0,0,"no_spec"
"N66",31,"1104_1",9,217269.705,341.1075703,6.129615534,"Polar",1,1,5,"matched"
"N66",32,"1109_1",9,31616.235,342.1134728,6.129615534,"Polar",1,1,5,"matched"
"N66",33,"2795_0",9,25067.275,683.2245956,6.129615534,"Polar",1,1,5,"no_spec"
"N66",34,"1316_1",9,23324.015,387.1108453,6.129615534,"Polar",1,1,5,"no_spec"
"N66",35,"1111_3",9,4839.83,343.1145853,6.179882039,"Polar",0,0,5,"no_spec"
"N66",36,"447_1",48,4217.34,209.0277801,6.330681553,"Polar",1,1,1,"no_spec"
"N66",37,"447_2",76,22662.188,209.0277801,8.240808738,"Polar",1,1,1,"matched"
"N66",38,"2239_0",83,38129.4493333333,577.1354103,2.661226699,"Polar",1,1,2,"matched"
"N66",39,"2495_1",83,11094.5625,623.1626354,2.510427184,"Polar",1,1,2,"matched"
"N66",40,"1489_0",83,4166.7675,425.0860602,2.610960194,"Polar",0,0,2,"no_spec"
"N66",41,"211_0",83,4163.94,161.0462301,2.058028641,"Polar",0,0,2,"no_spec"
"N66",42,"142_2",119,734793.4,144.0656377,5.928549515,"Polar",1,1,2,"no_spec"
"N66",43,"145_2",119,20055.94,145.0619602,5.978816019,"Polar",1,1,2,"no_spec"
"N66",44,"820_0",119,3012.114,289.1407304,5.928549515,"Polar",0,0,2,"no_spec"
"N66",45,"2113_0",184,15997.922,549.1665304,8.291075243,"Polar",0,0,2,"no_spec"
"N66",46,"1898_0",184,9459.366,504.1643679,8.291075243,"Polar",1,1,2,"matched"
"N66",47,"4577_0",184,2354.024,1007.331176,8.291075243,"Polar",1,1,2,"no_spec"
"N66",48,"1168_0",250,4085.91,355.0656652,6.330681553,"Polar",1,1,1,"no_spec"
"N66",49,"420_2",403,52922.64,203.0211051,7.788410194,"Polar",1,1,1,"no_spec"
"N66",50,"3653_1",439,3474.3725,865.1971505,4.420554369,"Polar",1,1,1,"no_spec"
"N66",51,"654_1",459,9523.05,253.0336201,9.246138835,"Polar",1,1,1,"no_spec"
"N66",52,"264_1",628,20028.53,173.0931102,6.129615534,"Polar",1,1,1,"matched"
"N66",53,"966_3",629,4959.028,317.0521301,7.185212136,"Polar",1,1,1,"no_spec"
"N66",54,"145_2",665,7555.994,145.0619602,5.978816019,"Polar",1,1,2,"no_spec"
"N66",55,"616_1",665,7289.59,245.0438801,6.531747573,"Polar",1,1,2,"no_spec"
"N66",56,"2247_0",733,16739.192,578.1365228,2.661226699,"Polar",1,1,1,"matched"
"N66",57,"490_0",1110,7229.076,218.1048528,1.354297573,"Polar",1,1,1,"no_spec"
