"feature_id","TIC","norm_TIC","actual_mz","actual_rt","sample_name"
"0_0",40006.4462890625,410501.271117295,71.0144348144531,2.08203333333333,"T25_DN1449_polar"
"0_1",37989.604675293,389806.705043802,71.0136184692383,2.67191666666667,"T25_DN1449_polar"
"0_3",86074.133895874,883196.200914164,71.3312835693359,6.48236666666667,"T25_DN1449_polar"
"100_1",110285.497344971,1131626.05143188,131.046035766602,6.64506666666667,"T25_DN1449_polar"
"1001_0",12978.7243041992,133173.108800001,323.09814453125,6.56453333333333,"T25_DN1449_polar"
"1008_1",15179.9080810547,155759.187349271,325.090972900391,2.70765,"T25_DN1449_polar"
"102_2",4578.13722229004,46975.7082526288,132.024826049805,7.59456666666667,"T25_DN1449_polar"
"1030_0",17773.8400878906,182375.20763521,329.069732666016,1.94578333333333,"T25_DN1449_polar"
"1031_0",3187.53948974609,32706.9543448821,329.080444335938,1.92433333333333,"T25_DN1449_polar"
"105_1",153520.845672607,1575258.69296811,133.014938354492,3.97913333333333,"T25_DN1449_polar"
"105_2",78650.0709533691,807018.795584707,133.015930175781,6.03706666666667,"T25_DN1449_polar"
"106_0",32673.39503479,335257.725632224,133.053939819336,2.09418333333333,"T25_DN1449_polar"
"108_0",175109.124298096,1796773.38969887,134.048126220703,1.49338333333333,"T25_DN1449_polar"
"1082_0",2179.57543945312,22364.3580318744,337.080108642578,6.45735,"T25_DN1449_polar"
"11_1",7462.80020141602,76574.8836235229,95.0080108642578,6.63078333333333,"T25_DN1449_polar"
"1103_0",1115.30541992188,11444.013028648,341.087493896484,2.62901666666667,"T25_DN1449_polar"
"1103_1",3850.06127929688,39505.0097079713,341.091644287109,3.14746666666667,"T25_DN1449_polar"
"1104_1",1357763.109375,13931841.8398734,341.109619140625,6.03706666666667,"T25_DN1449_polar"
"1104_2",2450.04461669922,25139.6093065152,341.106506347656,7.82521666666667,"T25_DN1449_polar"
"1105_1",2062.68310546875,21164.940034641,341.146728515625,6.03706666666667,"T25_DN1449_polar"
"1109_1",85596.90234375,878299.386102154,342.114013671875,6.03706666666667,"T25_DN1449_polar"
"1111_1",3523.09918212891,36150.091464925,343.104187011719,2.37485,"T25_DN1449_polar"
"1111_3",8147.41668701172,83599.6499707835,343.115509033203,6.03706666666667,"T25_DN1449_polar"
"112_0",6524.85073852539,66950.6984615019,135.027191162109,5.28615,"T25_DN1449_polar"
"113_0",4906.43212890625,50344.3022910384,135.05290222168,1.49338333333333,"T25_DN1449_polar"
"1157_0",2760.51776123047,28325.3364155163,352.179748535156,1.05715,"T25_DN1449_polar"
"1194_0",2075.24035644531,21293.788456977,361.066986083984,2.75415,"T25_DN1449_polar"
"12_0",14487.0294799805,148649.644441715,96.0484848022461,6.94,"T25_DN1449_polar"
"1234_0",4107.80920410156,42149.7297612267,371.100555419922,4.28671666666667,"T25_DN1449_polar"
"126_0",3739.75630187988,38373.1837738938,140.029083251953,1.20913333333333,"T25_DN1449_polar"
"126_1",3359.77119445801,34474.2028827826,140.03971862793,6.44303333333333,"T25_DN1449_polar"
"1260_0",3783.80633544922,38825.1758014365,377.088928222656,6.0192,"T25_DN1449_polar"
"1277_0",5280.78149414062,54185.4555182041,380.841278076172,3.53556666666667,"T25_DN1449_polar"
"13_4",3737.90446472168,38354.1822984353,96.9570159912109,9.4149,"T25_DN1449_polar"
"131_2",2775.83386230469,28482.4930625751,141.019378662109,7.66246666666667,"T25_DN1449_polar"
"1316_1",20646.2106933594,211848.25245767,387.117797851562,6.03706666666667,"T25_DN1449_polar"
"1318_0",199572.46875,2047788.78658586,387.166198730469,1.91718333333333,"T25_DN1449_polar"
"1324_0",16221.3952026367,166445.759812435,388.168395996094,1.91361666666667,"T25_DN1449_polar"
"1329_0",28341.9986572266,290813.795125236,389.177032470703,1.90646666666667,"T25_DN1449_polar"
"1334_0",2129.00003051758,21845.4099227294,390.182464599609,1.92433333333333,"T25_DN1449_polar"
"136_2",13952.2203369141,143162.03298411,142.052520751953,6.9955,"T25_DN1449_polar"
