"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","no phylogney","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","T88","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"fosteriana",0.089081983368905,0.17855351003357,0.14444499431895,0.064933116939514,0.0689360942634852,0.145026562226843,0.115297988811622,0.284390501511395,0.0684142861413596,0.0724284369091687,0.135537264631385,0.172077048773097,0.21831293772017,0.0764262638761836,0.0692631591250857,0.0710119866850582,0.127663884536235,0.186104088677638,0.205612901520111,0.158753386724562,0.0674078057570096,0.170607344245244,0.170259786431484,0.191476019244159,0.429668966370945,0.229143263665483,1,0.0793735297097435,0.330519648319692,0.112098542841506,0.163498991955952,0.0756317944668757,0.0523813153184263,0.166290465192295,0.144486916090363,0.101975634790081,0.074331855104781,0.149384539387582,0.19665473376363,0.0919782102456145,0.0880098396104882,0.177684313215514,0.101060874355264,0.118110651000532,0.0974437328850303,0.129059414209455,0.0679566593106881,0.225103778821299,0.0708467234447754,0.108198288322249,0.143269754219807,0.153784774933782,0.131322017277204,0.20366132442102,0.161955901967891,0.273930540703498,0.238789872550968,0.189040600698717,0.314720504449754,0.0811749125297899,0.157114089159639,0.112420064641347,0.128994326697793,0.138811791745464,0.276815678458713,0.138111479680314,0.132904324860007,0.1137676974749,0.0884440265440069,0.137781206407812,0.0680204005579437,0.119590034331877,0.152806963780418,0.100724797910115,0.134939655583266,0.097088539132461,0.0531487214562437,0.140026783248365,0.0778810357710333,0.194063744679048,0.0494311869703474,0.339783913925381,0.0835682398585795,0.0997331205928109,0.071141616249695,0.108113173054248,0.0913273613846621,0.267891683457977,0.0873924602668287,0.239480805582515,0.117719207632867,0.108359688071265,0.290842893144433,0.144349628190609,0.700515044298641,0.134597650851982,0.138098723448259,0.105673566708069,0.252585700853327,0.121088586502625
"glomeriflora",0.100032369217385,0.113896120727861,0.127709357274454,0.147596259858492,0.161345197324968,0.162938524515427,0.16428647331414,0.128323987144306,0.150809213396892,0.161779582165266,0.1598706040412,0.147064449401256,0.122343995167507,0.147216407677552,0.147869301645448,0.150736298678469,0.126767347801021,0.110207082059575,0.109834714400778,0.138398435812798,0.374265628841332,0.149836242108081,0.192440690609375,0.154573780047753,0.110991944907151,0.0893821270366934,0.0793735297097435,1,0.135358547008639,0.13701615949402,0.180437232180154,0.139468660877592,0.474496290388438,0.120511583037651,0.189105184051536,0.114106647587696,0.739707097550766,0.136189045576009,0.0932555295815183,0.124743498640519,0.181188733197615,0.126232389684099,0.130141505011019,0.124593436157967,0.173440287487732,0.167511962606848,0.136168868016899,0.128214860414665,0.129351645533439,0.219916482948404,0.0915238212951977,0.0904931228773035,0.153680402613731,0.0856404121023005,0.0691355728041072,0.0923940296507901,0.0615615278286274,0.103456449293131,0.123012985850694,0.16292719561562,0.154358189579537,0.172984623550469,0.133878249972292,0.134810086340662,0.0969981502704594,0.222826585744642,0.148771923810473,0.171609580115821,0.178251889691363,0.172845923339505,0.0769006824255337,0.183993604767907,0.117770431425774,0.184211366825212,0.163121578669364,0.188341897599928,0.119479927565439,0.103013939748376,0.0815366640881574,0.0534078854391664,0.207257864780869,0.118531979947845,0.144446874349724,0.0934383248322568,0.155354324385591,0.0561920694901201,0.100660655964249,0.0876680540078596,0.161359354493452,0.0684683186110285,0.118986996516869,0.152461466963251,0.0982069396892909,0.158609655768416,0.0350708995480257,0.188405645640778,0.16724765756841,0.172047408964726,0.105727491210921,0.218041207335923
"goldmanii",0.134845115165584,0.333135499169753,0.183153916112213,0.156294556308723,0.137932525267717,0.247190435042662,0.198906949021654,0.491111260795795,0.131766296827996,0.183252055940914,0.258511178394836,0.242906278269253,0.315430086481089,0.122060907781477,0.131326160009897,0.122188793879732,0.225208813704901,0.337790698856852,0.263649431776976,0.231557850591308,0.128378666742096,0.208866444610966,0.272555302523521,0.422848902225982,0.414247297030146,0.301915605346838,0.330519648319692,0.135358547008639,1,0.137236624831192,0.302858550788311,0.126911598288298,0.117849163580452,0.185218011907972,0.273501597440964,0.104414442674294,0.123485477103196,0.183635089407968,0.328078955285141,0.154808147373131,0.160294603505221,0.310728211720675,0.23109053726793,0.170666353113696,0.188028372014517,0.224687268585449,0.131924425134683,0.190179611459374,0.106600312880088,0.24361921602849,0.210748697496279,0.211763354705649,0.191710057164996,0.157742252320016,0.310430750987025,0.240750434448237,0.241223694030587,0.302265568141527,0.201529725476201,0.170626835985637,0.265450922652026,0.207134907617121,0.187405686228154,0.1897349179877,0.278492681065921,0.255855734250624,0.230087793988565,0.217893622064512,0.181021308786724,0.244535879185181,0.0879655408671613,0.24388246160162,0.201239957678916,0.204860780071499,0.216903683446095,0.220703603297283,0.143733744991541,0.19762605149296,0.0712877689751947,0.122944202134498,0.140364676222383,0.194765623044468,0.196294806446272,0.162540995453605,0.168132639347082,0.111131216185863,0.0882783382249045,0.383062348136056,0.167364251214094,0.133796510993338,0.173236191785888,0.226097049962765,0.380720799476133,0.298868453082362,0.230486584895103,0.227049888373549,0.21682835278038,0.162491385334925,0.318508283319883,0.236035958155064
"gracilifolia",0.107761672709047,0.112138060484362,0.305457216258368,0.154941262224246,0.111834937849414,0.332692441074265,0.161520392525111,0.131766783639931,0.179041528984775,0.244063833566012,0.410494922282175,0.287132124498689,0.22340026920632,0.265670083030661,0.202687121687986,0.257862081341537,0.223042137181378,0.112382401057458,0.143467357082093,0.329231416458043,0.097151681458322,0.285275807004335,0.316127951449719,0.168490172707602,0.177755936499636,0.157430193309005,0.112098542841506,0.13701615949402,0.137236624831192,1,0.331904901244053,0.238147748071006,0.0949166458702728,0.218627209304826,0.37292114713804,0.575555209585681,0.12986983509811,0.228740695650676,0.109365469081594,0.204498629374613,0.254087926684073,0.137044510357733,0.0877535579582606,0.179826611143644,0.183865423108726,0.319955340272895,0.14118455091618,0.202519337108242,0.138424512415905,0.291045727273086,0.133030892146938,0.119635742680606,0.135437714941356,0.0790218989063318,0.0920450014265619,0.0973533487351259,0.102895465360934,0.112335646513257,0.135482329001833,0.251630861065158,0.30347195149768,0.348366567234005,0.217821449869925,0.234826448977036,0.104281285492251,0.315340870252324,0.123579493292478,0.315644538621194,0.13612576271062,0.347917335187059,0.0810633624077564,0.355868679488633,0.281323474640211,0.309871246162277,0.334196430340554,0.142926644023714,0.0839785382119577,0.0940084868225179,0.159997952165978,0.0457163317587954,0.0778991809781093,0.228287476708093,0.137146053895383,0.0759949128091325,0.0892706330270969,0.0678561019526625,0.162577885414818,0.126851766457171,0.152185159300746,0.0587747495863656,0.299767793192807,0.131343038646168,0.137905150243202,0.212534887753192,0.0712705119880621,0.38150263489976,0.330501707371303,0.252316218237064,0.131578238125176,0.32860097180519
"grandiflora",0.140237503194543,0.194530376322212,0.373528268248928,0.226677075810676,0.166697625904605,0.47044255731175,0.24833483317281,0.32806744679646,0.202531113788323,0.464539810025033,0.334550703313923,0.378207405689124,0.396336448337019,0.267286878520584,0.22795550879888,0.269262993847594,0.31349204615825,0.174597841213891,0.232153270258962,0.46246791759819,0.12915049566373,0.516165821697062,0.468522570084529,0.268913497521514,0.327200891361594,0.201096337360323,0.163498991955952,0.180437232180154,0.302858550788311,0.331904901244053,1,0.39726051951317,0.127164673352641,0.3400947894401,0.606907550704622,0.278390556584564,0.164495808338448,0.341128506341907,0.24171267248749,0.375834477307983,0.334467478752126,0.20870188577511,0.258833433859393,0.398018086327601,0.26452493086139,0.490379977049996,0.190592749477915,0.413041693123472,0.222018721621369,0.475662957937104,0.340940339483587,0.188179300965733,0.225267997894964,0.220899287770751,0.283203704757851,0.240292477115903,0.158389414278701,0.233623423355657,0.287607648387819,0.470350784564271,0.559526079638183,0.486614438120713,0.264924540073117,0.475836488867082,0.201265711033107,0.478706132470127,0.224106061339887,0.480995194594599,0.232685137804668,0.499369524395273,0.100504653729553,0.479813953910466,0.413258918837933,0.424451015238913,0.455397646976203,0.196886946697204,0.127033255963146,0.1932133657879,0.185136673908926,0.166557571441935,0.126963516048536,0.313088482557534,0.20255453443307,0.232543742818953,0.145599497336791,0.135430510376091,0.23629355895789,0.162602119626024,0.243768179828223,0.142654914825875,0.370711187907967,0.214291006490775,0.246970415927442,0.305782080819812,0.140448847735045,0.461975058670803,0.430050824442524,0.295288308483218,0.265152810322157,0.468492559328832
"heterophylla",0.0862569643432434,0.0874965577881567,0.312127538663379,0.201759587603896,0.150426038428297,0.36107943736346,0.143114259098334,0.130283238629879,0.206457944215665,0.713006881835053,0.337153456272156,0.313480015430908,0.446866461729594,0.462479666946861,0.23072143817886,0.42520534544384,0.195703645225688,0.0880908621517482,0.123893310654854,0.343221790681012,0.102091568941131,0.272794354524837,0.278544002201731,0.149742778799883,0.175595087863032,0.121540946779553,0.0756317944668757,0.139468660877592,0.126911598288298,0.238147748071006,0.39726051951317,1,0.106075450375408,0.31042023085731,0.512621627829988,0.296004118444526,0.14455531496762,0.189493143222045,0.0761669401320308,0.441728366129535,0.678322466491522,0.0993759992988446,0.0989439292005414,0.311809904180488,0.160403362349241,0.329135134436211,0.318186913980119,0.242128916905266,0.31485279740204,0.434818142399118,0.263902009035701,0.10397429015791,0.131460047925824,0.0634839162022191,0.216477897253269,0.069167733534434,0.0539179879857572,0.113260263049426,0.119827779383391,0.707723348308686,0.409633766402484,0.480335067376625,0.19306958152301,0.429451906142542,0.111312106330007,0.26707067881698,0.14615335899865,0.366045484862684,0.13036721020704,0.34724353265378,0.0647801721552709,0.554481206950681,0.327899533808101,0.414436784558973,0.441170200139336,0.0943642830906716,0.0846488914026783,0.073486244300743,0.13118077161043,0.0395270016275276,0.103241728743807,0.175713399752126,0.139808512484277,0.0753017910525743,0.0900763450821997,0.0416545843227088,0.212754825652298,0.084993712030821,0.154462302807675,0.0453686637279664,0.339632049864765,0.147931709762645,0.0928136382230983,0.236937270907936,0.0716175874996246,0.347142364189203,0.385260251503427,0.447782292751073,0.0821680091140807,0.465908481863272
"huberi",0.0791705131016867,0.114984850703482,0.0878096536986301,0.185366736645838,0.193985548198958,0.121583480086357,0.194959352806771,0.101822641285869,0.171922038208704,0.124510407812922,0.11877963263932,0.0981085159701418,0.0656459908534554,0.133270058109178,0.161458004119628,0.143795384922921,0.070386534287142,0.130213973439311,0.0734630163226721,0.0950114399572634,0.39776292424642,0.0919881615073202,0.13746779807799,0.176410180747927,0.0895746401238874,0.0750893198545311,0.0523813153184263,0.474496290388438,0.117849163580452,0.0949166458702728,0.127164673352641,0.106075450375408,1,0.0692511962333604,0.140636376727328,0.0805856761438885,0.373667570274614,0.0842105685289682,0.0680482924189054,0.0696065027234316,0.14010647749065,0.116448598142488,0.104856476177694,0.0730225112289314,0.203596442983466,0.130703531407179,0.174048169835784,0.0743716393560451,0.0926550100347329,0.166440456605208,0.0749893942894308,0.0777954636933969,0.143802500860925,0.0530537865962035,0.0464924456233538,0.0600797655891308,0.043200359832682,0.0764107624219556,0.0701210220218331,0.119777209162732,0.106840455293962,0.123567566385932,0.0871714013639244,0.0800889797455065,0.0752946348984507,0.205825791952357,0.186779884491741,0.136823721647259,0.248045338850804,0.11981309233163,0.0851342262493995,0.142680595111418,0.0743703877134094,0.14356280405109,0.126253355383393,0.185520104469033,0.120862093613605,0.071384111453864,0.0420347171264662,0.0293345430162352,0.270403996265865,0.0671504470171095,0.170489620735958,0.0650989622309311,0.174329586912067,0.035468060250653,0.0385292584801607,0.0695400868494988,0.172863886312727,0.0371986246351208,0.083610242953278,0.142581045846772,0.0762421953626734,0.109730835298991,0.0279369341554142,0.129334146137838,0.123967529527491,0.143111025827007,0.0778912692199029,0.196848941497965
"ingoides",0.101284309224702,0.0855890915132064,0.344765329779906,0.106732376864514,0.140014896873623,0.484481533596862,0.114159059655963,0.230274344059045,0.0918609409828984,0.321233344814558,0.31631773691334,0.220857784131222,0.326916740541335,0.232406498649755,0.11032695952614,0.191514593536756,0.253264879570884,0.0761865221326091,0.128063630558981,0.449188296479347,0.0780444134733382,0.358429587662059,0.319971361739297,0.109653646246134,0.217033186425773,0.110795993916115,0.166290465192295,0.120511583037651,0.185218011907972,0.218627209304826,0.3400947894401,0.31042023085731,0.0692511962333604,1,0.337894498581444,0.29356491180355,0.118969375062739,0.254469737671269,0.113502247032328,0.287318589715697,0.312595477612878,0.0948302396513633,0.167235166772714,0.250311801958405,0.112373778408636,0.39830024029125,0.086530689947426,0.269042304862646,0.157462784770551,0.326908475688725,0.212452891239206,0.11901513331487,0.156794854375355,0.166510270818848,0.17671373402483,0.170064078079908,0.131603840773629,0.117310838704634,0.260474380935278,0.365024144870581,0.381402258567012,0.350440678236145,0.13143335524872,0.349084696558905,0.158275202142151,0.277087314649629,0.111611038952503,0.375499536429323,0.102672539109671,0.356980730606611,0.120381219293999,0.360868919552236,0.330861321034512,0.289792211421788,0.347034830727458,0.119942628307989,0.133738369438622,0.181836421438346,0.127168341418095,0.1411826591444,0.0598301590010253,0.277027314342732,0.0836827749807273,0.182076393241811,0.0813481263354781,0.142330290318443,0.298753900370287,0.0990233426798221,0.124709806049533,0.176317208090731,0.417332565224671,0.127167654237018,0.146445975896524,0.200594623975679,0.164901125198073,0.352498646785841,0.384654808899345,0.229393156175861,0.133475038288446,0.278482205563004
"jenmanii",0.138646155583049,0.17073726321433,0.404447122082211,0.244376579559995,0.18877892100585,0.500760042822376,0.271520904821072,0.280035407350663,0.219670923432926,0.569343269093026,0.401977258145713,0.405596433852785,0.537685332533449,0.279181352973959,0.242770221267301,0.276769264624823,0.314858537940201,0.163413557575281,0.168251161711636,0.459992086060659,0.136710871237674,0.377495872533068,0.434393143266935,0.274619413159742,0.346561414434388,0.23987852509891,0.144486916090363,0.189105184051536,0.273501597440964,0.37292114713804,0.606907550704622,0.512621627829988,0.140636376727328,0.337894498581444,1,0.291408458813107,0.171293162688361,0.244979797200329,0.180810944363418,0.464515509779531,0.375922162329059,0.20011304477958,0.182768994669592,0.357469847941553,0.31357495137476,0.467096729213175,0.231121385725974,0.344525122890057,0.273896013958087,0.522981515316049,0.395020082923802,0.201734134276162,0.240913754565727,0.139036610809615,0.337619145155669,0.162677696843316,0.117598716582092,0.16958006575314,0.218684618721412,0.562590624650854,0.55126763299925,0.453271349444854,0.240579663849128,0.474630137077691,0.152616817356041,0.448336877069295,0.236075286659302,0.533448863917961,0.257569054012566,0.498641142565721,0.08919910097688,0.5627504226949,0.350031613322631,0.405755730402522,0.472459278408807,0.225580040814667,0.133378927576003,0.1518226739841,0.167839681869848,0.105579664604068,0.140735609927575,0.296903282752773,0.221615861553532,0.161288505545721,0.161016130572485,0.0903580715920252,0.205638547446591,0.149163446861736,0.245043884539076,0.112947723676368,0.34966660339721,0.232136806211083,0.21217691664128,0.366114541547384,0.143084547595163,0.530110625066074,0.474207651156446,0.3357173861812,0.189975132203868,0.539527626036519
"kursarii",0.0756356756363886,0.0803151859615406,0.317043564017194,0.120756303400174,0.0908621422434181,0.352855737716912,0.138504580183986,0.109971180606284,0.136006476933974,0.271739590337556,0.331934211125515,0.20883541177103,0.241937618887665,0.293891194851376,0.157425571362196,0.253239783037172,0.179042484899973,0.0765630819009837,0.112011504470972,0.339538133308489,0.0798154678780349,0.268936030766321,0.240705279281019,0.129286326902233,0.107343159691898,0.0937735891587583,0.101975634790081,0.114106647587696,0.104414442674294,0.575555209585681,0.278390556584564,0.296004118444526,0.0805856761438885,0.29356491180355,0.291408458813107,1,0.118072553821043,0.23121517925471,0.103971706009063,0.235253925854308,0.311631785267433,0.0916843318791386,0.0763311069951448,0.15345795933814,0.151129831610206,0.324375823671196,0.112021156854307,0.16193467233896,0.122035401723916,0.282328937963711,0.125837930587228,0.0993501418568404,0.119671628639503,0.0706748344065965,0.0851919460345179,0.0812791610208335,0.0895832747313585,0.0921243358834435,0.126566987151881,0.302870124080454,0.287047296142627,0.37579399811668,0.162414767584013,0.236397112599423,0.0843643339758091,0.281170787162681,0.100440068362479,0.332763204417731,0.111615804924806,0.329473394992207,0.0653177088500151,0.336751777292509,0.266859345691575,0.297097719288134,0.326252277912834,0.0983924531042775,0.0617651453204078,0.0893413775523553,0.149126143422387,0.0441107816819467,0.0624759288534134,0.205093705635872,0.0978928261095044,0.0692011479055012,0.0640312475700677,0.0720183033440102,0.215893190175096,0.0975179996695983,0.123924605313526,0.0539767727087808,0.360927332599669,0.105798220266712,0.109974567058297,0.17662233655539,0.0562366200727687,0.331150018481282,0.332377719126946,0.251735265211357,0.106454963439676,0.300890805210204
"LA17",0.084324387787096,0.0977107815014456,0.132955290948374,0.13089191554447,0.133609888929617,0.149092646448917,0.140159517390131,0.115094125415173,0.142452607180363,0.161004319864052,0.158429009955339,0.146963844095508,0.1235177624281,0.148586439840528,0.14601642730926,0.151650206882951,0.116341753240765,0.091765255046611,0.0927906118843357,0.132543847287391,0.319921720955271,0.143605424579412,0.184888774081027,0.136240489317377,0.0974429855811116,0.0813438993414757,0.074331855104781,0.739707097550766,0.123485477103196,0.12986983509811,0.164495808338448,0.14455531496762,0.373667570274614,0.118969375062739,0.171293162688361,0.118072553821043,1,0.130348543926793,0.0857125246264786,0.130770762384712,0.177600154987235,0.110274903293131,0.108055574455158,0.11596502460756,0.152176970927121,0.152686476090386,0.120625965508734,0.118870130884991,0.119377154230738,0.204072353958647,0.0771415501527205,0.0843015033583207,0.139408283131659,0.0669705207025931,0.0650116702429929,0.0745035703380179,0.05326784691913,0.0889053354364713,0.111698968853216,0.155316177985597,0.149732553904161,0.164989692473427,0.123533781811385,0.12991144194983,0.0805488088455606,0.208048244200333,0.132221417077959,0.160050880328913,0.150947806978712,0.168843254089449,0.0632662814792738,0.179374812423902,0.124695243970751,0.169760528209406,0.161191711034671,0.161666806582759,0.103014138874516,0.0865386563094011,0.0859161422270368,0.0432286662148721,0.17580074666723,0.113141481243242,0.129000471100828,0.0820428206578265,0.131218321521186,0.0453773952846792,0.0999071371489277,0.0875183832249191,0.137986187066969,0.061266509985442,0.115874013991698,0.136502795250705,0.0925512229681673,0.146602409531997,0.0300182124877178,0.178594759263575,0.164274507025593,0.16173834371398,0.093541047940718,0.19910467305513
"LA41",0.096892521513753,0.111622353918423,0.257076039788028,0.103561370269011,0.105088271714088,0.318886557986764,0.131389247884435,0.243559048785551,0.107542021151348,0.177771746616652,0.373849275246269,0.265372260997546,0.22154260539989,0.189111717133573,0.126405513855931,0.185115021965187,0.273505367760262,0.114259865401709,0.204722738359435,0.460890107210358,0.0992139822160193,0.359428196384652,0.344374168601225,0.15881179013058,0.16297016631253,0.136636276978701,0.149384539387582,0.136189045576009,0.183635089407968,0.228740695650676,0.341128506341907,0.189493143222045,0.0842105685289682,0.254469737671269,0.244979797200329,0.23121517925471,0.130348543926793,1,0.192421120206802,0.193029356778536,0.200289700889003,0.162748930535622,0.266994190324269,0.231227807094741,0.135253671073058,0.381683010064978,0.104609394233725,0.197579508913033,0.115741579913826,0.274807496108935,0.203867515241923,0.143588890615008,0.12039556312158,0.177784154428815,0.193367668164318,0.185484328525795,0.414546879721128,0.156178164950808,0.194852447207373,0.182338441952219,0.334803594126437,0.242821316744227,0.189522644843165,0.274712376452047,0.187611283823306,0.315468499806226,0.132792358010855,0.219548055300543,0.123366946679426,0.273195221849203,0.0954539021751055,0.258640627418964,0.446694505041947,0.23309723274806,0.258653440917613,0.173536147485761,0.108403905870779,0.367146095434878,0.1572584644867,0.121425414487471,0.0922722452946468,0.208985936071747,0.120414756440764,0.236476517292704,0.134309082317923,0.339299973200394,0.177736397088103,0.146174275790981,0.123326002692658,0.225270538342147,0.290307807170605,0.142955356333847,0.172313645658219,0.302785228728889,0.101326718921984,0.260408857577966,0.323635139444976,0.205436313202199,0.180229795310257,0.269888486756452
"LA48",0.110627958324118,0.170274357168042,0.185782520909659,0.0802721302348352,0.0993877237208006,0.151636435297043,0.12595049589705,0.312773557944341,0.0623550756974443,0.139558032352237,0.234039369119787,0.274815004968325,0.244570001456913,0.0729789883821055,0.0626332166207471,0.064036719308658,0.150116864913913,0.165343519716778,0.291120521411569,0.175893310011714,0.079300167644653,0.291977341123635,0.262779923365104,0.179017570306598,0.361990079871997,0.277211826931429,0.19665473376363,0.0932555295815183,0.328078955285141,0.109365469081594,0.24171267248749,0.0761669401320308,0.0680482924189054,0.113502247032328,0.180810944363418,0.103971706009063,0.0857125246264786,0.192421120206802,1,0.138390140953798,0.094205132473893,0.178464397332915,0.220108376651499,0.162694153025546,0.104671088384615,0.110548244314387,0.0823508462193725,0.15054802370508,0.0761541996694123,0.156926655203422,0.234568915925358,0.248316031433089,0.136339688132263,0.16711476469086,0.300228875977035,0.236033449030341,0.168124214064102,0.378425447390343,0.228713611863322,0.149596443066072,0.217471162654683,0.189515751128184,0.114398089089686,0.0985451996593424,0.198028302666562,0.212833376253928,0.155375222861576,0.154127434806023,0.108280292509556,0.180266563971346,0.07809287576268,0.171828894058217,0.156779850425461,0.114063541143623,0.142912794496402,0.169152890778516,0.113669032285972,0.180297874813823,0.0900878677607728,0.117623693067958,0.0867669064396434,0.166839782948296,0.110025865724119,0.175908081640911,0.132419121306507,0.0986777796956171,0.365194355464846,0.197748302390274,0.104048022322599,0.109560138380209,0.115295768851128,0.130541547819179,0.348764344672303,0.200976725607906,0.179315966722289,0.14918790309722,0.161895575475931,0.104222418655348,0.72443983796132,0.165333038167068
"lateriflora",0.108494535742326,0.07722693869521,0.28511165473507,0.104998634634768,0.142014767186725,0.292763573126764,0.109558799915708,0.174313732343837,0.0983319118114482,0.46950382489101,0.293115191140149,0.307903202739336,0.446752358112694,0.256030238044052,0.122620000177131,0.220684994066504,0.304641364644456,0.0801998858386956,0.214628932823466,0.34394219785938,0.0774348740860614,0.231855770367867,0.306914721006375,0.114594880587632,0.228117505499353,0.206682480153806,0.0919782102456145,0.124743498640519,0.154808147373131,0.204498629374613,0.375834477307983,0.441728366129535,0.0696065027234316,0.287318589715697,0.464515509779531,0.235253925854308,0.130770762384712,0.193029356778536,0.138390140953798,1,0.304653473899017,0.0956290333913357,0.120489434262313,0.458295796434904,0.111992031384013,0.275264485614741,0.137471612646825,0.383490782808606,0.22664650589348,0.388484943485571,0.46543424554024,0.121142636524032,0.145925652683793,0.172303434188666,0.39803750779425,0.136697638832481,0.092878734002198,0.239012696894187,0.162507755348554,0.414834446249082,0.511039537523815,0.397759368603326,0.165141569937216,0.431696105903865,0.170719039401272,0.244499226527083,0.176289406202764,0.331831103595685,0.120317753715802,0.370098597922851,0.0750392272139209,0.397059140318656,0.313879058235845,0.39121744201976,0.383458026821372,0.122641603918974,0.0853452475134372,0.117279673231687,0.119937869063432,0.097050312873898,0.0712850147485735,0.185336251691116,0.0923633541645497,0.136985690645968,0.079472698146414,0.0656287777008288,0.195776690563704,0.105674944934005,0.159707660129884,0.131797860817466,0.294921662909864,0.12881007145755,0.159169191631791,0.216530040687525,0.107731092976733,0.28954670132556,0.340535261461771,0.208193395517384,0.126660045990106,0.399598426549492
"laurina",0.113690680454127,0.130654026666715,0.335491664482413,0.263462568768073,0.165024682983885,0.436906861441192,0.199120972639519,0.155790547058522,0.258869877038594,0.607734293992468,0.349214251240325,0.302919397842484,0.274816898357304,0.491977760997471,0.282168427134799,0.45940455088328,0.17176716334553,0.122812129319085,0.131589430687427,0.352665810850945,0.137086346103037,0.300454150665794,0.305573319674581,0.187704043648523,0.129800656480029,0.127117641397703,0.0880098396104882,0.181188733197615,0.160294603505221,0.254087926684073,0.334467478752126,0.678322466491522,0.14010647749065,0.312595477612878,0.375922162329059,0.311631785267433,0.177600154987235,0.200289700889003,0.094205132473893,0.304653473899017,1,0.13367227510679,0.143405453358171,0.204765273752441,0.203482700741129,0.38913018736128,0.392603823154241,0.200693500254292,0.25165584500674,0.468771188341845,0.117178984382376,0.125800326583634,0.173493724225375,0.090086950507438,0.108368734328449,0.0974143265940334,0.0693052104296273,0.134954387841999,0.142905449852151,0.630522232480085,0.322988810048397,0.497317462792253,0.220803389911889,0.290033489402037,0.122482182960951,0.319017547156276,0.182218257386907,0.431736745633571,0.175658619414341,0.403464769001552,0.0794004891422406,0.563130422075874,0.299054724652294,0.43685276322276,0.487398920056707,0.135765489333756,0.108214845471005,0.0879360976778044,0.137259902835673,0.0635183019402431,0.142863504830906,0.188415479979528,0.214074278324821,0.104109262526512,0.133724574948905,0.043679180979236,0.251093178229918,0.10215343710947,0.202522876506283,0.074753143418903,0.378908077494215,0.199490238275455,0.115956966386468,0.203120857492906,0.0456193734834134,0.411372799924141,0.418712130646795,0.49797281149085,0.104780261366714,0.441747721799512
"leiocalycina",0.172385672471511,0.329922273928442,0.120512608341792,0.153693459504782,0.223397540756307,0.151181978182525,0.303260471515233,0.282780784892598,0.124092632643419,0.116977829046803,0.144598678665746,0.180219354773337,0.134747752798739,0.106446103876262,0.128136988959195,0.108137473237407,0.135216198392451,0.317691044929268,0.182883249342794,0.142875913811447,0.163611150936776,0.131015926210396,0.180816699203298,0.435310326085831,0.224450416857312,0.204344150446119,0.177684313215514,0.126232389684099,0.310728211720675,0.137044510357733,0.20870188577511,0.0993759992988446,0.116448598142488,0.0948302396513633,0.20011304477958,0.0916843318791386,0.110274903293131,0.162748930535622,0.178464397332915,0.0956290333913357,0.13367227510679,1,0.142527975397469,0.114854164096336,0.219015042721503,0.172723683633256,0.123836091886063,0.115129437032051,0.0994690705559232,0.172633097023716,0.139389243824133,0.263248255587703,0.327225015893776,0.101395693715876,0.128847927967781,0.156672446181485,0.16053424517304,0.17579536410563,0.114599109818242,0.115692309264305,0.160753502477382,0.137683843986046,0.166533101310955,0.105569212619694,0.19620460611817,0.231340552715807,0.313475716565714,0.148799598455394,0.245213096961852,0.168754173830673,0.150650793181933,0.163537122252904,0.118141558925909,0.140658430722615,0.174759639083186,0.17107820297525,0.255352290502889,0.141080488323045,0.0568363052888303,0.0605029673900791,0.136592855392571,0.101749345840206,0.203329021387467,0.0958877560893333,0.232028215756682,0.0838810035388136,0.0603052575920721,0.224148695128191,0.337071080793203,0.106004496095317,0.0938004371329412,0.172885652499438,0.259374374953432,0.168004545770868,0.0943542399217177,0.173013337031734,0.148325745255037,0.13691850206096,0.215583083558429,0.203741721035698
