"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","no phylogney","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","T88","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"brachystachys.aff",0.0588077523192686,0.0284916184156548,0.280193031344427,0.102245367663324,0.206895924293684,0.293281261701499,0.0768644194288673,0.177242959577929,0.111184723310554,0.459160136152935,1,0.445859737939816,0.367239852183089,0.214035561393215,0.125051949138476,0.185783784454066,0.156214303590163,0.0550225497199348,0.128219605595713,0.281177016033578,0.10010983863367,0.243509602937005,0.28295330141427,0.144381787406068,0.216349135393958,0.289800988935824,0.107958062189657,0.127340039363472,0.205909171546087,0.326967173705347,0.266476129145628,0.459553025514168,0.0946102830259641,0.240365965115276,0.506303585941559,0.26439204232889,0.126191781691334,0.297778204513427,0.186416900436778,0.233471939395433,0.479224012315192,0.115175654358927,0.129688407649876,0.152231228427786,0.130683674445681,0.25116235118274,0.305867212231964,0.163293281055189,0.286377947586969,0.46426730658635,0.127782508388313,0.136063764310031,0.124589056531304,0.0318957496716018,0.165912668996141,0.043156661652454,NA,0.14592997677943,0.126866418645027,0.397738065531823,0.262347805050381,0.292155258350329,0.203656630357939,0.19559922969142,0.0742066103852463,0.307833156310273,0.138220501858068,0.28379925866251,0.132270860657018,0.286928626402102,0.0367805030075063,0.60162963749638,0.224058121296192,0.255813716289274,0.283426657456077,0.156007854209973,0.0811186671923415,0.152231562756964,0.128164924242584,0.0334803290176816,0.128492880727151,0.175016981068893,0.151643971523348,0.0906921286297764,0.130641803602946,0.0569566182255027,0.166880398686124,0.108443433840462,0.130466369029122,0.0549664785943854,0.268956788788652,0.281724446485832,0.143963402507714,0.55220918840997,0.101890105241285,0.299272116693975,0.29027829594857,0.419289964389009,0.126224917301922,0.309704974153252
"brevialata",0.0662613622647001,0.0361268918007243,0.23364121700909,0.104039171380534,0.198426732807737,0.227399097602587,0.0854109200875877,0.236800105273679,0.128034984109323,0.419543589862155,0.445859737939816,1,0.392275113099605,0.249089675591697,0.148978075849085,0.227964951307187,0.21813118846025,0.0758633420326356,0.314647210113553,0.22595195935933,0.0916824894540208,0.245857856950194,0.375244692366528,0.17493831487386,0.298974696433007,0.38861433141603,0.145791413204606,0.124599614319504,0.205801121286328,0.243271246837245,0.320434320282728,0.390847184945181,0.0831219462018682,0.167827118877201,0.482828394949644,0.176934751184693,0.124514376980733,0.224835312041814,0.23283562932901,0.260869438299027,0.392987116600711,0.152689940968669,0.215732433250879,0.244772293793679,0.146884355545178,0.216110697485403,0.29048911923476,0.22880682413252,0.264877006827161,0.422367996594288,0.192553197011762,0.215091833998593,0.123257229977798,0.0625741085823489,0.212735636808776,0.0665865162900419,NA,0.190835640992298,0.215957445641972,0.3647022182926,0.325540039295426,0.384069992026587,0.216706339426676,0.195430259723766,0.0961092200326242,0.24801269682712,0.160241610295195,0.256893725651408,0.124082885115393,0.296167363061134,0.041015007348699,0.476619339571074,0.314079669040471,0.263346129367414,0.325516858557495,0.164274294232129,0.0875029148219405,0.127296789814772,0.11615501838472,0.0533848775884716,0.097854789337978,0.20994244173793,0.155115024844717,0.198666520229303,0.10724965021972,0.066851612768252,0.123465222332141,0.132742838736719,0.13776474025534,0.0590033754314451,0.19666161847619,0.281591437255253,0.288525858704761,0.442938959529669,0.123592769039321,0.285993011221614,0.278647581234527,0.351247418062143,0.230812412363339,0.319563131236195
"brevipes",0.0531303097373516,0.03145777831215,0.324093763556677,0.0635302446127879,0.17768914963852,0.296706576875544,0.0574596368606073,0.273621283487178,0.0792901548768506,0.457809805500746,0.367239852183089,0.392275113099605,1,0.170405231705629,0.09601945255148,0.144652095630618,0.213627312885165,0.0623793806293984,0.189805199481332,0.337528843837351,0.0736571215348519,0.229229377499388,0.223951454446417,0.133702816378562,0.28236440059351,0.306744544345558,0.197063703640437,0.110435785701257,0.284728068481503,0.20165586567525,0.357759504373036,0.436734720215413,0.0562984848641893,0.248420017857191,0.534900803183716,0.218388904138441,0.111495305700392,0.19997901539951,0.220765066833661,0.403268240623616,0.315279051357228,0.121632238112163,0.132697529872003,0.264399197319727,0.100131426753224,0.260176081154102,0.179083465803211,0.215723716299292,0.274414724542123,0.440951111926472,0.366639716587917,0.245318302472288,0.0941035579183567,0.0367044676557686,0.417389463946736,0.0527160066676377,NA,0.202143224559069,0.134157331893917,0.503870181634291,0.354735570494225,0.26878658411459,0.145570616271738,0.287510509712273,0.0819733008884494,0.249364938972718,0.140082514608484,0.285488047950206,0.0981330798546645,0.271135760452413,0.0362297908172179,0.419116239760001,0.228801393374892,0.231970315360028,0.296074273584851,0.118247379352734,0.0537102588015824,0.12889279268583,0.117525354710367,0.038086605361527,0.0625585626946935,0.19025523963849,0.138461347135799,0.119002224382225,0.0852167854112024,0.0854151489059702,0.210150970549353,0.190196191343737,0.121743975518045,0.0733682632059336,0.277434896014674,0.260077796377122,0.316161749417848,0.376157144498665,0.173169609834899,0.26549521880719,0.286521660339336,0.298708471249547,0.211517856036239,0.297746798396085
"capitata12",0.0463424253192707,0.0261581908899615,0.264173632103014,0.180338826799864,0.0724105928009711,0.319615540966144,0.079769530435338,0.0944177405342109,0.313529110430145,0.303001329797872,0.214035561393215,0.249089675591697,0.170405231705629,1,0.342328802295423,0.800339292387554,0.1401862110677,0.0583374920804031,0.13196551118052,0.271678830173311,0.132983328239542,0.238091299772626,0.251992477106575,0.174544052866849,0.0960784984514817,0.0773820973733369,0.0764243578263718,0.145018456742817,0.122056949337024,0.265663457292517,0.267214455011836,0.351259324024907,0.114293382608212,0.176602845266039,0.227197084550796,0.293883865286536,0.148562553145699,0.189107000739829,0.0729771683063879,0.256023852720967,0.390165973458669,0.106403041719322,0.115243016973125,0.1747510265752,0.204897149949121,0.292147049403049,0.184025830917575,0.135868589406417,0.0980005962500265,0.252164331966203,0.0713475093701309,0.0789661146551201,0.0949581790638749,0.0187836185203809,0.0564376137171031,0.0221914393985067,NA,0.0979360535519932,0.086812943939086,0.342140723835116,0.284657860850094,0.461949724591678,0.178819548809474,0.188505192835217,0.0563449452018242,0.283165911517611,0.134133726699268,0.343163242271179,0.14231017205644,0.332510952395349,0.0293813488318502,0.310723688203963,0.317030392297638,0.446949101860957,0.419190394381596,0.129065672542816,0.0605979233226624,0.0693742481825927,0.137329993984951,0.0174258357916678,0.137012665189292,0.142503574704786,0.159516956075549,0.0652494567006972,0.121333243595057,0.0366971167946694,0.181051656789832,0.0791609330898697,0.154363876130479,0.0227303699722186,0.291847303926787,0.129750335074453,0.0885077589365614,0.127370020174918,0.0368779676333001,0.317457804189329,0.360441161626976,0.272798556266145,0.0786534844176172,0.39325865546073
"capitata33",0.0462582515735566,0.0337131613042023,0.174059350197024,0.295244378156505,0.0767645657020945,0.238534564103675,0.0981145152138432,0.0971410942786763,0.849181253760482,0.194032956759779,0.125051949138476,0.148978075849085,0.09601945255148,0.342328802295423,1,0.489188052622688,0.118778462850878,0.0701486755184575,0.082976540325004,0.184017471897257,0.164248581580952,0.164493110326647,0.162223729035834,0.228553624148126,0.081043385503584,0.0659022427756529,0.0691174627086711,0.145812946916741,0.131049912851428,0.202260765344204,0.227475999906223,0.175235934041772,0.138677597836477,0.0841035118370013,0.197565796927804,0.157094423579027,0.145716996495269,0.126139617373349,0.0625014664186854,0.122362066596968,0.223970999029167,0.127867450284705,0.117678758027035,0.131858095038042,0.26951713482207,0.213135527955957,0.180967860766276,0.113375022538917,0.0916055499307944,0.215291621180614,0.0618929656783189,0.0803977581764132,0.0979699900038062,0.0177193937135319,0.0417013405313065,0.0212647473725273,NA,0.0766316602894569,0.0784772533688029,0.196151832487336,0.197257490128872,0.270529352329895,0.167034912927468,0.124806495027197,0.0433777754810371,0.231477719694177,0.150177885857958,0.252756070490535,0.174582846558952,0.256279030927384,0.0284509455671483,0.191030673739855,0.171041092426013,0.38820681216269,0.262244660969514,0.124991193574391,0.0594691772990771,0.0644217661199541,0.108035195640306,0.0133477629525594,0.175948089182357,0.114100829815024,0.243178314611679,0.0620956085616517,0.162501079195679,0.0305221569682693,0.0787347342009799,0.0858542378104569,0.176039119230529,0.0225471867154159,0.159324267347519,0.142631950492041,0.0889623799632077,0.108090450648289,0.0272248845354312,0.234152187210208,0.245861293339949,0.221435628420247,0.0814692482953478,0.290789979670995
"capitata35",0.0442053545394161,0.0283249710892944,0.251991374608891,0.259486255031647,0.0744478259237492,0.320744663702298,0.0837121753752209,0.0938236508947844,0.458950393853531,0.290987690508702,0.185783784454066,0.227964951307187,0.144652095630618,0.800339292387554,0.489188052622688,1,0.126930855039091,0.0627523510007031,0.118260861058681,0.269318762479202,0.143755702277337,0.229406174840337,0.230750823926137,0.200388718092475,0.0808313881530529,0.0649313113813016,0.0709894087029979,0.148512856068244,0.12214994443297,0.257780095106278,0.269177382737014,0.322948991894906,0.123357650498397,0.145572727906274,0.225234133104488,0.253159266443491,0.15160863677899,0.185056165371531,0.0640163590854444,0.220614828140023,0.364354991569591,0.108093726846755,0.111578856223866,0.164968580755806,0.231932508513087,0.27974728757896,0.194165012379239,0.12738803314229,0.0990813445821404,0.252188742279732,0.0674006943790574,0.0759574676524741,0.0905991303590197,0.0176228645788903,0.0440354493618959,0.0206081496422349,NA,0.0845515021396023,0.0806920754914494,0.294825864850186,0.274930311521325,0.450549617708629,0.171760144992483,0.172890152996968,0.0555723369405102,0.278882987584044,0.138529300616497,0.331230624299289,0.15216910105746,0.345343009148598,0.0267108993759637,0.284291767308425,0.303149150627496,0.515848903974878,0.405039662710388,0.12014846195447,0.0562169158099835,0.0648841750834687,0.135136766767415,0.0140006764022816,0.156631698751582,0.143204109765726,0.1931075513182,0.060971804532524,0.134029153555677,0.0354374472278298,0.140700994815057,0.0829235676180642,0.164896734243164,0.0198563025640152,0.260085627584018,0.129101296018213,0.085698673587833,0.121216499682411,0.0281048374687618,0.313238179299679,0.354656926892855,0.275802892400601,0.0783715071743382,0.399148135071295
"cayennensis",0.0611649344867022,0.0223572301007549,0.288070560282821,0.0781292063815009,0.0923812427760788,0.31753677683623,0.0674986348290216,0.213720136419557,0.105774946764313,0.175729584531883,0.156214303590163,0.21813118846025,0.213627312885165,0.1401862110677,0.118778462850878,0.126930855039091,1,0.0465215938706086,0.191282122488155,0.380279388325491,0.0884382896658424,0.20886441658916,0.264244059525619,0.14262803229338,0.26047317916047,0.289900065754451,0.127624514138812,0.12487470271486,0.22513936132586,0.222973352985951,0.31357854084841,0.148639464703394,0.0603640471281557,0.192452872867314,0.256231088158,0.178987269802832,0.116305874487126,0.273421021156951,0.150070570218644,0.304547415978856,0.136220999825411,0.135469888494348,0.247891254787658,0.462142797312646,0.136622069549507,0.362689620028729,0.0855025903353295,0.434802680962614,0.144250727467883,0.277027710897156,0.298952261576853,0.16374353541597,0.12866024118434,0.0518934805099854,0.288669391516968,0.0518954194178573,NA,0.256391065085057,0.18506694317992,0.206644592188249,0.377794759686695,0.270684659674984,0.174950660452831,0.198252504709609,0.0680426273839508,0.246378791765593,0.155627773051385,0.234619550032836,0.14039979219278,0.249961141368746,0.0523731416162368,0.191019647945714,0.35963612483361,0.333516112675964,0.22733276585352,0.175035429779036,0.0902185754106087,0.263753506936676,0.121838225173462,0.0561966582721442,0.0572735093068387,0.192386133021918,0.0876668876587264,0.154346313476098,0.114660024860554,0.228735116207014,0.142575065320452,0.102307798586547,0.179982940045025,0.0739825309094947,0.246684599429559,0.118165534141729,0.22997126255217,0.219173517983082,0.178917655496427,0.302969682777856,0.268818155857559,0.106902624060103,0.168861372974176,0.263973415584213
"chartacea",0.296311604896093,0.500554849167611,0.0556997354591045,0.112936792457055,0.0697782752437112,0.0694630267021413,0.307350071418093,0.163426659997693,0.0713326979294896,0.058823406795118,0.0550225497199348,0.0758633420326356,0.0623793806293984,0.0583374920804031,0.0701486755184575,0.0627523510007031,0.0465215938706086,1,0.0982797583527049,0.0580480850727026,0.0702682624115765,0.0737856069259323,0.089277373951767,0.19614929840194,0.0879496115792257,0.102801581707049,0.0949408821558581,0.0565908408684753,0.172323709604597,0.057331810230511,0.0890710340573096,0.0449394971490597,0.0724068353020612,0.056033240738823,0.0833653221842864,0.039058607405674,0.046825843742757,0.0582895974684267,0.0843498911399881,0.0409139206152207,0.0634717098151174,0.162069968636262,0.0639415966586187,0.0465080569984269,0.0921046588647317,0.0702347252056227,0.072230565655382,0.0836578926276998,0.0429882154553931,0.0733923330252384,0.0516632075794764,0.0946421047668683,0.146511531067171,0.242036062360061,0.0695474979551099,0.334380264762305,NA,0.0841125630322264,0.0877762554839908,0.0551206104446773,0.0627562516360386,0.0704493887686828,0.0649807814416245,0.0736478147497487,0.251153077431916,0.101691475579875,0.124380466713813,0.0762604285978839,0.104794816597422,0.073854829753822,0.0578664794535949,0.076881573546712,0.04456781328206,0.0691777581804358,0.0874587217897271,0.0763640554986055,0.0794373261437549,0.054629741533598,0.0221589146840817,0.230877161965813,0.0720681284951273,0.0775407317364636,0.0992554936893783,0.0672787152768682,0.0826990993977642,0.0278616520862586,0.0210155898666486,0.124731015283906,0.0918474554679337,0.216074746552551,0.0403300028624602,0.0873245240694278,0.120909318496956,0.0595494224014738,0.0472090975987071,0.0712653426214469,0.0664170908735169,0.0750235512052468,0.109964159339802,0.0840240091629943
"cinnamomea",0.0719791767424389,0.0463403048972333,0.150002603391648,0.0640332908317899,0.0688068579394066,0.167819706970045,0.0750251532080992,0.315349198108851,0.0772411156160926,0.138141058827001,0.128219605595713,0.314647210113553,0.189805199481332,0.13196551118052,0.082976540325004,0.118260861058681,0.191282122488155,0.0982797583527049,1,0.180954617673603,0.084254656809681,0.180642361953067,0.238780755907524,0.181881188016778,0.291901514256056,0.230401886258015,0.205612901520111,0.108194874677802,0.263640881606002,0.143467357082093,0.232090366481221,0.0940985813260243,0.0630024234343924,0.0973139807329512,0.136922373238638,0.112011504470972,0.0927756949038129,0.204722738359435,0.291120521411569,0.214628932823466,0.104357803118861,0.182809264979834,0.251659124532882,0.333353708014776,0.100876892814311,0.145036320600932,0.0737508175152003,0.144731497390118,0.0572202872824151,0.168527907685485,0.226977179602761,0.209277334264403,0.0988784351461412,0.0743819374627537,0.235666923673705,0.092653915528169,NA,0.262077052304708,0.15314646909722,0.139135566803944,0.290355744001245,0.288452196499013,0.145259448977091,0.116725092750264,0.207841022800663,0.169272355133594,0.160842834717481,0.162864121276213,0.117284475541195,0.225216594656227,0.0457460742206603,0.14758357900487,0.245788200248579,0.163450236446191,0.253217514660755,0.165760246942354,0.0752351013174134,0.19805186213634,0.0666239441875692,0.0908703159915513,0.0864989763098235,0.1244896832258,0.110293560121972,0.211249082126533,0.123656876482338,0.140429586666577,0.0799505608026063,0.290163601968809,0.124077156407026,0.079919640948194,0.12336125217322,0.129852060645382,0.387945542399386,0.159715755232403,0.147794761521623,0.163724776882604,0.22872521782731,0.0932203780143402,0.30966222603555,0.218704825606376
"cocleensis",0.0557315269332886,0.026761064746899,0.585629550432161,0.112206204671253,0.0881561136833763,0.63749501283578,0.0787019316796864,0.223428451072969,0.161410877977818,0.272216666980508,0.281177016033578,0.22595195935933,0.337528843837351,0.271678830173311,0.184017471897257,0.269318762479202,0.380279388325491,0.0580480850727026,0.180954617673603,1,0.0937960690139409,0.421341374837318,0.331492481091743,0.167623927010383,0.215103321490139,0.115772341280686,0.158715888460403,0.136332137795073,0.231503155585243,0.329153650516296,0.4625022870432,0.260681415425519,0.081482538715236,0.341332672190066,0.374340405460994,0.339457932873853,0.13251253983436,0.460781242893537,0.175851763220563,0.343860957164884,0.279683779033575,0.143054318684062,0.229802124068381,0.300698720750006,0.192714940442232,0.646544461646722,0.0859097986648894,0.240867975849249,0.135544323176637,0.356154970157589,0.355362138007162,0.171973207410349,0.123328824035896,0.0668266868493571,0.236670420547638,0.0628154273821908,NA,0.133090735219606,0.182399977767072,0.332957854837855,0.605918468294141,0.443436640233711,0.170772056986051,0.315809613439154,0.0937308342618646,0.42082210528192,0.163868332625303,0.51505532071384,0.177148847586407,0.519705931233804,0.0413851115395514,0.341829001259195,0.570721935305847,0.39104342495102,0.547745874629664,0.150997862049001,0.0690838773770252,0.307962906850379,0.177505089053385,0.0634877303199836,0.0830798836729991,0.268556738439584,0.125265990254049,0.171115311208746,0.122912684329883,0.269014669853893,0.290878444033226,0.130119694402581,0.183365189177007,0.12338133754946,0.509639939746305,0.130942325211299,0.22106153291792,0.192612103870977,0.145251047887023,0.487413088805006,0.616337735968218,0.196811020075665,0.199119010244956,0.375224217561215
"cordatoalata",0.0496287782684773,0.0374050934448928,0.0887785474915116,0.136809396456234,0.135283553487671,0.120198861882163,0.11180081825446,0.10773549520981,0.164645937683021,0.0928028564422451,0.10010983863367,0.0916824894540208,0.0736571215348519,0.132983328239542,0.164248581580952,0.143755702277337,0.0884382896658424,0.0702682624115765,0.084254656809681,0.0937960690139409,1,0.0882336274722624,0.138011621902702,0.212684118463172,0.0942168174835394,0.0669421381065568,0.06569560809215,0.365130185633505,0.12511777357186,0.0946839719658969,0.125871351596956,0.0775398748482157,0.342341129368183,0.0608930334039774,0.111254963989289,0.0777881083432494,0.311805292577176,0.0966938890789716,0.0772858970369789,0.0754679830250056,0.10957041892743,0.159457353630893,0.116102542411966,0.0731260841475652,0.226387491439927,0.126152961697757,0.0989354335974236,0.0724483789515769,0.092832607249838,0.160962077902954,0.0805837483489039,0.0859905810108746,0.134491432875569,0.0213682203575136,0.0604196701928542,0.026251919381991,NA,0.094108442385404,0.0635365919323218,0.100414085221746,0.104353102631228,0.126661434464212,0.106296395052147,0.067631694612011,0.0469700506186871,0.207682277894572,0.182830301168866,0.125548791043077,0.235474945305571,0.118657113436907,0.0469200488766956,0.112618040314016,0.0808918970688029,0.132390189618989,0.126718202020851,0.192818058006184,0.0874167910349145,0.083552985970573,0.052222342456127,0.0172092897109337,0.212513625054896,0.0608821258945243,0.176809043305972,0.0588513081243624,0.195800103572188,0.0361503028935741,0.0437461847302049,0.077378791352686,0.220734365686003,0.0273650771892638,0.080758409626603,0.131653010249082,0.0844692668922396,0.104080869339787,0.0357571616988642,0.127757843201369,0.130952359124651,0.101313315635344,0.0888739501712155,0.175591331212667
"coruscans",0.0873222134540872,0.0464192469030759,0.35013561834693,0.121958543319333,0.0810293263249443,0.387440707271748,0.0895170042375237,0.268024511674446,0.145523344972524,0.237569624424613,0.243509602937005,0.245857856950194,0.229229377499388,0.238091299772626,0.164493110326647,0.229406174840337,0.20886441658916,0.0737856069259323,0.180642361953067,0.421341374837318,0.0882336274722624,1,0.514658436847993,0.136344019361492,0.218114166635037,0.150318712508147,0.154064294982629,0.135732127002455,0.188613577433457,0.25761385757547,0.466115475659566,0.207190861385945,0.0839845613210112,0.280713261947862,0.30720519388511,0.242858478096232,0.129693982373772,0.32457601352307,0.26366557319158,0.209373728648118,0.242018786996009,0.118311883889861,0.273352485583336,0.263415487694671,0.160434477209351,0.384817415716598,0.0831105860885374,0.310205876579611,0.0986621488549942,0.279584399140919,0.166850858519131,0.141572294477758,0.159301857390278,0.108938887345199,0.159080607512346,0.106230471096201,NA,0.215831325120766,0.318094064469585,0.296460091291721,0.419639594776702,0.39375076515985,0.168363080157445,0.300260899321872,0.12420121458484,0.368219323472838,0.126926062549546,0.365537218495107,0.131294994520012,0.410040007883622,0.0425089304428821,0.255101543847366,0.373318547602226,0.330580415853753,0.333798383607234,0.14190192645066,0.074653436256408,0.216187602117706,0.172919005455746,0.115716465607184,0.0809918903372403,0.30242461283255,0.111380485997275,0.298417674938961,0.0990929298335238,0.15624199357432,0.269743191001709,0.127728332691996,0.135506844460001,0.162780342813276,0.287072022220645,0.127617891298054,0.201457200156531,0.181802889068382,0.109957083547844,0.35975821065983,0.353738635892166,0.195400945303641,0.248309176344829,0.290116322021145
"cylindrica",0.111560686598919,0.0571785952687208,0.295054423687403,0.145140872318549,0.11989501723771,0.322177148818372,0.117487612892377,0.298170842524538,0.13917617471781,0.245659861564435,0.28295330141427,0.375244692366528,0.223951454446417,0.251992477106575,0.162223729035834,0.230750823926137,0.264244059525619,0.089277373951767,0.238780755907524,0.331492481091743,0.138011621902702,0.514658436847993,1,0.1694166301984,0.267711964622644,0.178225963946305,0.144360655127991,0.16358946996292,0.231095450403005,0.268040029487035,0.397253083521698,0.211557793600933,0.124099472363159,0.255531621169823,0.353508050046272,0.204090305397848,0.156777376612418,0.291989562717067,0.22280705671351,0.260228273049871,0.245087300185677,0.153311699152009,0.25389472320112,0.283126991632307,0.184161041312345,0.311317992799787,0.105749484546095,0.326914546509885,0.138552492213873,0.348798744931337,0.193058367441898,0.171327624001609,0.203536110440259,0.0930559648704058,0.182754604679449,0.0960566206007848,NA,0.207213630403676,0.325007501552166,0.257318693398793,0.439349674796214,0.404122425424224,0.195897891791971,0.299452955263387,0.138345616078916,0.435783689711459,0.167094815976591,0.322471093624274,0.192805431451997,0.387435278758535,0.0541197264763452,0.282077497797696,0.376205757995776,0.31449483180832,0.324305275722339,0.273780330145736,0.112523985117369,0.220181282484203,0.169664331627676,0.103605683967341,0.157846255549245,0.321419544952642,0.138179881039837,0.256058354078619,0.166053378126249,0.125995463122577,0.157450538723832,0.130022345486182,0.168474513033032,0.132601173590412,0.25409510521675,0.169067423581219,0.223146909580977,0.257566239841522,0.102605185658351,0.368729556222605,0.401565021747696,0.168324498859646,0.225684706610668,0.380853347617341
"edulis",0.0741386128286397,0.0921225776052041,0.147396259077797,0.203832790033653,0.157646351156743,0.208648831081197,0.175773299209061,0.27859016813822,0.226549683055425,0.133599866277587,0.144381787406068,0.17493831487386,0.133702816378562,0.174544052866849,0.228553624148126,0.200388718092475,0.14262803229338,0.19614929840194,0.181881188016778,0.167623927010383,0.212684118463172,0.136344019361492,0.1694166301984,1,0.230183398052713,0.17364293837926,0.189202615191183,0.152662649423164,0.417828396723978,0.166489680724156,0.265720674537316,0.113731588690366,0.151941316745269,0.0843737466528881,0.22348458937644,0.127751304079353,0.134631908079953,0.156926210052362,0.176892086021436,0.113234290018606,0.149772920180698,0.430141865494617,0.150975791316366,0.12130594996345,0.365447758141189,0.21559657691952,0.124273291465013,0.108351838410325,0.112405613576359,0.192954297677068,0.132770573527811,0.161460636676426,0.221541395485573,0.0294070847237325,0.122356062381685,0.0498413052125344,NA,0.179964605375719,0.0840243366828731,0.141591217458524,0.198439733497825,0.192255337028322,0.194159123097819,0.11063819670873,0.105950567106666,0.271448394223912,0.34776581339386,0.222367205228266,0.317569981030947,0.223145913997916,0.059965374139691,0.20031243296179,0.145083974256274,0.206092736560611,0.24873699718094,0.188873190230938,0.129321772109234,0.11166827056609,0.0763393439453985,0.0252258195581955,0.198935485345188,0.0965940599261539,0.297125579260975,0.0732766967359269,0.256800482002227,0.0592936802429527,0.0540186785922407,0.252045446928054,0.309739703953544,0.0480192025843228,0.121122256564513,0.211898156888463,0.239004270671058,0.177578926514305,0.101137741960642,0.226351142685143,0.212650462477391,0.146487075491022,0.211044033616372,0.271914431569246
"fastuosa",0.0814177708963577,0.0482426446729378,0.169876047681928,0.0909017782728313,0.10576891594998,0.196856013056957,0.0855739388467697,0.339975743297678,0.0797360873159519,0.188368102771208,0.216349135393958,0.298974696433007,0.28236440059351,0.0960784984514817,0.081043385503584,0.0808313881530529,0.26047317916047,0.0879496115792257,0.291901514256056,0.215103321490139,0.0942168174835394,0.218114166635037,0.267711964622644,0.230183398052713,1,0.232456923036604,0.429596620725266,0.109334827654358,0.414177548012833,0.177726006788613,0.327226058641276,0.133366753768982,0.0768198909569542,0.16492085403218,0.28203080950266,0.107325085754041,0.0974265785881462,0.162942726160155,0.361929129679856,0.228079096143505,0.10293920478931,0.224527992047275,0.227690798427086,0.285585294199115,0.139151565347676,0.171066838483289,0.0655716639892826,0.270417203467591,0.174929173409544,0.202905785595897,0.307856937914483,0.224387170445347,0.154299570463502,0.0791145085680336,0.352812404299486,0.0955560009646327,NA,0.278746575414579,0.204052898716552,0.215066773633685,0.301903181594936,0.222092230990097,0.160772609939536,0.159030555061516,0.14569850109873,0.203933218354216,0.22621180465004,0.209015697381444,0.156865620896719,0.195691395952714,0.044058580141993,0.210868581138558,0.165100584363164,0.196929207901657,0.189504759218929,0.225163491532318,0.104355294692932,0.202981922708485,0.0660520342578906,0.104707160835436,0.105431858014041,0.20170469221697,0.150389606623413,0.159346221490937,0.166722825877368,0.125059931833701,0.0786292924061731,0.209493422936678,0.158618631944681,0.106779024489571,0.158443988995398,0.136438062714472,0.293272618155349,0.267534802742881,0.460949201100147,0.237213686942727,0.174426668046551,0.0843519372813498,0.309056694611081,0.271360675540991
"flagelliformis",0.0526389700767818,0.0463072289826298,0.114135313798298,0.0639425483136437,0.186158865683734,0.110703705370556,0.0626723791514117,0.280181133012278,0.0657856430663619,0.267645513277411,0.289800988935824,0.38861433141603,0.306744544345558,0.0773820973733369,0.0659022427756529,0.0649313113813016,0.289900065754451,0.102801581707049,0.230401886258015,0.115772341280686,0.0669421381065568,0.150318712508147,0.178225963946305,0.17364293837926,0.232456923036604,1,0.193338230960756,0.0754156244628324,0.254739450348486,0.132830765291914,0.169673807974957,0.248568030284068,0.0633561555879518,0.0841925156282,0.351468641767768,0.0791208938407298,0.0686334188775882,0.115286025229574,0.23389578800171,0.1743870818819,0.257067523188795,0.172414130454678,0.148701941640537,0.247949959095879,0.0965678814688912,0.110299700212179,0.247330654174659,0.304230543640149,0.224441658009505,0.305728028561707,0.138105411966933,0.172780052977122,0.0947587221082576,0.0442801219532336,0.177929105652571,0.0657981106155063,NA,0.363451542905165,0.123072082296805,0.241633638669024,0.144656290745144,0.135244139328165,0.114175630734766,0.0817898979342965,0.119214429039361,0.14196018110736,0.151235383891193,0.124817176916999,0.103006998763762,0.123724081760915,0.0365962319674715,0.303979071569643,0.104138385101214,0.20060437609744,0.145497969661187,0.130951132227557,0.0688253548496486,0.109610788174216,0.0578093633790032,0.0382615456000231,0.0633239651457145,0.0962667480414376,0.141275404446783,0.152556385230773,0.0928245680200895,0.0635235241178703,0.0949098636585677,0.221876196964286,0.11439759588862,0.0611551998934206,0.0887471184360142,0.326586193321123,0.284952695899561,0.316009593857086,0.148931778727036,0.15471407235547,0.107110286393434,0.264958427763944,0.237572999835514,0.145674819219535
