"feature_id","TIC","norm_TIC","actual_mz","actual_rt","sample_name"
"102_0",101368.467773438,218385.828729394,144.065536499023,0.698466666666667,"IngF_DN1598"
"1035_0",3112.11819458008,6704.6738098698,285.041381835938,3.78256666666667,"IngF_DN1598"
"104_0",3409.88952636719,7346.18532220247,145.060287475586,0.677016666666667,"IngF_DN1598"
"1050_1",51997.9899597168,112023.239366661,286.069244384766,6.55996666666667,"IngF_DN1598"
"1050_2",18155.2615509033,39113.2659561801,286.074066162109,9.12641666666667,"IngF_DN1598"
"1056_1",2873.48388671875,6190.56570278033,287.02197265625,10.9974166666667,"IngF_DN1598"
"1056_2",5217.55068969727,11240.5677656473,287.017517089844,13.471,"IngF_DN1598"
"1057_2",2554.18824768066,5502.68273214234,287.030395507812,5.1066,"IngF_DN1598"
"1057_3",3981.46450805664,8577.5729400584,287.04833984375,6.52066666666667,"IngF_DN1598"
"1063_4",4992.30551147461,10755.3048826826,287.225677490234,20.245,"IngF_DN1598"
"1074_1",22347.0961914062,48144.0553325062,288.086181640625,6.5135,"IngF_DN1598"
"1085_1",2762.06460571289,5950.52663981174,289.060760498047,7.03493333333333,"IngF_DN1598"
"1085_4",2619.5016784668,5643.3924422,289.069274902344,11.6859166666667,"IngF_DN1598"
"10861_2",5079.84912109375,10943.9067640819,967.174926757812,9.04493333333333,"IngF_DN1598"
"10901_0",190334.908203125,410053.023164711,969.185913085938,9.03063333333333,"IngF_DN1598"
"10918_0",87513.376953125,188536.748858939,970.185546875,9.03063333333333,"IngF_DN1598"
"10932_0",21553.6667480469,46434.709711207,971.184387207031,9.03063333333333,"IngF_DN1598"
"10947_0",2663.6982421875,5738.60847344858,972.189392089844,9.03421666666667,"IngF_DN1598"
"1104_0",1329.97760009766,2865.27227616798,291.012756347656,1.70858333333333,"IngF_DN1598"
"1104_1",4195.75144958496,9039.227657146,291.012603759766,6.595,"IngF_DN1598"
"11155_0",4408.10464477539,9496.71635687309,985.172424316406,9.00561666666667,"IngF_DN1598"
"11266_2",6795.17407226562,14639.3622566038,991.16845703125,9.04493333333333,"IngF_DN1598"
"1127_5",21242.0289306641,45763.3245703693,293.206451416016,27.6633333333333,"IngF_DN1598"
"1127_6",6142.55798339844,13233.3815947678,293.212097167969,29.4548333333333,"IngF_DN1598"
"11433_0",8283.41015625,17845.5828662743,1003.19323730469,9.02705,"IngF_DN1598"
"1148_3",32261.585144043,69503.5957685841,295.223693847656,28.9265,"IngF_DN1598"
"1158_1",5039.34677124023,10856.6494597887,296.228332519531,28.898,"IngF_DN1598"
"11715_1",22115.5710449219,47645.263034494,1022.09796142578,9.03778333333333,"IngF_DN1598"
"11735_0",14471.7143554688,31177.5190261115,1023.1025390625,9.05208333333333,"IngF_DN1598"
"11753_0",4037.32177734375,8697.91051950264,1024.10241699219,9.03778333333333,"IngF_DN1598"
"1178_0",725.078735351562,1562.0924730531,298.155151367188,30.044,"IngF_DN1598"
"1181_2",47560.2678527832,102462.715850024,298.981262207031,6.56998333333333,"IngF_DN1598"
"1181_3",26333.9694824219,56733.2808266069,298.982147216797,9.03778333333333,"IngF_DN1598"
"1191_1",37520.6068115234,80833.5076276199,299.988128662109,6.5807,"IngF_DN1598"
"1191_2",4958.28692626953,10682.0160475508,299.987762451172,9.0871,"IngF_DN1598"
"120_2",69719.0590820312,150201.091427099,151.001998901367,6.5807,"IngF_DN1598"
"120_4",19591.6886138916,42207.8704367484,151.002014160156,9.01276666666667,"IngF_DN1598"
"1201_1",11445.9438171387,24658.8705639972,300.995574951172,6.56998333333333,"IngF_DN1598"
"1201_2",60367.5635375977,130054.450669986,300.996643066406,9.0871,"IngF_DN1598"
"1201_3",34409.207611084,74130.3828017163,300.996490478516,10.7758333333333,"IngF_DN1598"
"1222_2",19776.2983093262,42605.5891969754,303.005249023438,12.1177,"IngF_DN1598"
"1222_3",2854.5442199707,6149.7625328254,303.011077880859,12.1069833333333,"IngF_DN1598"
"1223_1",38180.0539550781,82254.2049520611,303.051208496094,3.80043333333333,"IngF_DN1598"
"1223_2",1136.76895141602,2449.02813450519,303.044219970703,8.20206666666667,"IngF_DN1598"
"1223_3",13397.6241912842,28863.5245879219,303.049102783203,8.66606666666667,"IngF_DN1598"
"1223_4",2293.40533447266,4940.85819370022,303.038757324219,9.23366666666667,"IngF_DN1598"
"1238_0",5626.10598754883,12120.7496334695,304.052307128906,3.81473333333333,"IngF_DN1598"
"1239_1",2771.92672729492,5971.77336122353,304.083160400391,6.5564,"IngF_DN1598"
"12420_1",8190.04531860352,17644.4398689353,1064.16516113281,7.75575,"IngF_DN1598"
"12431_0",6623.1301574707,14268.7149168974,1064.673828125,7.75575,"IngF_DN1598"
"1248_1",121429.762207031,261605.406833867,305.064605712891,3.79686666666667,"IngF_DN1598"
"1248_2",4251.60693359375,9159.56139042886,305.061004638672,7.1915,"IngF_DN1598"
"1248_3",252514.147079468,544010.504322687,305.063720703125,8.20563333333333,"IngF_DN1598"
"1248_4",8701.02801513672,18745.2889011827,305.050323486328,10.6221,"IngF_DN1598"
"1260_1",16970.3005371094,36560.4139826473,306.068206787109,3.78615,"IngF_DN1598"
"1260_3",38400.7387695312,82729.6430952128,306.069580078125,8.18776666666667,"IngF_DN1598"
"1266_4",9802.59944152832,21118.4883205014,307.044067382812,14.67345,"IngF_DN1598"
"1267_2",5413.89488220215,11663.5670487401,307.065551757812,8.19135,"IngF_DN1598"
"127_2",5914.0791015625,12741.1520972438,152.004730224609,6.56998333333333,"IngF_DN1598"
