"feature_id","TIC","norm_TIC","actual_mz","actual_rt","sample_name"
"1003_0",1297.16772460938,5158.20559831827,282.078735351562,1.60871666666667,"T67b_DN1736"
"1007_8",2702.02310180664,10744.6326532071,283.026062011719,21.134,"T67b_DN1736"
"102_0",21900.2629394531,87086.7018626658,144.065704345703,0.709183333333333,"T67b_DN1736"
"103_1",7039.26647949219,27991.7416026559,145.028564453125,6.05063333333333,"T67b_DN1736"
"1035_6",20977.4925537109,83417.2925184493,285.037841796875,15.16035,"T67b_DN1736"
"1036_0",3997.71438598633,15896.9671655082,285.059936523438,6.09995,"T67b_DN1736"
"104_0",9151.40869140625,36390.7046474852,145.061065673828,0.716333333333333,"T67b_DN1736"
"10404_0",4478.86810302734,17810.2816504488,940.193481445312,11.9016666666667,"T67b_DN1736"
"10414_0",1238.6533203125,4925.52225128441,940.696594238281,11.8695,"T67b_DN1736"
"1049_4",2340.69937133789,9307.82378574138,286.040863037109,15.17135,"T67b_DN1736"
"1057_3",20900.8787078857,83112.6364890502,287.047668457031,6.67123333333333,"T67b_DN1736"
"1057_4",55458.8173522949,220532.762815128,287.051361083984,7.76026666666667,"T67b_DN1736"
"10604_0",1522.40765380859,6053.8753268494,952.924621582031,19.888,"T67b_DN1736"
"1063_4",12912.0497436523,51344.94638581,287.218292236328,20.3305,"T67b_DN1736"
"1085_1",67635.224609375,268952.416564829,289.070983886719,6.9643,"T67b_DN1736"
"1085_2",47886.158203125,190419.977801789,289.071105957031,8.6847,"T67b_DN1736"
"1085_3",60024.884262085,238689.791740178,289.06494140625,9.7201,"T67b_DN1736"
"1085_4",45837.0805358887,182271.791800853,289.069976806641,11.0058666666667,"T67b_DN1736"
"1085_7",9635.47187805176,38315.5886789982,289.068664550781,15.5395666666667,"T67b_DN1736"
"1099_0",9459.19000244141,37614.6013352611,290.074096679688,6.9786,"T67b_DN1736"
"1099_1",7483.65893554688,29758.8744191635,290.074798583984,8.68826666666667,"T67b_DN1736"
"110_0",6654.06823730469,26459.9954054459,147.027221679688,1.4555,"T67b_DN1736"
"1116_0",7746.67816162109,30804.7740500766,292.095520019531,6.05063333333333,"T67b_DN1736"
"1116_1",1760.64599609375,7001.23342680476,292.091979980469,7.2424,"T67b_DN1736"
"1127_5",15997.1176757812,63612.7621638287,293.213226318359,27.744,"T67b_DN1736"
"1127_6",6537.05107116699,25994.6750077675,293.210998535156,28.7756666666667,"T67b_DN1736"
"1138_4",2555.89779663086,10163.5633335549,294.214416503906,27.7261666666667,"T67b_DN1736"
"11481_2",5073.25994873047,20173.8891376948,1006.45733642578,21.9225,"T67b_DN1736"
"11489_3",2594.27423095703,10316.1677613627,1006.95434570312,21.9261666666667,"T67b_DN1736"
"11511_1",25283.8697814941,100541.661791136,1008.21649169922,10.4488833333333,"T67b_DN1736"
"11523_1",9084.41836547852,36124.3166795471,1008.71960449219,10.4453166666667,"T67b_DN1736"
"11569_3",2928.01239013672,11643.2822188022,1011.95501708984,21.919,"T67b_DN1736"
"11605_1",3620.38287353516,14396.5031291141,1013.95275878906,20.4698333333333,"T67b_DN1736"
"11612_1",3519.205078125,13994.1682106537,1014.46685791016,20.0738333333333,"T67b_DN1736"
"11612_2",7163.09634399414,28484.1527906581,1014.45581054688,20.4663333333333,"T67b_DN1736"
"11612_3",2520.1184387207,10021.2862164365,1014.45172119141,21.826,"T67b_DN1736"
"11617_1",5413.61285400391,21527.307225486,1014.95050048828,20.4626666666667,"T67b_DN1736"
"11647_3",13099.7383728027,52091.292844527,1017.20910644531,11.3447333333333,"T67b_DN1736"
"11658_2",2161.32556152344,8594.54132239978,1018.21038818359,11.3483166666667,"T67b_DN1736"
"11683_2",2924.39428710938,11628.8947815134,1019.95806884766,21.826,"T67b_DN1736"
"11699_3",4166.01831054688,16566.2300753208,1020.96246337891,21.1483333333333,"T67b_DN1736"
"11708_2",4844.60455322266,19264.6377596209,1021.46270751953,21.1448333333333,"T67b_DN1736"
"1171_0",15354.6022338867,61057.7905232998,297.243682861328,31.4348333333333,"T67b_DN1736"
"11714_2",5526.81999206543,21977.4769932348,1021.97344970703,21.1448333333333,"T67b_DN1736"
"1178_1",37973.4172363281,151001.824713676,298.155578613281,29.8358333333333,"T67b_DN1736"
"11801_1",4274.54010009766,16997.7684891901,1026.96411132812,21.1376666666667,"T67b_DN1736"
"11813_3",5106.67004394531,20306.7448485702,1027.46069335938,21.159,"T67b_DN1736"
"11819_1",1848.59484863281,7350.9632689262,1027.95666503906,21.1518333333333,"T67b_DN1736"
"11832_1",11222.7695007324,44627.4998745795,1028.97143554688,20.3018333333333,"T67b_DN1736"
"11846_2",14740.1125488281,58614.2636967805,1029.45703125,21.041,"T67b_DN1736"
"11855_1",4338.37603759766,17251.61298743,1029.95959472656,20.3196666666667,"T67b_DN1736"
"1186_3",16327.8722381592,64928.0123068593,299.147796630859,29.3646666666667,"T67b_DN1736"
"1192_3",5751.94651794434,22872.6957718767,300.008972167969,12.12255,"T67b_DN1736"
"11941_2",4424.82081604004,17595.3618578709,1034.96057128906,21.059,"T67b_DN1736"
"11947_2",3028.40502929688,12042.4949524538,1035.45764160156,21.0268333333333,"T67b_DN1736"
"11951_4",6108.09234619141,24288.9146387429,1035.96630859375,21.134,"T67b_DN1736"
"11960_1",764,3038.05668484536,1036.45837402344,21.1483333333333,"T67b_DN1736"
"11961_0",4509.4013671875,17931.6976024016,1036.46728515625,21.1376666666667,"T67b_DN1736"
"11970_2",8485.64999389648,33743.3058759361,1036.97521972656,21.1518333333333,"T67b_DN1736"
