"feature_id","TIC","norm_TIC","actual_mz","actual_rt","sample_name"
"1003_0",5415.70314025879,10733.009948225,282.082458496094,1.37675,"M25_DN753"
"10041_4",124690.708007812,247115.946875019,919.1181640625,16.38845,"M25_DN753"
"10057_5",42395.158203125,84020.0511302339,920.124938964844,16.4099166666667,"M25_DN753"
"10067_3",4501.65197753906,8921.5147520188,920.497436523438,25.8361666666667,"M25_DN753"
"10073_2",7956.88793945312,15769.209500464,921.12451171875,16.3991833333333,"M25_DN753"
"10084_2",1609.25012207031,3189.26224758648,921.49951171875,25.8396666666667,"M25_DN753"
"10099_2",8641.25659179688,17125.5127105228,922.512512207031,20.6855,"M25_DN753"
"10099_4",851553.6484375,1687635.66676777,922.515258789062,25.5545,"M25_DN753"
"10106_0",42083.8520507812,83403.0948563179,923.017456054688,25.5651666666667,"M25_DN753"
"10109_0",41307.3449707031,81864.1888270359,923.148010253906,11.0098833333333,"M25_DN753"
"10120_2",2206.73016357422,4373.36688981782,923.518493652344,20.707,"M25_DN753"
"10120_3",433082.46875,858296.388319663,923.518737792969,25.5545,"M25_DN753"
"10125_0",5496.53955078125,10893.2140760817,924.022583007812,25.5651666666667,"M25_DN753"
"10128_0",19077.3939208984,37808.176230543,924.156372070312,10.9812833333333,"M25_DN753"
"10134_2",1768.03576660156,3503.94860654148,924.402038574219,21.7065,"M25_DN753"
"10137_4",123166.306152344,244094.839577204,924.519165039062,25.5688333333333,"M25_DN753"
"10150_1",43104.34765625,85425.5449799583,925.164978027344,10.9634,"M25_DN753"
"10159_6",22786.4716186523,45158.9424741354,925.523620605469,25.5651666666667,"M25_DN753"
"10160_3",19676.3618164062,38995.2295483963,925.528869628906,25.5473333333333,"M25_DN753"
"10189_0",279191.359375,553310.172294107,927.180297851562,10.9741333333333,"M25_DN753"
"10197_6",1736.96179199219,3442.36523131287,927.499267578125,25.8968333333333,"M25_DN753"
"102_0",71262.8959960938,141231.03719988,144.065994262695,0.701783333333333,"M25_DN753"
"10207_0",117740.501953125,233341.811034256,928.183959960938,10.9777166666667,"M25_DN753"
"10285_1",11167.8054199219,22132.7062373168,933.5009765625,25.5651666666667,"M25_DN753"
"10292_1",14788.4780273438,29308.2685065714,934.003967285156,25.5473333333333,"M25_DN753"
"1035_5",7275.92816162109,14419.6621045809,285.038665771484,13.4761666666667,"M25_DN753"
"1035_6",18468.5233764648,36601.497533181,285.040252685547,15.1604,"M25_DN753"
"1036_0",3122.16818237305,6187.61060079819,285.058410644531,5.8201,"M25_DN753"
"10373_1",1616.15869140625,3202.95386647515,938.509094238281,17.8231666666667,"M25_DN753"
"10373_3",12586.5909423828,24944.4997814961,938.509948730469,20.065,"M25_DN753"
"10373_4",1280685.109375,2538101.82417211,938.510498046875,21.339,"M25_DN753"
"10381_0",356987.578125,707489.152964405,939.010986328125,21.339,"M25_DN753"
"10388_4",39912.1071777344,79099.0629100054,939.420837402344,22.1703333333333,"M25_DN753"
"10391_2",3603.57409667969,7141.67590562962,939.506225585938,20.0615,"M25_DN753"
"10391_3",698611.51171875,1384530.15444704,939.512756347656,21.3426666666667,"M25_DN753"
"104_0",44660.8088378906,88510.1884535621,145.061813354492,0.712516666666667,"M25_DN753"
"10400_0",91123.5751953125,180591.55270508,940.014404296875,21.3211666666667,"M25_DN753"
"10408_3",20292.4327392578,40216.1781810169,940.424072265625,22.1703333333333,"M25_DN753"
"10411_5",179992.280273438,356714.333253906,940.514831542969,21.339,"M25_DN753"
"10419_2",5728.99371337891,11353.8990093308,941.018127441406,21.3246666666667,"M25_DN753"
"10424_3",4444.84497070312,8808.93284830133,941.431884765625,22.1568333333333,"M25_DN753"
"10426_4",31204.7277832031,61842.5059599494,941.518859863281,21.3211666666667,"M25_DN753"
"1049_4",3412.17752075195,6762.3601823918,286.037445068359,15.1782666666667,"M25_DN753"
"1050_8",3190.30511474609,6322.64650547418,286.070861816406,22.5135,"M25_DN753"
"10544_0",23576.3203125,46724.2893310635,949.164794921875,10.9741333333333,"M25_DN753"
"10553_1",29245.7421875,57960.1270070096,949.503234863281,21.3211666666667,"M25_DN753"
"10557_0",27374.9204101562,54252.4738680624,949.996826171875,21.339,"M25_DN753"
"1056_1",19392.7135925293,38433.0866225707,287.017242431641,11.0206,"M25_DN753"
"1056_2",20829.9838562012,41281.513805295,287.02001953125,13.4618666666667,"M25_DN753"
"1056_4",5052.95419311523,10014.1027338584,287.014038085938,15.996,"M25_DN753"
"10568_4",16662.6726074219,33022.6059715172,950.501159667969,21.3568333333333,"M25_DN753"
"1057_2",2334.87077331543,4627.3199599003,287.034515380859,5.2025,"M25_DN753"
"1057_3",93896.4995574951,186087.020974702,287.038909912109,7.3763,"M25_DN753"
"1057_4",12504.3261413574,24781.4648246443,287.040069580078,7.39418333333333,"M25_DN753"
