feature_id,cluster_rt,cluster_mz
2789_0,2.259095,680.235628
1627_0,1.203498,451.124565
3908_0,1.153232,899.225396
3915_0,1.153232,900.226508
3037_0,1.153232,755.180155
3042_0,1.153232,756.181268
124_0,1.253765,139.040915
750_0,1.153232,274.090513
448_0,1.856963,209.046940
1480_0,1.907229,423.055095
1199_0,1.253765,362.188413
5521_0,7.185212,1196.057648
5604_1,7.235479,1220.568139
5596_0,7.185212,1219.059285
5603_0,7.185212,1220.060398
5532_0,7.235479,1197.571291
5523_0,7.185212,1196.560599
5599_0,7.235479,1219.562236
5526_0,7.235479,1197.058760
3211_1,4.169222,795.444996
3218_1,3.314691,796.460479
3226_0,3.113625,797.466381
4373_0,3.214158,968.522499
4469_0,3.415224,985.522251
4473_0,3.314691,986.532944
3792_0,5.023752,882.901035
3796_0,5.023752,883.403986
3952_0,5.626950,905.917042
3956_0,5.224818,906.405624
1189_2,8.090009,359.065325
1196_2,4.923219,361.148980
1762_0,2.259095,479.050335
2139_0,2.158562,555.283376
331_0,1.907229,187.070365
322_1,5.325351,185.053770
509_1,7.386278,222.042243
1403_0,1.203498,405.102130
122_0,5.928550,138.969065
1456_0,8.793740,417.024470
2417_1,9.547738,607.087355
2628_1,9.547738,645.177530
3000_0,4.018422,746.840745
3004_0,4.018422,747.343696
3099_0,4.018422,769.851962
3101_0,4.018422,770.354913
5972_0,4.068689,1464.691099
5973_0,4.018422,1465.701792
5993_0,4.018422,1494.710104
5995_0,4.018422,1495.711217
5996_0,4.018422,1496.712329
5997_0,4.018422,1497.727812
3039_0,4.018422,755.328646
1219_0,2.007762,367.102965
232_1,2.711493,166.018263
936_0,2.862293,313.057260
1365_1,2.711493,397.131550
4942_0,6.280415,1072.968710
3209_1,8.642941,795.205496
1073_0,3.566024,336.015788
2356_0,1.605630,597.085810
2442_2,10.352002,611.139705
2724_0,1.655897,666.114673
4880_0,6.783080,1060.988890
4881_0,7.034413,1061.491841
4885_0,6.682547,1061.999582
4954_0,6.833347,1074.990095
4958_0,6.833347,1075.488256
4993_0,6.833347,1084.488689
4998_0,6.833347,1084.991640
5000_0,6.783080,1085.489801
5202_1,6.682547,1127.522156
5204_0,7.537078,1128.010738
5505_0,6.732814,1193.039940
2952_0,1.354298,733.179630
403_1,6.380948,200.094408
816_1,2.812026,289.073670
1413_0,2.711493,407.075615
1417_0,2.761760,408.081518
1808_0,3.968156,487.145455
623_1,4.068689,246.097683
2240_1,3.666557,577.154570
2248_1,3.666557,578.155683
5_1,6.230149,89.023610
1995_2,6.632281,521.130590
1734_3,7.386278,473.283161
3530_1,9.497471,845.385661
119_0,1.203498,137.024320
171_0,1.253765,153.018170
182_0,1.203498,155.053925
245_0,1.203498,169.035970
522_0,1.203498,224.825240
625_0,1.153232,247.050895
817_0,1.756430,289.088040
961_0,1.153232,316.774309
1158_0,1.203498,352.210818
1576_0,1.203498,441.123020
2297_0,1.203498,585.139520
3333_0,1.253765,815.567836
3426_0,1.203498,831.561686
1112_0,1.203498,343.138535
1119_0,1.203498,344.144438
1506_0,1.203498,428.127718
5484_0,3.767090,1187.239236
3419_0,4.923219,830.838395
2930_0,6.380948,727.129845
2994_1,6.883613,745.140290
2997_1,6.330682,746.141403
4030_0,6.481481,915.185715
4036_0,6.682547,916.191618
682_0,3.767090,258.058343
4462_0,5.275085,984.947450
5005_0,6.933880,1085.987962
3885_1,7.034413,896.131048
3890_0,7.034413,896.638789
3058_1,7.788410,760.626399
5726_0,7.486811,1275.068895
5727_0,7.486811,1275.571846
5779_0,7.486811,1297.572371
5781_0,7.486811,1298.070533
5725_0,7.486811,1274.561154
5782_0,7.486811,1298.568694
1075_0,2.711493,336.106798
287_2,7.235479,177.054450
504_3,7.788410,221.045920
711_1,7.788410,265.032600
1159_1,7.788410,353.010750
3690_0,3.163892,869.230341
263_2,4.722153,173.045210
627_0,4.923219,247.534686
988_1,4.872953,321.023050
2636_0,4.822686,647.146225
2642_0,4.923219,648.089858
2649_0,4.923219,649.095760
5772_0,4.822686,1295.191735
5775_0,4.822686,1296.197638
5777_0,4.822686,1297.198750
5275_0,4.772420,1144.181818
1384_0,1.756430,401.145580
4093_0,4.370288,925.259111
1862_0,3.968156,498.133743
2018_0,1.153232,527.247436
170_3,8.140276,152.984640
799_1,8.039743,286.003273
386_0,8.090009,197.986802
808_0,8.039743,288.000708
3591_0,5.978816,857.308001
661_0,3.616290,254.930465
2593_0,1.655897,639.132535
701_0,1.655897,262.058003
2011_0,1.555364,525.120670
2015_0,1.555364,526.126573
2017_0,1.505097,527.127685
4823_0,1.505097,1049.282101
4826_0,1.505097,1050.278423
1243_2,7.838677,372.098948
1452_0,7.838677,416.099998
1662_0,7.838677,460.086678
149_0,1.304031,146.082233
45_2,6.179882,112.983250
443_1,5.526417,208.079358
643_2,5.425884,250.073393
648_1,5.777750,251.074505
891_3,5.677217,304.052038
997_0,5.526417,322.067273
1000_2,5.526417,323.077965
2626_0,5.526417,645.144000
2631_0,5.526417,646.145113
4839_0,5.526417,1054.431364
5262_0,5.526417,1139.478026
5032_0,7.939210,1089.470301
5037_2,7.888943,1089.968462
5039_0,7.939210,1090.480994
5129_0,7.939210,1112.481519
5131_0,7.939210,1112.979680
5133_0,7.939210,1113.477841
5161_0,7.888943,1119.992257
5252_0,7.939210,1135.981317
283_0,1.454831,176.814950
884_0,1.454831,302.682094
1365_0,1.404564,397.131550
16_1,6.984146,98.024043
27_3,6.933880,103.048765
1646_2,6.933880,456.067858
4367_0,6.682547,967.909377
4218_0,6.230149,944.907740
4370_0,6.682547,968.407539
4587_0,3.767090,1008.480779
4062_0,1.605630,921.173230
4066_0,1.605630,922.179133
5569_0,5.626950,1214.599784
5576_0,5.626950,1215.600897
2294_0,5.626950,584.799429
812_2,8.291075,288.086928
1569_2,8.291075,440.097958
2344_2,8.140276,594.154323
2345_0,8.140276,594.647694
2745_0,8.190542,670.650814
2339_0,2.711493,593.153210
323_1,5.928550,185.092090
4888_0,7.386278,1062.981535
4891_0,7.386278,1063.479696
4893_1,7.386278,1063.982647
4707_0,7.386278,1030.979465
4710_0,7.386278,1031.482416
4772_0,7.436545,1039.979897
4775_0,7.436545,1040.487639
4838_0,7.386278,1053.981102
4840_0,7.235479,1054.479264
4842_0,7.134946,1054.982215
4895_0,7.386278,1064.490389
4897_0,7.436545,1064.988550
4012_0,2.912559,912.503309
1232_0,7.034413,371.059515
1408_0,4.320021,406.103243
1245_0,2.761760,372.549209
894_0,2.711493,304.540619
1250_0,2.158562,373.186280
2169_0,2.711493,563.182105
5365_0,3.415224,1161.330061
5370_0,3.364958,1162.331173
5376_1,3.364958,1163.341866
273_3,6.582014,175.023485
660_1,6.582014,254.077843
773_1,6.582014,278.061433
1967_0,6.582014,515.162235
3673_1,6.783080,867.228116
279_1,6.582014,176.029388
453_0,6.582014,210.086373
696_1,5.476151,261.028150
1641_2,3.264425,455.061955
1835_0,5.526417,493.118600
106_1,5.576684,133.048610
1856_0,2.912559,497.127840
3120_0,5.275085,775.853847
3268_0,5.727483,805.211831
3269_0,5.978816,805.709992
3271_0,5.727483,806.212943
3136_0,4.118955,778.976935
5447_0,4.118955,1176.729949
3544_1,3.113625,847.498056
5446_0,3.817356,1176.600619
5451_0,3.867623,1177.611312
836_2,9.949870,293.087700
1082_2,9.899603,337.079170
2144_0,9.949870,558.166963
1372_0,5.124285,399.042765
1378_0,5.124285,399.545716
4272_0,5.124285,953.117820
66_2,4.923219,119.047405
68_0,4.118955,120.048518
470_2,4.923219,215.091935
1097_0,4.923219,339.292156
1385_0,4.923219,401.284491
1509_0,4.923219,428.343268
4133_0,1.655897,931.217886
2891_0,2.208828,718.196473
4570_0,4.521087,1005.448701
267_2,5.375618,174.075063
276_2,5.275085,175.080965
2832_1,8.240809,693.221351
5584_0,6.682547,1217.061850
5651_0,6.682547,1240.571229
4362_0,2.862293,967.042385
4625_0,2.962826,1013.558191
4630_0,2.862293,1014.559304
966_3,7.185212,317.052130
4174_0,3.465491,938.508284
4460_0,3.415224,984.516349
5047_0,5.777750,1093.977702
5049_0,5.777750,1094.480654
264_1,6.129616,173.093110
3589_1,4.571354,856.469749
3594_1,4.470821,857.470861
4216_0,4.470821,944.500589
1684_0,3.566024,464.804840
2549_0,3.566024,632.723499
3166_0,3.264425,785.170420
159_1,4.118955,149.047250
3464_0,5.476151,836.236738
3470_0,5.275085,836.739689
2359_0,4.269755,597.181610
88_3,8.693207,128.033468
266_3,8.542408,174.051113
22_1,6.179882,101.022590
65_0,6.230149,119.033035
139_1,6.179882,143.035785
211_2,6.179882,161.046230
1096_4,6.230149,339.201146
2982_0,4.370288,740.335908
2350_0,4.269755,595.289556
4028_0,4.370288,914.931845
3091_0,8.743474,768.161088
4769_0,1.404564,1039.280556
4777_0,1.253765,1041.277991
50_1,5.828017,114.056213
187_2,5.727483,156.064618
712_0,6.230149,265.056550
4941_0,6.431215,1072.571139
5156_0,6.330682,1118.579204
5159_1,6.380948,1119.570736
686_0,3.867623,259.011555
401_0,1.706163,200.056088
613_0,1.655897,244.066718
4433_0,6.179882,980.923840
4563_0,6.230149,1003.930267
4564_0,6.280415,1004.428429
4567_0,6.230149,1004.931380
4569_0,6.179882,1005.439121
4684_0,6.230149,1026.931905
4686_0,6.230149,1027.430066
4688_0,6.179882,1027.937807
2247_1,4.621620,578.136523
3461_1,5.124285,835.896647
3466_1,5.124285,836.394808
328_0,5.878283,186.097993
276_1,3.666557,175.080965
668_0,2.158562,255.232236
1901_0,1.957496,504.308068
1913_0,2.208828,505.309181
5363_0,6.582014,1160.822320
189_1,3.465491,157.013040
4381_0,5.124285,970.189423
2505_0,6.732814,625.102590
2513_0,6.732814,626.108493
2575_0,1.203498,635.199935
2618_0,1.203498,643.136985
1290_0,2.158562,382.153183
775_0,2.007762,279.048175
370_0,1.806696,194.054203
917_0,1.806696,309.062390
4516_0,7.235479,993.943092
4509_1,7.336012,992.941980
4512_0,7.285745,993.440141
34_1,8.291075,107.034055
648_2,8.291075,251.074505
786_2,8.291075,282.085043
1111_4,8.291075,343.114585
1903_0,8.291075,504.528409
1904_0,8.291075,504.571519
710_1,7.687877,264.074598
3298_0,5.878283,810.466474
4359_0,4.118955,966.510694
4560_0,4.118955,1003.480006
577_1,7.537078,237.058930
1019_0,7.587344,327.091995
1563_2,7.587344,439.087265
5527_0,7.185212,1197.068340
5531_0,7.185212,1197.561711
4845_0,7.134946,1055.988117
5344_0,7.336012,1157.019050
5346_0,7.285745,1157.522001
5585_0,6.129616,1217.200761
5592_0,6.280415,1218.211453
163_0,6.984146,150.968045
5096_1,4.470821,1104.601949
933_0,4.219488,312.520779
1333_0,4.068689,390.109393
1337_2,4.068689,391.105715
1341_0,4.068689,392.106828
27_4,8.441875,103.048765
91_4,8.441875,129.020210
148_1,8.492141,146.063073
400_0,8.492141,200.032138
488_1,8.492141,218.037793
1553_2,8.441875,437.094620
3873_1,8.693207,894.895225
1849_0,6.531748,495.144775
2863_0,5.224818,707.217766
3493_0,4.169222,840.475899
2668_0,8.391608,653.176850
5870_0,2.309361,1404.700989
1740_0,6.129616,474.183683
4254_0,8.240809,950.914415
452_0,5.275085,210.067213
5009_0,4.320021,1086.591504
5016_0,4.169222,1087.568666
5026_0,4.169222,1088.588939
2901_0,6.682547,720.658539
577_0,5.978816,237.058930
3678_1,2.962826,867.496356
2339_1,5.275085,593.153210
1556_0,5.224818,437.204791
322_2,7.034413,185.053770
422_2,7.034413,203.083375
326_2,7.084679,186.059673
425_0,7.084679,204.070118
1415_1,7.084679,407.142675
3230_0,2.711493,798.457914
3235_0,2.761760,799.459026
3242_0,2.761760,800.455349
3250_0,2.761760,801.461251
2302_0,4.822686,586.792074
5433_0,4.822686,1174.607974
2259_0,6.682547,579.281336
5359_0,6.682547,1159.581706
3468_0,7.687877,836.629519
1448_0,5.576684,415.122835
1453_1,5.576684,416.123948
2054_0,5.576684,535.165325
2056_0,5.576684,536.166438
1405_0,3.968156,405.173980
221_2,8.291075,163.038875
904_0,2.259095,306.164433
2344_0,2.661227,594.154323
2348_1,2.812026,595.165015
2_3,5.626950,87.007015
42_2,5.576684,111.043295
607_1,5.576684,243.060815
612_2,5.526417,244.052348
1807_1,5.476151,487.107135
859_0,3.566024,298.878825
1292_0,3.616290,382.842945
2889_0,3.566024,716.682829
2546_1,3.515757,632.416939
5560_0,7.939210,1210.528274
666_0,1.203498,255.122065
4242_0,2.862293,948.481089
1020_0,3.968156,327.106365
4825_0,6.179882,1049.938332
4827_0,6.179882,1050.441284
4828_0,6.179882,1050.939445
55_0,2.761760,116.005748
155_1,2.711493,148.031768
3698_2,6.179882,870.231453
3707_0,6.179882,871.232566
3712_0,6.179882,871.740307
519_0,7.134946,224.049258
4794_0,6.632281,1043.960397
4797_0,6.682547,1044.468139
3466_2,7.637611,836.394808
4009_0,7.587344,912.129688
713_1,4.370288,265.070920
845_0,4.370288,295.080345
1489_1,4.169222,425.086060
1910_1,4.370288,505.165480
1916_0,4.370288,506.171383
2539_2,4.621620,631.109265
1270_0,1.856963,379.164215
1669_0,1.102965,461.126110
2266_0,3.264425,580.656069
5025_0,6.783080,1088.560199
1837_0,4.571354,493.195240
4373_1,4.169222,968.522499
4378_1,4.219488,969.528401
4424_0,4.521087,979.510786
4565_0,4.521087,1004.500279
4573_0,4.521087,1006.497714
4629_0,4.219488,1014.530564
4711_0,4.521087,1031.520736
4722_0,4.521087,1032.521849
4734_0,4.521087,1033.518171
1219_1,4.470821,367.102965
1874_0,4.370288,501.151450
2456_1,2.158562,613.156300
558_2,4.018422,233.064060
170_4,9.095339,152.984640
1065_0,9.095339,334.061463
1069_0,9.045073,335.057785
801_1,5.978816,286.065543
2111_1,5.978816,549.065940
118_0,6.632281,136.990790
168_4,7.185212,152.007478
518_2,7.185212,224.020518
59_1,8.240809,117.016440
1260_1,8.291075,377.085350
2073_1,8.291075,540.142148
2078_1,8.291075,541.133680
2182_1,8.291075,566.156703
2191_2,8.291075,567.157815
3515_0,8.240809,843.364276
2531_2,5.928550,629.111830
3234_1,7.989476,799.334486
3237_0,7.939210,799.847017
3240_0,7.989476,800.349968
433_2,8.240809,206.048393
871_4,7.989476,300.996010
1057_3,8.240809,333.079510
2338_1,3.616290,593.129260
1948_0,3.415224,511.172155
2168_1,3.113625,563.138995
2485_0,6.582014,621.165200
3628_0,9.949870,861.456151
4987_0,7.084679,1082.007463
4230_1,7.084679,946.900385
3554_0,1.304031,850.496604
2608_0,2.460161,642.083183
2199_0,2.460161,569.092980
167_0,2.359628,151.059055
1012_2,3.264425,326.095673
4846_0,7.134946,1056.481489
5562_0,6.783080,1210.571384
1188_0,7.637611,359.041375
3474_0,7.587344,837.132470
1132_1,3.867623,347.061555
2835_0,3.867623,695.127775
2838_0,3.917889,696.133678
2378_2,6.230149,600.108308
2382_0,6.230149,600.601679
88_2,6.431215,128.033468
774_0,6.179882,278.085383
989_3,6.280415,321.066160
3689_0,5.325351,868.933360
137_1,6.732814,142.087363
426_2,6.783080,204.084488
432_0,6.732814,205.090390
3923_0,9.246139,901.467121
1147_0,1.505097,350.189433
1963_0,1.354298,515.023325
4277_0,6.732814,953.912962
4280_0,6.682547,954.415914
4283_0,6.732814,954.918865
4415_0,6.883613,976.914600
4417_0,6.883613,977.417551
4420_0,6.883613,977.925292
34_0,1.555364,107.034055
113_0,1.555364,135.046045
1521_0,1.605630,431.155005
3703_0,4.772420,870.729614
2799_0,8.190542,684.115538
2200_0,1.354298,569.131300
4231_0,2.761760,947.082405
1810_1,6.129616,487.178985
1155_0,7.386278,352.047958
27_2,5.878283,103.048765
119_3,5.777750,137.024320
181_1,5.727483,155.034765
186_0,5.626950,156.035878
476_1,5.626950,216.049938
1985_0,5.476151,519.094835
121_1,5.626950,138.025433
1551_0,1.655897,436.131828
3247_0,1.304031,801.216961
510_2,5.224818,222.075773
5563_0,7.939210,1211.021645
560_0,2.812026,233.131120
4856_0,6.330682,1057.971182
4862_0,6.531748,1058.972295
698_0,1.153232,261.085630
1149_0,1.203498,351.037265
2812_0,1.153232,687.463756
3330_0,1.153232,815.495986
1584_0,1.153232,442.085813
2339_2,8.291075,593.153210
5339_0,2.610960,1156.290968
2803_0,6.481481,685.102280
872_2,3.767090,301.034330
973_2,4.219488,319.044775
3089_0,7.285745,767.854527
3092_0,7.285745,768.362268
3181_0,7.285745,790.856165
3182_0,7.285745,790.875325
3186_0,7.285745,791.359116
4715_0,7.034413,1031.980577
4584_1,6.833347,1007.968247
4587_2,6.984146,1008.480779
4595_1,6.984146,1009.481891
4628_0,7.034413,1014.477874
4631_0,6.783080,1014.980825
1618_0,1.454831,450.080343
2170_0,5.074019,563.201266
2425_0,4.671887,608.596209
2648_0,4.722153,649.076600
4111_0,1.756430,927.184695
4118_0,1.756430,928.190598
489_1,3.415224,218.066533
492_1,3.364958,219.062855
5174_0,7.788410,1121.510691
5179_0,7.738144,1122.008853
5278_0,7.587344,1144.507539
5287_0,7.537078,1145.020070
5292_1,7.537078,1145.508651
2588_0,2.409894,638.083523
2592_0,2.610960,639.089425
4925_0,6.129616,1068.509209
2320_0,6.029083,590.796524
2326_0,6.029083,591.299476
2463_0,6.029083,614.301113
3929_0,5.526417,902.382013
2264_0,3.968156,580.177068
105_2,6.079349,133.015080
2424_1,7.084679,608.107628
13_4,9.447205,96.960660
480_0,9.447205,216.907350
971_4,9.497471,318.733424
1472_2,9.396938,421.062450
235_0,6.481481,166.966685
3698_0,2.912559,870.231453
5380_1,3.314691,1164.347768
5536_0,3.364958,1198.308953
1590_0,3.968156,443.153985
2315_0,6.330682,589.124810
5517_0,8.240809,1195.027795
5588_0,8.240809,1217.540851
5590_0,8.240809,1218.029433
850_0,6.230149,297.025090
946_0,4.470821,314.168543
1171_0,4.470821,355.175835
1810_0,4.470821,487.178985
847_0,1.605630,296.043138
2992_0,2.108295,745.101970
1057_0,2.510427,333.079510
482_1,5.275085,217.036680
1249_0,3.214158,373.147960
5717_0,5.978816,1272.697839
5720_0,5.978816,1273.689372
158_0,6.079349,149.028090
103_1,5.978816,132.066658
3553_0,5.023752,850.458284
3559_0,5.023752,851.464186
3272_1,4.973486,806.466814
3557_0,5.023752,850.961235
1627_2,6.330682,451.124565
2230_0,1.253765,575.118815
5269_0,4.772420,1143.180705
187_1,2.108295,156.064618
725_1,2.812026,269.046630
4042_0,1.454831,917.168780
1887_1,9.296405,503.163255
558_1,3.163892,233.064060
834_0,3.364958,293.030220
1352_0,3.163892,395.095795
1366_0,2.862293,397.169870
2412_0,8.994806,606.196413
2420_0,9.045073,607.192735
336_0,5.576684,188.090638
430_2,5.576684,205.032910
1180_0,1.404564,357.144530
545_0,7.788410,230.008033
574_3,7.637611,236.096138
1454_0,7.738144,416.147898
2257_0,2.259095,579.171165
20_0,2.108295,99.044315
5581_0,9.748804,1216.697809
800_1,4.219488,286.046383
583_0,3.666557,239.018045
4613_0,9.899603,1012.269678
4621_0,9.899603,1012.767839
1571_0,2.208828,440.193758
1272_0,4.269755,380.059948
1276_0,4.269755,380.562899
4676_1,8.542408,1025.437421
4680_0,8.894273,1025.940372
201_0,2.711493,159.029635
2977_0,2.610960,739.167145
746_0,1.555364,273.132510
3292_0,1.605630,809.470151
3299_0,1.454831,810.476054
3461_0,3.917889,835.896647
3603_0,3.917889,858.898285
3466_0,3.917889,836.394808
1665_0,6.129616,460.168108
2806_0,6.179882,685.231611
2443_0,5.425884,611.163655
2201_0,1.454831,569.155250
2716_1,5.928550,664.658509
466_0,1.102965,214.109983
4303_0,4.169222,957.524631
2427_2,6.481481,609.089580
700_0,4.018422,262.029263
439_0,2.058029,207.083035
1012_0,1.203498,326.095673
1668_0,1.253765,461.106950
1933_0,1.454831,509.126820
1940_0,1.454831,510.132723
1947_0,1.555364,511.133835
4647_0,1.555364,1019.267886
3407_0,7.285745,829.128360
1008_0,1.203498,325.089770
1103_1,3.163892,341.088410
4940_0,5.626950,1072.460969
2_2,4.018422,87.007015
26_1,4.018422,103.000865
46_2,4.068689,113.026360
66_1,4.118955,119.047405
98_0,4.018422,130.993695
108_1,4.018422,134.044933
119_2,3.817356,137.024320
144_1,4.018422,145.028430
161_0,4.018422,150.010043
226_2,4.118955,164.044778
288_2,4.018422,178.026823
358_2,4.068689,193.053090
370_1,4.018422,194.054203
456_0,4.068689,211.058745
638_0,4.018422,249.062700
824_1,3.817356,291.013625
960_1,3.566024,316.735989
1430_1,4.068689,411.022585
2372_1,4.018422,599.102405
2452_0,4.018422,613.079660
2460_0,4.018422,614.080773
2657_0,4.018422,651.035715
2754_0,4.018422,673.017080
1458_0,4.169222,417.101110
1541_0,4.018422,434.172713
51_0,4.018422,114.089743
327_1,3.314691,186.078833
546_0,4.018422,230.065513
1591_0,2.661227,443.192305
543_1,5.476151,229.121880
3137_1,5.476151,779.063155
514_1,5.476151,223.024195
3769_0,7.235479,879.801897
3773_1,7.235479,880.137198
3777_1,7.235479,880.467709
2521_0,6.682547,627.152715
2740_0,6.632281,669.185070
3049_1,7.888943,759.237296
952_0,1.706163,315.073855
4593_0,8.743474,1009.438781
4597_0,8.743474,1009.941732
4602_0,8.793740,1010.449474
4606_0,8.743474,1010.947635
4718_0,8.793740,1032.449999
4725_0,8.793740,1032.948160
4732_0,8.793740,1033.451111
4547_1,8.743474,1000.941300
2358_1,3.163892,597.157660
655_0,2.661227,253.071940
1561_0,4.320021,439.048945
5954_0,5.275085,1452.677749
1230_0,8.441875,370.082353
728_0,1.354298,269.568741
1887_0,7.637611,503.163255
31_1,6.732814,105.017460
3054_2,7.888943,760.238408
3062_1,7.888943,761.239521
1004_0,5.074019,324.045548
2282_1,6.079349,583.170825
267_0,1.454831,174.075063
1857_1,1.806696,497.166160
1179_1,4.269755,357.096630
1316_0,4.269755,387.110845
1755_1,4.269755,477.139120
2369_0,4.269755,598.187513
2375_0,4.269755,599.188625
1323_1,4.269755,388.116748
1818_0,4.269755,489.142890
1923_1,4.269755,507.172495
1631_0,2.359628,452.278958
3635_2,7.034413,862.897945
719_1,5.476151,267.010875
74_3,6.129616,124.014648
232_2,6.230149,166.018263
451_2,6.129616,210.024103
788_3,6.230149,283.052625
2814_0,4.671887,688.143938
1111_2,4.722153,343.114585
105_0,1.907229,133.015080
226_0,1.957496,164.044778
2712_0,2.158562,662.210813
2862_1,3.264425,707.179445
2864_1,3.264425,708.185348
2268_1,4.571354,581.149440
355_0,4.521087,192.085508
905_0,7.134946,307.012265
314_0,3.917889,183.113815
409_1,3.917889,201.124260
419_0,3.917889,202.125373
3095_0,1.756430,769.114300
845_1,5.576684,295.080345
925_1,6.129616,311.112515
4927_0,6.481481,1068.978630
4929_0,6.431215,1069.481581
4932_0,6.431215,1069.979742
778_0,1.907229,280.054078
5230_2,6.079349,1132.599569
5235_0,6.079349,1133.600682
5242_1,6.079349,1134.601794
5419_0,6.481481,1172.591379
5426_0,6.481481,1173.602072
2763_0,5.828017,675.143845
2767_0,5.928550,675.642007
636_0,1.153232,249.029170
1190_0,1.454831,359.098855
3791_0,2.409894,882.489094
1210_0,1.354298,365.163010
5682_0,7.336012,1254.591594
5794_0,4.772420,1311.631057
5810_0,4.772420,1334.642274
14_1,6.933880,97.027720
424_3,6.933880,204.050958
585_1,6.883613,239.075525
1451_0,6.582014,416.052098
2450_0,6.933880,612.193508
4793_0,5.576684,1043.558036
4646_0,6.179882,1018.961325
95_0,2.862293,130.050063
212_0,2.812026,161.065390
4179_0,6.883613,939.408806
2854_0,6.883613,703.826437
2856_0,6.883613,704.338968
4359_1,6.883613,966.510694
3051_1,9.396938,760.109078
3056_0,9.396938,760.444379
3760_0,4.973486,878.427164
3824_0,4.269755,886.929435
3830_0,4.269755,887.427596
3834_0,4.219488,887.935337
3987_0,4.269755,909.935862
4114_1,3.917889,927.496046
4117_0,3.917889,927.994207
4400_0,4.068689,973.504111
4406_0,3.917889,974.510014
470_3,6.179882,215.091935
768_0,4.571354,277.084270
4708_0,4.923219,1031.281236
4717_0,4.822686,1032.291928
4731_0,4.822686,1033.288251
2193_0,1.253765,568.134978
2908_0,7.788410,722.473954
2910_0,7.788410,722.814045
2911_0,7.788410,723.149345
4803_0,7.134946,1045.478831
5910_0,2.460161,1427.721787
726_0,1.253765,269.065790
3379_0,3.917889,823.485726
3677_0,4.018422,867.477196
4201_0,4.018422,941.530781
5734_0,7.436545,1277.588441
837_0,3.666557,293.102070
3385_0,3.616290,824.549109
2900_0,3.616290,720.447779
2902_0,3.616290,720.950730
5637_0,3.616290,1233.199400
5641_0,3.616290,1233.702352
5642_0,3.616290,1234.190933
3479_1,5.224818,837.894082
3482_0,4.822686,838.397033
3486_0,5.375618,838.885615
3581_0,5.074019,854.922575
3636_0,5.425884,862.921895
3641_0,5.425884,863.420056
3704_0,5.626950,870.921215
3752_0,5.576684,876.918310
3755_0,5.275085,877.421261
3758_0,4.973486,877.924212
3816_0,5.425884,885.923532
3820_0,5.275085,886.426484
3824_1,5.275085,886.929435
3830_1,5.425884,887.427596
3976_1,5.425884,908.925170
3981_0,5.275085,909.428121
3987_1,5.425884,909.935862
3349_0,1.655897,817.215601
3357_0,1.605630,818.216713
3543_0,5.023752,847.397466
3472_0,4.872953,836.907340
3476_0,4.872953,837.405501
50_0,4.621620,114.056213
3619_0,4.822686,860.397558
41_0,1.555364,111.009765
262_0,1.856963,173.026050
338_0,1.856963,188.986370
891_0,1.605630,304.052038
972_0,1.806696,319.011245
26_0,1.354298,103.000865
695_2,4.068689,261.004200
3012_0,1.907229,749.446511
263_4,6.933880,173.045210
70_1,4.018422,121.030470
292_2,3.968156,179.032725
295_2,3.968156,180.033838
720_2,4.018422,267.073145
952_2,4.018422,315.073855
1104_0,3.968156,341.107570
1514_1,4.018422,429.176730
2055_0,3.968156,535.237176
3145_1,3.867623,779.460726
4056_0,3.968156,919.487146
3713_1,7.537078,871.893587
5502_0,5.928550,1192.570519
5544_0,5.928550,1202.078693
3696_0,5.425884,869.929682
3863_0,5.425884,892.931320
3866_0,5.425884,893.434271
1170_1,1.957496,355.103985
5251_0,5.978816,1135.607697
3463_0,9.447205,836.145728
2860_0,4.521087,705.239491
1514_0,2.007762,429.176730
2066_0,1.454831,538.997335
4161_0,3.465491,936.496479
564_0,2.862293,234.132233
1688_1,2.912559,465.101820
4113_0,4.118955,927.467306
1649_0,4.269755,456.566019
5438_0,6.431215,1175.542026
5494_0,2.761760,1189.720462
3921_1,6.682547,901.400061
4702_1,7.989476,1030.452564
2057_0,4.973486,536.271818
2059_0,4.973486,536.769979
2063_0,4.973486,537.272931
4949_0,4.973486,1074.051253
4952_0,5.074019,1074.558994
5159_0,5.124285,1119.570736
5168_0,5.124285,1120.571849
4955_0,5.023752,1075.047575
4031_0,4.671887,915.391686
954_0,2.711493,315.145705
928_0,3.113625,312.041778
2531_0,1.454831,629.111830
2756_0,1.304031,673.127250
4078_0,6.682547,923.903537
4080_0,6.984146,924.406489
4087_0,6.783080,924.904650
4095_1,7.285745,925.407601
95_3,6.783080,130.050063
156_0,6.783080,148.060508
673_0,3.465491,257.004540
1136_0,5.677217,348.072248
1687_1,3.113625,465.068290
3572_0,2.610960,853.231701
3577_0,2.711493,854.237603
3843_0,2.862293,889.209481
3848_0,2.862293,890.220173
3855_0,2.862293,891.216496
5441_0,6.431215,1176.040188
5434_0,6.431215,1175.039075
3648_0,5.275085,864.421169
3652_0,5.375618,864.919330
3657_0,5.275085,865.422281
3744_0,4.872953,875.404666
3739_0,4.973486,874.901715
4014_0,5.174552,912.905670
1264_1,8.240809,378.086463
2194_0,8.291075,568.163718
2470_1,8.291075,617.155960
483_2,6.531748,217.079790
5425_0,6.632281,1173.558961
332_2,5.878283,187.108685
337_1,5.878283,188.109798
2148_0,2.912559,559.110595
2150_0,3.013092,560.111708
