"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N8",1,"2342_6",934,4099.996,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"N8",2,"3250_3",1020,1748.495,483.078735196838,9.15027248987955,"C18",0,0,0,"no_spec"
"N8",3,"1611_2",1388,2402.15,341.088410221026,9.50027946923884,"C18",0,0,0,"no_spec"
"N8",4,"697_0",1905,6140.93,243.161405403513,22.1005307261732,"C18",0,0,0,"no_spec"
"N8",5,"1041_6",2044,9908.65,285.208130520326,27.3006344195112,"C18",0,0,0,"no_spec"
"N8",6,"807_0",2458,7697.52,257.176980442451,24.1005706082263,"C18",0,0,0,"no_spec"
"N8",7,"912_0",2577,8261.02,271.192555481389,25.8006045079714,"C18",0,0,0,"no_spec"
"N8",8,"462_2",4319,5815.26,211.135385338463,19.9504878529662,"C18",0,0,0,"no_spec"
"N8",9,"5010_2",4889,2044.0325,610.090692726732,10.9503083837273,"C18",0,0,0,"no_spec"
"N8",10,"1014_4",5020,3933.23,283.191535478839,25.6506015168174,"C18",0,0,0,"no_spec"
"N8",11,"698_3",5116,3526.21,243.194935487339,24.8005845669449,"C18",0,0,0,"no_spec"
"N8",12,"893_1",5230,2797.4,269.175960439901,23.8505656229697,"C18",0,0,0,"no_spec"
"N8",13,"5919_1",6019,1923.42,667.168475421189,6.50021964615923,"C18",0,0,0,"no_spec"
"N8",14,"808_1",6111,4073.95,257.210510526276,26.50061846669,"C18",0,0,0,"no_spec"
"N8",15,"1042_1",6131,3636.26,285.241660604151,29.5506792868209,"C18",0,0,0,"no_spec"
"N8",16,"1169_0",6169,4632.49,297.207110517776,27.2506334224599,"C18",0,0,0,"no_spec"
"N8",17,"4568_0",6324,2272.632,580.153117882795,1.2501149557699,"C18",0,0,0,"no_spec"
"N8",18,"913_1",6353,4617.93,271.226085565214,28.1006503723325,"C18",0,0,0,"no_spec"
"N8",19,"199_5",66,6423.402,169.01202003005,8.85026650757159,"C18",0,0,2,"no_spec"
"N8",20,"2899_1",66,6005.49,457.078550196375,8.80026551052027,"C18",1,1,2,"matched"
"N8",21,"4712_2",66,2299.18,591.098295245738,9.10027149282823,"C18",1,1,2,"matched"
"N8",22,"3187_2",66,2039.774,479.059915149788,8.85026650757159,"C18",0,0,2,"no_spec"
"N8",23,"2682_6",88,3529.912,441.079910199775,11.1003113748813,"C18",1,1,1,"matched"
"N8",24,"199_0",96,10506.1,169.01202003005,1.70012392923185,"C18",1,1,2,"matched"
"N8",25,"43_0",96,7252.54,125.02534006335,1.70012392923185,"C18",0,0,2,"no_spec"
"N8",26,"2133_0",96,3639.57,391.943967359918,1.75012492628317,"C18",1,1,2,"matched"
"N8",27,"1534_3",162,234901.298,332.073607684019,9.10027149282823,"C18",1,1,5,"matched"
"N8",28,"3269_4",162,218685,484.079847699619,9.10027149282823,"C18",1,1,5,"matched"
"N8",29,"1548_2",162,80111.46,333.079510198775,9.0502704957769,"C18",0,0,5,"no_spec"
"N8",30,"3282_2",162,54688.22,485.085750214376,9.10027149282823,"C18",1,1,5,"matched"
"N8",31,"3234_2",162,34998.78,482.068042670107,9.0502704957769,"C18",0,0,5,"no_spec"
"N8",32,"1534_2",164,361591.8,332.073607684019,6.60022164026188,"C18",1,1,6,"matched"
"N8",33,"262_3",164,66489.08,180.067367668419,6.50021964615923,"C18",0,0,6,"no_spec"
"N8",34,"1548_1",164,62533.82,333.079510198775,6.60022164026188,"C18",1,1,6,"matched"
"N8",35,"5896_0",164,27384.14,665.161460403651,6.55022064321056,"C18",1,1,6,"matched"
"N8",36,"1750_0",164,27179.82,354.059762649407,6.60022164026188,"C18",0,0,6,"no_spec"
"N8",37,"710_1",197,9977.404,245.091780229451,10.750304395522,"C18",0,0,1,"no_spec"
"N8",38,"4992_2",197,6824.994,609.084790211975,10.9503083837273,"C18",1,1,1,"matched"
"N8",39,"408_4",197,5726.674,203.083375208438,10.8003053925733,"C18",0,0,1,"no_spec"
"N8",40,"874_1",197,3266.824,267.073145182863,10.8003053925733,"C18",0,0,1,"no_spec"
"N8",41,"5010_2",197,1829.1425,610.090692726732,10.9503083837273,"C18",0,0,1,"no_spec"
"N8",42,"2741_2",211,17373.064,447.091375228438,12.4503382952671,"C18",1,1,2,"no_spec"
"N8",43,"2763_3",211,3611.066,448.097277743194,12.5003392923185,"C18",1,1,2,"matched"
"N8",44,"3269_5",220,127032.4,484.079847699619,10.750304395522,"C18",1,1,5,"matched"
"N8",45,"5420_2",220,57327.5,636.090877727194,10.0502904368034,"C18",1,1,5,"matched"
"N8",46,"3282_3",220,30450.52,485.085750214376,10.8003053925733,"C18",1,1,5,"no_spec"
"N8",47,"1534_4",220,28042.44,332.073607684019,10.8003053925733,"C18",0,0,5,"no_spec"
"N8",48,"5435_2",220,18217.2,637.091990229976,10.7003033984707,"C18",1,1,5,"matched"
"N8",49,"3250_2",310,11969.002,483.078735196838,7.20023360487781,"C18",1,1,3,"matched"
"N8",50,"3216_3",310,4814.408,481.06214015535,7.15023260782648,"C18",1,1,3,"matched"
"N8",51,"3269_3",310,2808.925,484.079847699619,7.20023360487781,"C18",1,1,3,"matched"
"N8",52,"3546_1",310,1980.2525,505.055310138275,7.20023360487781,"C18",0,0,3,"no_spec"
"N8",53,"262_0",328,55448.36,180.067367668419,1.30011595282123,"C18",1,1,2,"no_spec"
"N8",54,"2035_0",328,13807.512,383.120765301913,1.2501149557699,"C18",1,1,2,"matched"
"N8",55,"168_0",328,8526.604,163.038875097188,1.30011595282123,"C18",0,0,2,"no_spec"
