"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"T07",1,"2030_1",129,5229.73,382.986644966612,22.5505396996352,"C18",0,0,0,"no_spec"
"T07",2,"6052_1",426,2526.43,675.35939589849,27.1506314283572,"C18",0,0,0,"no_spec"
"T07",3,"168_4",855,13853.1,163.038875097188,7.65024257833975,"C18",0,0,0,"no_spec"
"T07",4,"2342_6",934,5262.38,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"T07",5,"251_2",1614,10505.2,179.032725081813,7.50023958718577,"C18",0,0,0,"no_spec"
"T07",6,"68_0",2873,7413.33,133.029450073625,6.80022562846719,"C18",0,0,0,"no_spec"
"T07",7,"342_2",4330,2693.4,193.04830012075,8.60026152231496,"C18",0,0,0,"no_spec"
"T07",8,"450_1",4540,2660.8875,209.080470201176,13.650362224499,"C18",0,0,0,"no_spec"
"T07",9,"2734_1",6080,4143.42,446.109422773557,8.300255540007,"C18",0,0,0,"no_spec"
"T07",10,"240_3",7222,3507.03,177.016130040325,7.0002296166725,"C18",0,0,0,"no_spec"
"T07",11,"13419_0",8185,3016.71,1135.24844562111,8.40025753410965,"C18",0,0,0,"no_spec"
"T07",12,"4453_0",8890,8725.595,573.102220255551,5.40019771103004,"C18",0,0,0,"no_spec"
"T07",13,"1141_0",9025,3149.26,295.046815117038,6.4502186491079,"C18",0,0,0,"no_spec"
"T07",14,"9020_2",9113,10904.8,861.163960409901,10.8003053925733,"C18",0,0,0,"no_spec"
"T07",15,"4809_1",9417,3024.7,597.181610454026,10.2502944250087,"C18",0,0,0,"no_spec"
"T07",16,"4277_0",9577,6057.96,559.124965312413,3.6501628142336,"C18",0,0,0,"no_spec"
"T07",17,"13624_0",9583,3507.45,1151.24229560574,7.55024058423709,"C18",0,0,0,"no_spec"
"T07",18,"2781_4",49,18890.212,449.107970269926,11.5503203483432,"C18",1,1,4,"matched"
"T07",19,"1223_5",49,6863.02,303.050925127313,11.4503183542406,"C18",1,1,4,"matched"
"T07",20,"2806_4",49,5955.98,450.109082772707,11.5503203483432,"C18",1,1,4,"matched"
"T07",21,"1035_4",49,5370.48666666667,285.0404801012,11.5003193512919,"C18",0,0,4,"no_spec"
"T07",22,"2741_2",49,3661.68,447.091375228438,12.4503382952671,"C18",1,1,4,"matched"
"T07",23,"1085_1",123,106308.806363636,289.0688801722,7.05023061372382,"C18",1,1,8,"matched"
"T07",24,"709_0",123,29765.7416666667,245.0822002055,7.0002296166725,"C18",0,0,8,"no_spec"
"T07",25,"1099_0",123,25531.7314285714,290.074782686957,7.05023061372382,"C18",1,1,8,"matched"
"T07",26,"4299_0",123,18034.7,561.136770341926,7.7502445724424,"C18",1,1,8,"matched"
"T07",27,"1057_3",123,8907.80222222222,287.057075142688,6.95022861962117,"C18",1,1,8,"matched"
"T07",28,"4505_2",150,2476.24142857143,577.135410338526,8.25025454295567,"C18",1,1,1,"matched"
"T07",29,"2741_2",211,46735.622,447.091375228438,12.4503382952671,"C18",1,1,1,"matched"
"T07",30,"1202_5",211,13076.3,301.034330085825,12.3503363011645,"C18",0,0,1,"no_spec"
"T07",31,"2763_3",211,12281.3025,448.097277743194,12.5003392923185,"C18",0,0,1,"no_spec"
"T07",32,"2720_2",211,9482.02,445.07478018695,12.5503402893698,"C18",0,0,1,"no_spec"
"T07",33,"1192_3",211,7948.21,300.023637559094,12.3503363011645,"C18",0,0,1,"no_spec"
"T07",34,"4505_1",251,16507.16,577.135410338526,6.75022463141586,"C18",1,1,3,"matched"
"T07",35,"2489_1",251,11804.402,425.08606021515,6.70022363436454,"C18",0,0,3,"no_spec"
"T07",36,"4528_0",251,8126.408,578.136522841307,6.70022363436454,"C18",1,1,3,"matched"
"T07",37,"2302_1",251,4850.3925,407.075615189038,6.70022363436454,"C18",0,0,3,"no_spec"
"T07",38,"4836_0",251,4080.772,599.116775291938,6.70022363436454,"C18",1,1,3,"matched"
"T07",39,"9088_3",261,3274.8875,865.197150492876,9.40027747513619,"C18",1,1,1,"matched"
"T07",40,"2966_2",340,12243.61,463.085225213063,11.05031037783,"C18",1,1,2,"matched"
"T07",41,"2992_0",340,2663.24333333333,464.091127727819,11.0003093807787,"C18",1,1,2,"matched"
