"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"T21a",1,"1637_3",22,4927.44,343.066685166713,6.95022861962117,"C18",0,0,0,"no_spec"
"T21a",2,"4992_2",94,38552.96,609.084790211975,10.9503083837273,"C18",0,0,0,"no_spec"
"T21a",3,"20301_2",156,6513.82,1828.81822954557,22.3505357114299,"C18",0,0,0,"no_spec"
"T21a",4,"16075_2",278,26152,1334.63748409371,24.8505855639962,"C18",0,0,0,"no_spec"
"T21a",5,"262_0",328,7919.745,180.067367668419,1.30011595282123,"C18",0,0,0,"no_spec"
"T21a",6,"15334_3",335,40695.6,1274.59947399868,25.5005985256635,"C18",0,0,0,"no_spec"
"T21a",7,"12778_1",338,31068.5,1089.4990412476,21.5005187615573,"C18",0,0,0,"no_spec"
"T21a",8,"6052_1",426,23982.7816666667,675.35939589849,27.1506314283572,"C18",0,0,0,"no_spec"
"T21a",9,"4006_0",623,12343.1,539.174565436414,9.8002854515468,"C18",0,0,0,"no_spec"
"T21a",10,"11625_2",689,17716.5,1015.47898619747,22.9005466789945,"C18",0,0,0,"no_spec"
"T21a",11,"4663_5",869,34742.2,587.136955342388,14.7003831625768,"C18",0,0,0,"no_spec"
"T21a",12,"9215_3",873,4315.84,871.893587233968,19.9504878529662,"C18",0,0,0,"no_spec"
"T21a",13,"2342_6",934,70381.6975,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"T21a",14,"8061_3",974,275250,806.500343750859,30.4506972337448,"C18",0,0,0,"no_spec"
"T21a",15,"1492_0",1017,23032.9,328.222438056095,18.6504619296317,"C18",0,0,0,"no_spec"
"T21a",16,"19262_5",1051,143884,1714.77762444406,20.9505077939927,"C18",0,0,0,"no_spec"
"T21a",17,"3162_3",1148,31270.2,477.100800252001,11.4003173571893,"C18",0,0,0,"no_spec"
"T21a",18,"2837_1",1189,157299,452.278958197395,30.2006922484882,"C18",0,0,0,"no_spec"
"T21a",19,"6090_1",1274,3682.28,677.366410916027,29.0506693163077,"C18",0,0,0,"no_spec"
"T21a",20,"4429_6",1275,313815,571.286805717014,31.1507111924634,"C18",0,0,0,"no_spec"
"T21a",21,"824_6",1368,463540,259.059455148638,14.8003851566795,"C18",0,0,0,"no_spec"
"T21a",22,"21098_0",1542,6996.66,1906.83794459486,20.0004888500175,"C18",0,0,0,"no_spec"
"T21a",23,"3514_0",1586,56678,502.291473228683,27.8006443900245,"C18",0,0,0,"no_spec"
"T21a",24,"18764_3",1756,10938.4,1652.76133940335,24.3505755934829,"C18",0,0,0,"no_spec"
"T21a",25,"19497_4",1798,4304.68,1743.79072697682,23.0005486730971,"C18",0,0,0,"no_spec"
"T21a",26,"1354_4",1818,4025.42,315.073855184638,5.30019571692738,"C18",0,0,0,"no_spec"
"T21a",27,"6020_1",1847,15040.5,673.342800857002,24.3505755934829,"C18",0,0,0,"no_spec"
"T21a",28,"3041_2",1875,16975.79,467.084885212213,8.95026850167425,"C18",0,0,0,"no_spec"
"T21a",29,"8642_2",1878,54355.7,837.410291025727,26.7506234519466,"C18",0,0,0,"no_spec"
"T21a",30,"13707_2",1910,20440.4,1157.02863007158,21.9505277350192,"C18",0,0,0,"no_spec"
"T21a",31,"2663_1",1947,13656.3,439.087265218163,7.30023559898046,"C18",0,0,0,"no_spec"
"T21a",32,"4779_9",1961,336870,595.289555723889,29.8006842720776,"C18",0,0,0,"no_spec"
"T21a",33,"9403_1",2041,3210.46,881.411341028352,20.9505077939927,"C18",0,0,0,"no_spec"
"T21a",34,"14257_4",2046,5629.21,1193.56205140513,25.8006045079714,"C18",0,0,0,"no_spec"
"T21a",35,"2663_0",2116,93219.55,439.087265218163,6.4502186491079,"C18",0,0,0,"no_spec"
"T21a",36,"13193_3",2142,36827.1,1118.52172380431,24.200572602329,"C18",0,0,0,"no_spec"
"T21a",37,"328_0",2251,11764.41,191.055655139138,2.05013090859113,"C18",0,0,0,"no_spec"
"T21a",38,"408_1",2316,3033.08571428571,203.083375208438,5.25019471987606,"C18",0,0,0,"no_spec"
"T21a",39,"949_2",2327,19595.45,275.201795504489,27.6006404018192,"C18",0,0,0,"no_spec"
"T21a",40,"19262_6",2332,13306.6,1714.77762444406,22.3005347143785,"C18",0,0,0,"no_spec"
"T21a",41,"4402_4",2358,63659.3,569.126510316276,17.5004389974511,"C18",0,0,0,"no_spec"
"T21a",42,"4544_9",2372,14523.28,579.137635344088,30.0006882602829,"C18",0,0,0,"no_spec"
