"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N16",1,"2030_1",129,2500.6575,382.986644966612,22.5505396996352,"C18",0,0,0,"no_spec"
"N16",2,"4994_2",231,1785.87666666667,609.147060367651,11.05031037783,"C18",0,0,0,"no_spec"
"N16",3,"927_4",622,2617.37,273.075030187575,13.7003632215503,"C18",0,0,0,"no_spec"
"N16",4,"288_2",877,2736.11,183.137765344413,18.8004649207856,"C18",0,0,0,"no_spec"
"N16",5,"2342_6",934,6716.77,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"N16",6,"3208_0",974,2938.75,480.310108275271,30.2506932455395,"C18",0,0,0,"no_spec"
"N16",7,"1500_3",2080,3315.76,329.089430223576,8.10025155180169,"C18",0,0,0,"no_spec"
"N16",8,"54_2",3979,2560.788,128.033467583669,7.30023559898046,"C18",0,0,0,"no_spec"
"N16",9,"1189_1",4062,3341.86,299.257235643089,31.6007201659253,"C18",0,0,0,"no_spec"
"N16",10,"985_1",4230,7286.7,279.158345395863,31.3007141836174,"C18",0,0,0,"no_spec"
"N16",11,"8829_1",4615,2173.175,849.203300508251,8.20025354590434,"C18",0,0,0,"no_spec"
"N16",12,"1042_1",6131,4633,285.241660604151,29.5506792868209,"C18",0,0,0,"no_spec"
"N16",13,"43_3",6697,3271.83,125.02534006335,6.80022562846719,"C18",0,0,0,"no_spec"
"N16",14,"1493_0",7328,4892.81,328.25596813992,31.550719168874,"C18",0,0,0,"no_spec"
"N16",15,"9103_0",8953,3372.415,866.198262995657,4.15017278474686,"C18",0,0,0,"no_spec"
"N16",16,"198_1",9996,2669.95,168.101917754794,11.1003113748813,"C18",0,0,0,"no_spec"
"N16",17,"2781_4",49,3988.07,449.107970269926,11.5503203483432,"C18",1,1,1,"matched"
"N16",18,"1479_1",57,5241.76,327.216535541339,18.6004609325803,"C18",1,1,1,"matched"
"N16",19,"1085_1",123,118152.92,289.0688801722,7.05023061372382,"C18",1,1,4,"matched"
"N16",20,"709_0",123,19103.18,245.0822002055,7.0002296166725,"C18",0,0,4,"no_spec"
"N16",21,"1099_0",123,17828.72,290.074782686957,7.05023061372382,"C18",1,1,4,"no_spec"
"N16",22,"1303_0",123,4318.034,311.055035137588,7.0002296166725,"C18",0,0,4,"no_spec"
"N16",23,"1057_3",123,3796.912,287.057075142688,6.95022861962117,"C18",0,0,4,"no_spec"
"N16",24,"1085_2",150,7870.028,289.0688801722,8.60026152231496,"C18",1,1,3,"matched"
"N16",25,"4505_2",150,6429.374,577.135410338526,8.25025454295567,"C18",1,1,3,"matched"
"N16",26,"2489_2",150,3492.74,425.08606021515,8.20025354590434,"C18",0,0,3,"no_spec"
"N16",27,"4528_1",150,2738.5775,578.136522841307,8.20025354590434,"C18",0,0,3,"no_spec"
"N16",28,"2302_2",150,2121.18,407.075615189038,8.10025155180169,"C18",1,1,3,"no_spec"
"N16",29,"2741_2",211,13689.81,447.091375228438,12.4503382952671,"C18",1,1,2,"matched"
"N16",30,"2763_3",211,3718.14333333333,448.097277743194,12.5003392923185,"C18",1,1,2,"matched"
"N16",31,"4505_1",251,67793.32,577.135410338526,6.75022463141586,"C18",1,1,4,"matched"
