"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N4",1,"19782_2",37,3578.605,1773.85763214408,23.8005646259183,"C18",0,0,0,"no_spec"
"N4",2,"20800_1",72,46384.55,1875.94236735592,22.0005287320706,"C18",0,0,0,"no_spec"
"N4",3,"17956_0",116,44098.05,1552.7315193288,17.7004429856565,"C18",0,0,0,"no_spec"
"N4",4,"19352_0",179,74835.85,1728.84109960275,19.0504699060423,"C18",0,0,0,"no_spec"
"N4",5,"20151_1",191,272580.5,1814.81223453059,20.8005048028387,"C18",0,0,0,"no_spec"
"N4",6,"10476_1",217,10724.375,944.912529781324,19.8004848618122,"C18",0,0,0,"no_spec"
"N4",7,"19351_1",247,11544.86,1728.78840947102,19.0504699060423,"C18",0,0,0,"no_spec"
"N4",8,"9048_1",281,40890,862.888364720912,18.7504639237343,"C18",0,0,0,"no_spec"
"N4",9,"21518_3",290,43743.3966666667,1959.86816717042,25.3505955345095,"C18",0,0,0,"no_spec"
"N4",10,"21528_0",347,13073.6,1960.85969964925,22.7505436878405,"C18",0,0,0,"no_spec"
"N4",11,"406_0",442,5771.045,203.021105052763,1.10011196461592,"C18",0,0,0,"no_spec"
"N4",12,"20915_4",450,22748.75,1885.84811212028,23.900566620021,"C18",0,0,0,"no_spec"
"N4",13,"4744_3",453,5676.385,593.263380658452,23.0505496701484,"C18",0,0,0,"no_spec"
"N4",14,"888_6",472,72085.9,269.046630116575,16.8004250387326,"C18",0,0,0,"no_spec"
"N4",15,"19618_0",534,58838.25,1756.79081947705,19.0504699060423,"C18",0,0,0,"no_spec"
"N4",16,"20141_1",617,21742.9,1813.8111220278,26.8506254460493,"C18",0,0,0,"no_spec"
"N4",17,"9067_0",618,31092.3,863.894267235668,18.0504499650157,"C18",0,0,0,"no_spec"
"N4",18,"927_4",622,10782.745,273.075030187575,13.7003632215503,"C18",0,0,0,"no_spec"
"N4",19,"19042_2",688,19709.15,1682.76118440296,24.3505755934829,"C18",0,0,0,"no_spec"
"N4",20,"5151_1",720,72558.4,618.104382760957,13.4503582362937,"C18",0,0,0,"no_spec"
"N4",21,"5309_1",745,3477.335,629.207630519076,17.1504320180919,"C18",0,0,0,"no_spec"
"N4",22,"3170_1",779,100762,477.330720826802,10.0002894397521,"C18",0,0,0,"no_spec"
"N4",23,"836_3",846,88422.55,261.085630214076,7.90024756359638,"C18",0,0,0,"no_spec"
"N4",24,"1202_5",849,218210.5,301.034330085825,12.3503363011645,"C18",0,0,0,"no_spec"
"N4",25,"4663_5",869,37790.15,587.136955342388,14.7003831625768,"C18",0,0,0,"no_spec"
"N4",26,"19068_0",870,21778.2,1686.81832454581,18.4504579414264,"C18",0,0,0,"no_spec"
"N4",27,"17956_0",903,14754.55,1552.7315193288,17.7004429856565,"C18",0,0,0,"no_spec"
"N4",28,"370_6",912,36276.9,197.119810299526,25.1005905492528,"C18",0,0,0,"no_spec"
"N4",29,"2342_6",934,45294.67375,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"N4",30,"5030_3",940,39029.9,611.283405708514,24.200572602329,"C18",0,0,0,"no_spec"
"N4",31,"9324_1",947,7404.885,877.871522178805,20.3004948323255,"C18",0,0,0,"no_spec"
"N4",32,"4343_0",975,4006.54333333333,564.331708329271,29.250673304513,"C18",0,0,0,"no_spec"
"N4",33,"19757_0",985,16270.65,1770.86866467166,21.3505157704033,"C18",0,0,0,"no_spec"
"N4",34,"9907_3",1009,77250.55,911.128575321438,11.9503283247539,"C18",0,0,0,"no_spec"
"N4",35,"4609_5",1055,20829.855,583.108555271388,16.0504100829627,"C18",0,0,0,"no_spec"
"N4",36,"10469_0",1066,52583.6,944.423948559871,18.4504579414264,"C18",0,0,0,"no_spec"
"N4",37,"1267_2",1113,52592.05,307.084115210288,9.20027348693088,"C18",0,0,0,"no_spec"
"N4",38,"9907_4",1116,72860.65,911.128575321438,12.5503402893698,"C18",0,0,0,"no_spec"
"N4",39,"3602_1",1129,30284.2,508.226298065745,13.800365215653,"C18",0,0,0,"no_spec"
"N4",40,"3162_3",1148,156918.483333333,477.100800252001,11.4003173571893,"C18",0,0,0,"no_spec"
"N4",41,"21306_0",1153,7469.73,1929.85874214686,25.7506035109201,"C18",0,0,0,"no_spec"
"N4",42,"111_12",1169,83826.21125,147.045025112563,24.2505735993803,"C18",0,0,0,"no_spec"
"N4",43,"20033_1",1217,14976.75,1802.80846452116,19.7504838647609,"C18",0,0,0,"no_spec"
"N4",44,"17973_2",1222,5559.55,1556.73117932795,18.2004529561697,"C18",0,0,0,"no_spec"
"N4",45,"20762_1",1234,49250.95,1871.83253708134,23.600560637713,"C18",0,0,0,"no_spec"
"N4",46,"19264_0",1287,34702.4,1714.83031457579,18.3504559473237,"C18",0,0,0,"no_spec"
