"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N35",1,"12084_1",336,3675.26,1043.97955744889,23.3505556524564,"C18",0,0,0,"no_spec"
"N35",2,"7306_2",884,15754.194,761.134140335351,6.95022861962117,"C18",0,0,0,"no_spec"
"N35",3,"2342_6",934,4011.5175,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"N35",4,"3208_0",974,2805.82,480.310108275271,30.2506932455395,"C18",0,0,0,"no_spec"
"N35",5,"12551_1",981,2962.86333333333,1073.54830137075,18.4504579414264,"C18",0,0,0,"no_spec"
"N35",6,"1036_0",1042,3183.83,285.0596401491,5.85020668449198,"C18",0,0,0,"no_spec"
"N35",7,"1127_5",1383,2648.17666666667,293.212240530601,27.6506413988705,"C18",0,0,0,"no_spec"
"N35",8,"5596_1",1425,2570.545,647.088745221863,10.8003053925733,"C18",0,0,0,"no_spec"
"N35",9,"12443_2",1553,3497.97,1065.18973047433,8.5002595282123,"C18",0,0,0,"no_spec"
"N35",10,"4880_2",1834,3209.54,601.320180800452,28.5506593457944,"C18",0,0,0,"no_spec"
"N35",11,"10049_2",1951,3152.575,919.448826122065,25.6006005197661,"C18",0,0,0,"no_spec"
"N35",12,"328_0",2251,2082.915,191.055655139138,2.05013090859113,"C18",0,0,0,"no_spec"
"N35",13,"2885_2",2253,2163.326,456.067857669644,12.1003313159078,"C18",0,0,0,"no_spec"
"N35",14,"17821_0",2601,8997.88,1530.74057435144,22.2505337173272,"C18",0,0,0,"no_spec"
"N35",15,"8606_0",2829,2485.25333333333,836.131357828394,8.45025853116098,"C18",0,0,0,"no_spec"
"N35",16,"18930_1",3599,2467.36,1670.82926457316,23.3505556524564,"C18",0,0,0,"no_spec"
"N35",17,"15799_2",4168,3234.14333333333,1310.67784419461,24.5505795816882,"C18",0,0,0,"no_spec"
"N35",18,"17918_0",5691,2724.74666666667,1547.72116680292,22.9005466789945,"C18",0,0,0,"no_spec"
"N35",19,"90_1",6058,4567.074,139.040915102288,4.90018774051677,"C18",0,0,0,"no_spec"
"N35",20,"14274_0",7140,2770.00333333333,1194.63022407556,22.8005446848918,"C18",0,0,0,"no_spec"
"N35",21,"9916_3",7394,2424.77666666667,911.497406243516,21.3505157704033,"C18",0,0,0,"no_spec"
"N35",22,"18570_5",8401,1934.155,1628.75858939647,24.5005785846369,"C18",0,0,0,"no_spec"
"N35",23,"13663_0",8466,2159.605,1153.6085615214,23.2005526613024,"C18",0,0,0,"no_spec"
"N35",24,"15669_1",8877,1988.595,1301.66783166958,20.7505038057874,"C18",0,0,0,"no_spec"
"N35",25,"18579_0",9340,2804.1,1629.7884419711,24.4505775875856,"C18",0,0,0,"no_spec"
"N35",26,"18149_0",9944,2841.45,1575.76189690474,25.3005945374581,"C18",0,0,0,"no_spec"
"N35",27,"5596_0",12,5706.842,647.088745221863,9.10027149282823,"C18",1,1,1,"matched"
"N35",28,"3409_3",12,4788.88,495.077715194288,9.15027248987955,"C18",0,0,1,"no_spec"
"N35",29,"3409_2",22,30659.3,495.077715194288,6.95022861962117,"C18",1,1,2,"matched"
"N35",30,"1637_3",22,7791.27,343.066685166713,6.95022861962117,"C18",1,1,2,"matched"
"N35",31,"3426_1",22,6196.95,496.078827697069,7.05023061372382,"C18",0,0,2,"no_spec"
"N35",32,"3714_2",22,4103.174,517.0590801477,7.05023061372382,"C18",0,0,2,"no_spec"
"N35",33,"3354_2",22,3159.38,491.044525111313,6.95022861962117,"C18",0,0,2,"no_spec"
"N35",34,"13882_0",57,9283.47,1168.62045905115,18.6004609325803,"C18",1,1,2,"matched"
"N35",35,"13895_0",57,5922.51,1169.62157155393,18.6004609325803,"C18",0,0,2,"no_spec"
"N35",36,"1479_1",57,3302.114,327.216535541339,18.6004609325803,"C18",1,1,2,"no_spec"
