"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"N1",1,"4994_2",231,135317.15,609.147060367651,11.05031037783,"C18",0,0,0,"no_spec"
"N1",2,"2966_2",340,134285,463.085225213063,11.05031037783,"C18",0,0,0,"no_spec"
"N1",3,"13127_2",363,124131.156,1113.51137127843,20.2004928382228,"C18",0,0,0,"no_spec"
"N1",4,"9514_0",456,54440.65,888.332908332271,17.0504300239892,"C18",0,0,0,"no_spec"
"N1",5,"21399_0",504,648120.5,1940.8805597014,18.6504619296317,"C18",0,0,0,"no_spec"
"N1",6,"19878_3",587,2481.26666666667,1786.80982452456,21.8505257409166,"C18",0,0,0,"no_spec"
"N1",7,"18334_3",612,201150.8,1598.73000432501,21.300514773352,"C18",0,0,0,"no_spec"
"N1",8,"20033_2",794,175618,1802.80846452116,21.7505237468139,"C18",0,0,0,"no_spec"
"N1",9,"12061_4",819,51513.9,1042.47070367676,24.7005825728422,"C18",0,0,0,"no_spec"
"N1",10,"2342_6",934,40618.9775,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"N1",11,"10773_1",972,8252.355,961.941022352556,20.7005028087361,"C18",0,0,0,"no_spec"
"N1",12,"1036_0",1042,21914.35,285.0596401491,5.85020668449198,"C18",0,0,0,"no_spec"
"N1",13,"13404_3",1115,47045.8875,1134.01262253156,23.600560637713,"C18",0,0,0,"no_spec"
"N1",14,"3951_2",1149,228844,535.218015545039,17.5004389974511,"C18",0,0,0,"no_spec"
"N1",15,"2837_1",1189,6984.925,452.278958197395,30.2006922484882,"C18",0,0,0,"no_spec"
"N1",16,"669_3",1244,48987.6,241.001110002775,7.45023859013444,"C18",0,0,0,"no_spec"
"N1",17,"2741_3",1348,34532,447.091375228438,13.4503582362937,"C18",0,0,0,"no_spec"
"N1",18,"11877_0",1434,172055.522,1030.96988492471,20.8505057998901,"C18",0,0,0,"no_spec"
"N1",19,"448_2",1480,235789.5,209.02778006945,4.65018275526013,"C18",0,0,0,"no_spec"
"N1",20,"847_0",1487,3021.265,263.092645231613,12.2003333100105,"C18",0,0,0,"no_spec"
"N1",21,"21098_0",1542,52694.14,1906.83794459486,20.0004888500175,"C18",0,0,0,"no_spec"
"N1",22,"5696_1",1602,70933.35,653.243910609776,18.3504559473237,"C18",0,0,0,"no_spec"
"N1",23,"20055_2",1629,218998.316666667,1804.80110950277,21.8505257409166,"C18",0,0,0,"no_spec"
"N1",24,"12117_3",1659,26766.1,1045.48841122103,25.4005965315608,"C18",0,0,0,"no_spec"
"N1",25,"8845_2",1668,62858.15,850.391223478059,18.0004489679644,"C18",0,0,0,"no_spec"
"N1",26,"16537_2",1696,18254.85,1381.65145162863,18.3504559473237,"C18",0,0,0,"no_spec"
"N1",27,"11125_1",1711,121270,983.443386108465,19.4504778824529,"C18",0,0,0,"no_spec"
"N1",28,"11612_3",1796,11687.38,1014.44913362283,21.7505237468139,"C18",0,0,0,"no_spec"
"N1",29,"17056_1",1810,81635.4,1434.69125422814,17.9004469738618,"C18",0,0,0,"no_spec"
"N1",30,"14278_0",1817,188126.2975,1195.03737509344,20.4004968264281,"C18",0,0,0,"no_spec"
"N1",31,"4739_0",1826,152192.5,593.148420371051,8.00024955769904,"C18",0,0,0,"no_spec"
"N1",32,"11140_2",1827,32603.425,984.449288623221,20.6005008146334,"C18",0,0,0,"no_spec"
"N1",33,"1035_5",1832,21530.225,285.0404801012,13.5503602303963,"C18",0,0,0,"no_spec"
"N1",34,"10208_0",1922,28767.55,928.358248395621,18.9004669148883,"C18",0,0,0,"no_spec"
"N1",35,"18192_0",1926,54242.9,1580.7387193468,17.0504300239892,"C18",0,0,0,"no_spec"
"N1",36,"4821_0",1928,17721.4,598.043812609532,17.3004350092458,"C18",0,0,0,"no_spec"
"N1",37,"5040_3",1931,166873,612.064177660444,17.9004469738618,"C18",0,0,0,"no_spec"
"N1",38,"18432_0",1940,124988.5,1610.72898432246,16.100411080014,"C18",0,0,0,"no_spec"
"N1",39,"18803_0",1991,67813.6,1656.73225933065,20.2004928382228,"C18",0,0,0,"no_spec"
"N1",40,"11630_0",1999,56962.15,1015.94840737102,19.0504699060423,"C18",0,0,0,"no_spec"
"N1",41,"6264_0",2000,37886.45,689.336650841627,17.2004330151432,"C18",0,0,0,"no_spec"
"N1",42,"14256_0",2025,37907.9483333333,1193.53810134525,22.2505337173272,"C18",0,0,0,"no_spec"
"N1",43,"17200_1",2064,82541.4,1448.65892914732,16.5004190564246,"C18",0,0,0,"no_spec"
"N1",44,"4739_2",2095,81380,593.148420371051,12.0003293218052,"C18",0,0,0,"no_spec"
"N1",45,"4739_2",2101,122477,593.148420371051,12.0003293218052,"C18",0,0,0,"no_spec"
