"species","scan_number","feature_number","compound_number","TIC","cluster_mz","cluster_rt","column","matched","matched","n_match_per_comp","matched_actual"
"M39b",1,"2342_6",934,3703.09333333333,410.102902757257,26.050609493228,"C18",0,0,0,"no_spec"
"M39b",2,"2972_0",1582,2403.06,463.219345548364,11.4503183542406,"C18",0,0,0,"no_spec"
"M39b",3,"8325_1",4844,2730.83,821.397280993202,22.0005287320706,"C18",0,0,0,"no_spec"
"M39b",4,"4403_0",8485,3614.345,569.150460376151,7.60024158128842,"C18",0,0,0,"no_spec"
"M39b",5,"199_5",66,2426.67,169.01202003005,8.85026650757159,"C18",1,1,1,"no_spec"
"M39b",6,"2682_6",88,4526.7325,441.079910199775,11.1003113748813,"C18",1,1,1,"matched"
"M39b",7,"199_6",88,2069.02333333333,169.01202003005,10.9503083837273,"C18",0,0,1,"no_spec"
"M39b",8,"199_0",96,5275.82666666667,169.01202003005,1.70012392923185,"C18",1,1,2,"no_spec"
"M39b",9,"43_0",96,4222.46666666667,125.02534006335,1.70012392923185,"C18",1,1,2,"no_spec"
"M39b",10,"6838_1",147,4938.37,729.146440366101,9.8002854515468,"C18",1,1,1,"matched"
"M39b",11,"6848_1",147,2758.09,730.147552868882,9.75028445449548,"C18",0,0,1,"no_spec"
"M39b",12,"5027_2",209,5986.12333333333,611.158865397163,8.05025055475036,"C18",1,1,1,"matched"
"M39b",13,"4994_2",231,7084.51,609.147060367651,11.05031037783,"C18",1,1,1,"matched"
"M39b",14,"1063_4",305,7935.59333333333,287.219935549839,20.3504958293768,"C18",1,1,1,"matched"
"M39b",15,"888_6",456,3995.56,269.046630116575,16.8004250387326,"C18",1,1,1,"no_spec"
"M39b",16,"2104_4",456,2860.605,389.084330210825,16.1504120770653,"C18",0,0,1,"no_spec"
"M39b",17,"4809_2",586,2345.96,597.181610454026,11.8003253335999,"C18",1,1,1,"matched"
"M39b",18,"2081_0",623,4491.604,387.163535408839,8.95026850167425,"C18",1,1,1,"matched"
"M39b",19,"2557_1",723,21181.195,431.097525243813,11.2503143660353,"C18",1,1,1,"matched"
"M39b",20,"1303_2",723,4149.33333333333,311.055035137588,11.0003093807787,"C18",0,0,1,"no_spec"
"M39b",21,"2573_0",723,4098.9575,432.098637746594,11.200313368984,"C18",0,0,1,"no_spec"
"M39b",22,"1057_3",817,116239.025,287.057075142688,6.95022861962117,"C18",1,1,4,"matched"
"M39b",23,"2303_0",817,80394.75,407.099565248913,7.05023061372382,"C18",1,1,4,"matched"
"M39b",24,"1381_2",817,38831.025,317.06650016625,7.15023260782648,"C18",0,0,4,"no_spec"
"M39b",25,"1073_0",817,16671.1475,288.058187645469,7.0002296166725,"C18",0,0,4,"no_spec"
"M39b",26,"2315_0",817,15100.4425,408.100677751694,7.05023061372382,"C18",1,1,4,"no_spec"
"M39b",27,"168_4",855,5339.9,163.038875097188,7.65024257833975,"C18",1,1,1,"no_spec"
"M39b",28,"4739_1",880,26726.95,593.148420371051,9.30027548103354,"C18",1,1,1,"matched"
"M39b",29,"4762_2",880,7323.9425,594.154322885807,9.30027548103354,"C18",0,0,1,"no_spec"
"M39b",30,"4776_1",880,2072.53,595.155435388588,9.30027548103354,"C18",0,0,1,"no_spec"
"M39b",31,"7306_2",884,3539.37,761.134140335351,6.95022861962117,"C18",1,1,1,"matched"
"M39b",32,"242_3",1120,10844.066,177.054450136125,7.60024158128842,"C18",1,1,1,"matched"
"M39b",33,"7073_3",1545,4725.995,745.140290350726,8.65026251936628,"C18",1,1,1,"matched"
"M39b",34,"4194_1",1811,16759.58,553.132660331651,12.7003432805238,"C18",1,1,3,"matched"
"M39b",35,"2303_3",1811,10736.8275,407.099565248913,12.7003432805238,"C18",0,0,3,"no_spec"
"M39b",36,"2104_3",1811,6903.4975,389.084330210825,12.8003452746264,"C18",1,1,3,"no_spec"
"M39b",37,"888_4",1811,4696.0975,269.046630116575,12.7503442775751,"C18",0,0,3,"no_spec"
"M39b",38,"4210_2",1811,4281.125,554.138562846407,12.7003432805238,"C18",1,1,3,"matched"
"M39b",39,"3848_0",1915,17904.845,527.118105295263,11.4003173571893,"C18",1,1,2,"matched"
"M39b",40,"2104_2",1915,14689.11,389.084330210825,11.4003173571893,"C18",1,1,2,"no_spec"
"M39b",41,"888_3",1915,14613.5825,269.046630116575,11.5503203483432,"C18",0,0,2,"no_spec"
"M39b",42,"2303_2",1915,4441.34,407.099565248913,11.4503183542406,"C18",0,0,2,"no_spec"
"M39b",43,"3859_1",1915,4372.3325,528.119217798044,11.4003173571893,"C18",0,0,2,"no_spec"
"M39b",44,"9398_1",2527,3229.61,881.152680381701,10.8503063896247,"C18",1,1,1,"matched"
"M39b",45,"9419_0",2527,2005.94,882.158582896457,10.8003053925733,"C18",0,0,1,"no_spec"
"M39b",46,"4276_0",3309,15122.825,559.105805264513,8.70026351641761,"C18",1,1,3,"no_spec"
"M39b",47,"2303_1",3309,3951.085,407.099565248913,8.90026750462292,"C18",1,1,3,"matched"
"M39b",48,"4287_1",3309,3690.1425,560.126077815195,8.25025454295567,"C18",0,0,3,"no_spec"
"M39b",49,"2452_1",3309,2070.72,421.07682019205,8.70026351641761,"C18",1,1,3,"matched"
"M39b",50,"9667_1",4115,2220.23,897.151320378301,9.70028345744415,"C18",1,1,1,"matched"
"M39b",51,"4402_0",4996,2448.465,569.126510316276,11.5503203483432,"C18",1,1,1,"matched"
"M39b",52,"2303_2",4996,2203.39666666667,407.099565248913,11.4503183542406,"C18",0,0,1,"no_spec"
"M39b",53,"1057_6",5370,3095.875,287.057075142688,12.8503462716777,"C18",0,0,1,"no_spec"
"M39b",54,"4194_2",5370,2618.235,553.132660331651,14.3503761832176,"C18",1,1,1,"matched"
"M39b",55,"437_2",6010,6481.65,207.063875159688,8.60026152231496,"C18",1,1,1,"matched"
"M39b",56,"2104_3",6575,3897.69,389.084330210825,12.8003452746264,"C18",1,1,1,"no_spec"
"M39b",57,"888_4",6575,1894.64333333333,269.046630116575,12.7503442775751,"C18",0,0,1,"no_spec"
