feature_id,cluster_rt,cluster_mz
12443_2,9.700283,1065.15141
12456_1,9.750284,1066.162103
1476_3,20.100491,327.125525
8987_2,19.200473,859.185685
8988_0,9.05027,859.204846
9006_0,9.05027,860.229908
12769_0,9.05027,1088.780539
2821_6,14.850386,451.100615
2835_4,15.05039,452.106518
4022_2,13.300355,540.142148
1185_1,17.200433,299.089585
3013_7,17.150432,465.10182
3031_4,17.200433,466.107723
4400_0,15.850406,569.06903
4664_6,15.650402,587.136955
4836_5,15.950408,599.102405
4932_6,15.450398,604.136708
4945_6,15.900407,605.11387
788_5,13.850366,255.069375
798_1,13.55036,256.070488
1085_6,13.650362,289.06888
2125_5,13.750364,391.081765
2148_1,13.55036,393.09836
2164_3,13.750364,394.099473
2324_4,13.400357,409.09221
2342_4,13.55036,410.102903
2586_4,13.700363,433.09017
2614_2,13.500359,435.106765
4058_3,13.55036,543.126325
4087_1,13.55036,545.14292
4098_2,13.55036,546.148823
4112_2,13.55036,547.145145
4278_5,13.700363,559.124965
4383_3,13.600361,567.133865
4391_2,13.800365,568.130188
4985_2,13.850366,608.145948
4995_3,13.600361,609.14706
5306_4,13.55036,629.0783
5544_4,13.750364,644.061458
12810_1,13.750364,1091.290506
788_3,11.850326,255.069375
798_0,11.800325,256.070488
1107_2,11.250314,291.075895
2125_4,11.750324,391.081765
2148_0,11.800325,393.09836
2164_2,11.800325,394.099473
2324_3,11.800325,409.09221
2342_3,11.800325,410.102903
2586_2,11.900327,433.09017
2614_1,11.800325,435.106765
2627_0,11.800325,436.112668
4035_2,11.900327,541.11452
4058_2,11.800325,543.126325
4073_0,11.950328,544.132228
4087_0,11.800325,545.14292
4089_0,11.900327,545.200401
4098_1,11.800325,546.148823
4126_1,11.800325,548.151048
4383_2,11.55032,567.133865
4835_1,12.150332,599.064085
4985_1,11.650322,608.145948
5561_1,11.850326,645.07215
5866_1,11.800325,663.082595
12776_1,11.750324,1089.278701
12796_0,11.800325,1090.279813
12810_0,11.800325,1091.290506
12822_0,11.900327,1092.301198
12833_1,11.800325,1093.297521
12850_0,11.900327,1094.298633
13125_0,11.900327,1113.281451
13141_0,11.900327,1114.277773
13535_0,11.900327,1144.220138
13550_0,11.800325,1145.221251
2282_2,11.700323,405.10213
4278_4,11.850326,559.124965
4391_1,11.800325,568.130188
5306_3,10.750304,629.0783
12821_0,11.700323,1092.291618
2239_1,16.500419,400.101358
4087_2,16.300415,545.14292
4098_3,16.450418,546.148823
7955_2,16.250414,799.205156
7971_1,16.500419,800.206268
7981_1,16.05041,801.216961
7988_0,16.450418,801.715122
7996_1,16.100411,802.218073
8009_5,16.200413,803.209606
8024_1,16.200413,804.225088
8224_4,16.350416,815.199005
8362_1,16.200413,823.198325
8378_3,16.200413,824.199438
8676_0,16.450418,839.163435
8908_0,16.200413,854.127433
8923_1,16.450418,855.138125
9074_0,16.450418,864.210408
9089_4,16.450418,865.19715
10043_0,16.450418,919.147055
10059_1,16.450418,920.143378
18376_0,16.450418,1603.438586
18382_0,16.450418,1604.439699
18389_0,16.450418,1605.440811
4300_4,14.150372,561.13677
4314_5,13.900367,562.142673
8224_2,14.200373,815.199005
8239_1,14.100371,816.200118
8252_1,14.250374,817.210811
8270_1,14.400377,818.216713
8286_1,14.250374,819.217826
8301_0,14.250374,820.218938
8677_0,14.250374,839.192175
8692_0,14.200373,840.198078
8924_0,14.150372,855.157285
9198_1,14.150372,871.136765
9381_1,14.150372,880.213838
927_3,12.450338,273.07503
1330_3,11.700323,313.09079
2615_2,12.700343,435.125925
2628_1,12.55034,436.131828
2636_2,12.05033,437.14252
3458_1,11.800325,498.119373
3523_3,11.900327,503.115355
3935_1,12.750344,534.044463
1085_3,9.700283,289.06888
2324_1,9.850286,409.09221
2342_1,9.400277,410.102903
2821_3,9.750284,451.100615
4300_1,9.350276,561.13677
4314_2,9.350276,562.142673
4483_3,9.800285,575.118815
4610_1,9.300275,583.108555
4624_0,9.650282,584.104878
5235_0,9.800285,624.139798
5562_0,9.800285,645.10568
5817_0,9.900287,660.060098
5835_1,8.750265,661.066
13266_0,9.600281,1123.278206
13279_0,9.55028,1124.288898
1217_1,6.150213,302.064183
1249_0,6.150213,305.08668
5819_1,12.250334,660.112788
5568_0,13.650362,645.287701
5584_0,13.850366,646.288813
7517_2,10.850306,773.248081
328_4,9.850286,191.055655
1575_3,10.000289,337.09354
8175_0,24.100571,812.89501
8336_0,24.000569,821.900232
8347_5,24.000569,822.398393
8770_0,23.750564,844.90187
8781_1,24.100571,845.404821
8787_2,23.950568,845.893402
9139_4,24.150572,867.908297
9148_4,24.200573,868.406459
18707_2,24.300575,1644.80992
18717_2,24.200573,1645.811032
18728_3,24.100571,1646.821725
19101_1,24.300575,1690.817985
19106_1,24.250574,1691.819097
19112_2,24.200573,1692.82021
19119_0,24.200573,1693.821322
17718_0,23.450558,1516.768109
17724_1,23.450558,1517.769222
17731_1,23.450558,1518.770334
2249_1,10.650302,401.14558
2261_1,10.400297,402.146693
5091_1,8.50026,615.096255
5111_0,8.900268,616.102158
889_1,13.400357,269.06579
898_0,13.400357,269.568741
1668_6,13.500359,345.06891
6289_1,13.450358,691.152065
6304_1,13.400357,692.153178
6320_1,13.500359,693.15908
4005_3,11.650322,539.141035
4858_3,12.200333,600.108308
328_3,8.650263,191.055655
1575_2,8.650263,337.09354
2764_1,10.300295,448.097278
789_0,9.250274,255.088535
2019_1,9.55028,381.17602
3745_1,9.400277,519.200216
4545_2,9.700283,579.137635
6506_0,9.250274,706.173543
9021_1,9.350276,861.16396
9038_1,9.350276,862.169863
9073_1,9.400277,864.186458
3260_3,20.850506,483.299076
4065_1,20.850506,543.313136
7620_2,21.350516,779.958887
7631_3,20.500499,780.461839
7647_3,20.5505,781.462951
7660_2,21.400517,782.464064
8330_1,20.800505,821.469131
8348_5,20.700503,822.465454
8405_0,20.700503,825.464001
8427_1,21.450518,826.465114
10427_4,21.300515,941.506831
11032_1,21.400517,977.484611
11062_0,21.500519,979.482046
11270_1,20.800505,991.279846
11451_0,20.5505,1004.500279
11484_2,21.350516,1006.497714
1057_7,15.150392,287.057075
2081_2,15.350396,387.163535
3950_1,15.750404,535.160535
4325_1,15.750404,563.210846
4341_1,15.700403,564.211958
4440_2,15.750404,572.057998
4739_5,15.850406,593.12926
4762_6,15.800405,594.130373
7031_4,15.750404,742.108213
7063_0,15.800405,744.100858
8061_1,16.250414,806.466814
8103_0,16.05041,808.483409
8883_0,16.250414,852.474879
10908_0,15.950408,969.523611
12542_2,15.950408,1072.571139
12553_1,15.850406,1073.572251
12566_0,15.750404,1074.568574
12583_0,15.750404,1075.579266
13210_1,15.750404,1119.580316
13241_0,15.500399,1121.568171
13293_0,15.750404,1125.491191
13424_1,15.750404,1135.559796
13436_0,15.750404,1136.570489
13924_0,15.750404,1171.542366
14409_0,15.650402,1204.607819
14427_0,15.650402,1205.608932
14441_0,15.750404,1206.619624
15007_0,15.750404,1250.611094
19224_0,15.750404,1707.980597
4866_1,18.700463,600.390918
4883_3,18.700463,601.401611
11664_0,18.700463,1018.558964
15036_0,18.700463,1252.752229
2812_0,17.800445,450.276733
3268_0,17.600441,483.734967
5811_0,17.900447,659.432606
5828_0,17.600441,660.438509
6653_1,17.850446,716.433749
6895_1,17.600441,733.452661
6912_1,17.900447,734.444194
6926_0,17.700443,735.459676
7697_2,17.350436,785.223111
7750_0,17.600441,787.977367
7884_2,17.700443,794.970785
7906_1,17.700443,795.971897
8665_1,17.300435,838.464094
9045_1,17.05043,862.452474
9151_1,18.05045,868.492679
10712_2,17.450438,958.506584
10784_1,17.700443,962.506244
10792_1,17.600441,963.004405
10807_1,18.650462,963.512146
10938_1,17.650442,971.516256
12431_1,17.600441,1064.538289
12439_0,17.600441,1065.04124
12451_0,17.300435,1065.529821
13147_0,18.600461,1114.579544
13365_0,17.600441,1131.038025
15916_0,17.55044,1320.650649
18277_0,17.05043,1590.951025
6038_6,23.150552,674.425344
6055_7,23.150552,675.431246
6074_5,23.150552,676.432359
7038_0,23.150552,742.414774
7055_0,23.150552,743.415886
7529_0,23.250554,774.344993
1395_2,13.800365,319.025615
5011_5,13.900367,610.090693
7919_0,14.000369,796.474849
11287_0,13.950368,992.496509
11306_0,13.800365,994.498734
11440_1,14.850386,1003.518326
11536_0,13.950368,1009.429201
11679_0,14.05037,1019.512176
11693_0,13.950368,1020.508499
12252_0,13.750364,1054.479264
12268_0,13.750364,1055.489956
764_2,18.100451,252.070828
5765_1,7.400238,657.10945
14858_2,24.700583,1239.579696
13990_2,23.55056,1176.030608
14489_0,23.250554,1211.059965
14499_1,23.450558,1211.582076
14504_0,23.650562,1212.070658
14616_0,23.600561,1220.060398
14795_2,23.600561,1234.080763
14801_1,23.600561,1234.569344
11221_0,7.650243,988.659709
11230_0,7.650243,989.18182
862_0,22.100531,265.14756
670_3,9.300275,241.03464
1780_0,13.750364,357.13495
3535_0,13.250354,504.193108
14875_0,13.400357,1241.241831
4086_3,17.200433,545.12855
7569_2,17.200433,777.16152
7586_0,17.200433,778.167423
579_0,7.50024,229.10751
1287_0,7.600242,309.06239
1396_0,4.400178,319.044775
5016_0,10.200293,610.239183
1289_1,4.750185,309.11987
8067_0,21.800525,806.969765
11514_0,21.800525,1008.389768
21363_0,21.750524,1935.961217
21552_0,21.750524,1964.89768
13437_1,21.55052,1136.599229
4045_2,14.000369,542.134793
12421_2,13.650362,1064.169458
6661_0,15.350396,717.329481
4241_1,31.650721,556.284488
19361_2,23.400557,1729.770362
19370_2,23.300555,1730.800215
14579_1,8.700264,1217.200761
2402_6,22.650542,415.141995
7442_3,22.700543,768.86522
7454_3,22.05053,769.363381
7458_4,22.700543,769.861542
10355_1,22.800545,937.497591
10887_3,22.850546,968.421909
17861_3,22.600541,1538.711154
17863_3,22.500539,1539.712267
17870_4,23.100551,1540.727749
2973_3,20.500499,463.219346
9959_0,20.350496,913.475681
9977_3,20.350496,914.486374
1438_4,13.350356,323.077965
1655_1,13.950368,344.048638
3310_1,13.700363,487.121505
3321_1,13.800365,488.117828
4138_2,13.55036,549.12342
4155_0,13.700363,550.129323
1497_3,12.700343,329.02716
1511_3,12.650342,330.037853
1521_2,12.55034,331.043755
1533_2,12.650342,332.049658
286_6,10.350296,183.027595
1248_4,11.450318,305.06752
13528_2,22.250534,1143.511216
13638_0,22.400537,1152.027858
13845_2,22.05053,1166.029063
13852_2,22.000529,1166.532014
13990_1,22.350536,1176.030608
12143_1,20.05049,1046.978105
12304_0,20.05049,1057.468231
12454_2,23.350556,1065.970502
12458_1,23.300555,1066.459084
12827_2,23.150552,1092.98138
12964_1,23.250554,1102.479974
13305_3,24.650582,1126.521044
13422_2,25.100591,1135.511896
3384_5,17.700443,493.17129
541_2,27.850645,223.134365
2362_1,11.750324,411.338726
2365_1,11.700323,411.396206
2369_0,11.750324,411.659657
2375_1,11.750324,412.397318
2390_0,11.750324,414.136093
3612_4,11.650322,509.09329
6570_1,15.600401,711.059355
2531_3,13.05035,429.10009
5091_5,14.55038,615.096255
9355_2,14.750384,879.140875
9379_2,15.300395,880.146778
7572_0,2.800146,777.233371
3610_1,10.950308,509.03581
11561_1,13.150352,1011.230246
2917_1,14.800385,459.056825
9073_2,10.200293,864.186458
28_2,6.600222,119.047405
43_3,6.800226,125.02534
72_1,6.750225,134.059303
127_2,5.900208,152.007478
262_3,6.50022,180.067368
436_1,6.700224,207.049505
902_0,6.700224,270.076483
1607_0,6.700224,340.99261
1731_0,6.750225,351.990477
1903_1,6.750225,370.024873
2075_2,6.950229,387.000675
5060_0,6.750225,613.17546
6014_0,6.750225,673.13683
6258_0,6.750225,689.1211
6645_0,6.700224,716.064918
6673_1,6.600222,718.071933
6689_0,6.600222,719.077835
6705_0,6.650223,720.078948
6720_0,6.750225,721.08006
6990_2,6.750225,740.053298
7493_0,6.700224,771.988307
6873_0,10.650302,732.159358
9701_0,10.000289,899.153545
470_1,7.250235,213.02265
909_3,7.250235,271.044065
2663_1,7.300236,439.087265
3217_3,7.150233,481.06214
3283_1,7.200234,485.08575
3298_0,7.250235,486.091653
3547_1,7.200234,505.05531
8843_0,7.300236,850.041553
11686_0,7.250235,1020.067818
43_7,14.650382,125.02534
131_9,14.600381,153.01817
240_8,14.700383,177.01613
824_6,14.800385,259.059455
832_6,14.800385,260.065358
946_7,14.700383,275.053305
3712_0,14.600381,516.97765
4207_1,14.600381,553.975702
120_0,1.700124,151.001575
460_0,1.650123,211.025215
670_0,1.600122,241.03464
1548_0,1.600122,333.07951
2075_0,1.650123,387.000675
4096_0,1.700124,546.029073
4208_0,1.700124,553.994862
6644_0,1.600122,716.050548
6656_0,1.650123,717.05645
987_0,29.250673,279.230196
1178_0,29.300674,298.155533
1186_3,29.250673,299.151855
212_6,29.250673,171.100465
287_8,29.200672,183.104235
564_7,29.200672,227.038225
949_3,29.300674,275.201796
1323_1,29.200672,312.132788
1920_0,29.000668,371.188845
12173_2,12.700343,1049.15756
12187_1,12.750344,1050.158673
60_0,8.50026,130.088383
11709_5,25.450598,1021.461711
11715_5,25.500599,1021.969452
12068_5,24.450578,1042.959285
13225_5,25.600601,1120.571849
13241_4,25.600601,1121.568171
13261_1,25.5506,1123.009965
16629_0,25.5506,1391.102145
9872_1,10.800305,909.1503
3412_0,10.700303,495.149565
3684_0,10.800305,514.175493
6817_4,30.900706,727.422036
7291_1,8.200254,760.123448
3189_1,11.000309,479.083865
359_7,18.350456,195.064895
2080_1,17.650442,387.144375
4615_1,17.750444,583.218726
4628_2,18.100451,584.224628
5696_1,18.300455,653.205591
3673_1,18.750464,513.236651
5121_7,25.05059,616.423089
10460_4,25.600601,943.920997
16626_1,25.450598,1390.671044
16632_3,25.500599,1391.662577
16638_7,25.600601,1392.668479
17072_6,25.450598,1436.679109
17230_3,25.05059,1453.678862
17772_3,25.750604,1523.718417
20661_4,25.900607,1860.81072
4942_2,12.300335,605.05639
4958_3,13.05035,606.062293
2055_1,9.600281,385.01761
3640_1,9.55028,511.052405
5163_1,9.750284,619.071965
5177_0,9.900287,620.073078
965_0,10.450298,277.03637
974_0,10.500299,278.037483
2225_2,10.400297,399.004445
240_2,3.750165,177.01613
6617_1,3.900168,714.043533
4359_1,15.700403,565.213071
1721_2,6.950229,351.056425
7534_0,6.950229,775.111395
12782_2,18.500459,1089.570891
12951_0,18.55046,1101.589031
13254_1,19.05047,1122.550124
13284_3,18.650462,1124.552349
13400_1,18.600461,1133.591101
13413_1,18.55046,1134.597004
13426_1,18.600461,1135.598116
13542_3,19.500479,1144.588969
13559_3,18.750464,1145.590081
13607_2,18.55046,1149.580161
13618_2,18.650462,1150.581274
13632_1,18.600461,1151.582386
14406_1,18.600461,1204.521599
14927_1,18.500459,1244.637949
14942_1,18.500459,1245.639062
14954_1,18.750464,1246.621014
15730_0,18.500459,1305.610012
16374_0,18.650462,1364.642119
16638_3,18.350456,1392.668479
16943_2,18.400457,1424.689709
17415_0,17.900447,1478.692304
17424_3,18.700463,1479.698207
17781_0,18.600461,1524.709949
17789_1,18.600461,1525.711062
18576_2,18.500459,1629.711802
18585_1,18.500459,1630.708124
14803_2,17.750444,1234.622034
15533_1,17.950448,1290.641224
16638_2,17.600441,1392.668479
16658_2,18.350456,1394.670704
16770_0,16.750424,1407.689957
16779_1,17.500439,1408.671909
17154_3,17.400437,1443.672527
17226_2,17.55044,1452.701699
17252_1,17.55044,1455.700247
17260_2,17.400437,1456.701359
17355_2,17.55044,1469.691872
17358_2,17.55044,1470.697774
17362_1,17.400437,1471.689307
17366_1,16.750424,1472.690419
17450_0,17.100431,1482.691964
17459_0,16.700423,1483.712237
17623_1,17.400437,1505.669652
18157_1,17.400437,1576.772589
18166_0,17.55044,1577.778492
18176_0,17.55044,1578.779604
18526_1,17.400437,1622.771074
18533_1,17.400437,1623.791347
18543_0,17.500439,1624.787669
5300_1,21.100511,628.278368
9844_1,20.5505,907.521696
11760_0,20.5505,1024.541689
12140_2,20.200493,1046.527844
12513_1,20.650502,1070.549754
13078_0,20.5505,1110.450554
13530_0,20.5505,1143.587856
16184_1,20.700503,1345.649722
16487_2,20.5505,1375.659147
16491_0,20.5505,1376.660259
16605_1,20.700503,1388.640079
16624_1,20.500499,1390.651884
16632_0,20.700503,1391.662577
16885_2,20.5505,1418.649504
16907_2,20.5505,1420.670889
16926_3,20.5505,1422.687484
16937_3,20.5505,1423.688597
17320_1,20.5505,1463.642087
41_0,1.800126,124.014648
319_0,1.800126,189.0199
405_1,1.750125,202.997155
407_0,1.800126,203.035475
485_0,1.800126,214.996135
501_0,1.800126,217.01273
514_0,1.800126,219.029325
525_0,1.800126,221.04592
590_0,1.750125,230.994775
608_0,1.800126,233.00658
623_0,1.800126,235.023175
705_0,1.800126,245.01035
723_0,1.700124,246.988625
822_0,1.800126,258.987605
844_0,1.800126,263.020795
964_0,1.800126,276.99805
1104_0,1.800126,291.013625
1114_0,1.800126,292.014738
1350_0,1.800126,314.906205
2730_0,1.800126,445.865132
2938_0,1.800126,460.91535
2962_0,1.800126,462.912785
3008_0,1.800126,464.91501
3025_0,1.800126,465.916122
3038_0,1.800126,466.912445
3065_0,1.800126,468.91467
558_2,25.05059,225.15096
1138_2,24.800585,294.213353
3291_0,24.800585,485.306091
8082_3,24.150572,807.415236
8101_3,24.150572,808.421139
14384_2,24.850586,1202.562484
14395_2,25.000589,1203.558806
1268_5,23.250554,307.103275
5567_1,23.600561,645.249381
5788_3,23.100551,658.431494
5811_4,23.150552,659.432606
5828_4,23.150552,660.438509
6425_4,23.850566,700.439899
6441_2,22.150532,701.441011
6454_4,23.600561,702.446914
9977_5,23.600561,914.486374
9993_2,23.600561,915.487486
11522_1,23.600561,1008.547839
11539_0,23.600561,1009.548951
11552_1,23.600561,1010.540484
11567_0,23.600561,1011.560756
12225_0,23.600561,1052.539309
12240_0,23.600561,1053.540421
12254_2,23.350556,1054.551114
12272_0,23.350556,1055.561806
13643_0,23.600561,1152.458959
13675_3,23.650562,1154.461184
4334_0,20.150492,563.795227
4343_0,20.05049,564.293388
4351_0,20.200493,564.796339
6038_5,21.55052,674.425344
7646_0,20.05049,781.434211
7659_0,20.450498,782.440114
7673_0,20.200493,783.441226
7962_3,20.05049,799.478186
7966_1,20.100491,799.981137
7974_2,20.300495,800.479299
8618_3,20.500499,836.481029
8644_4,20.400497,837.482141
8666_3,20.400497,838.483254
8685_1,20.200493,839.479576
9046_3,20.350496,862.490794
9388_2,20.150492,880.501239
9407_3,20.150492,881.507141
9425_4,20.300495,882.484304
9740_0,20.250494,901.510231
9745_0,20.250494,902.013183
10623_0,20.200493,954.027923
10820_1,20.150492,964.494099
11799_0,20.100491,1026.558284
11804_0,20.200493,1027.070815
13330_0,19.250474,1128.590329
13336_0,20.200493,1129.09807
13926_0,20.150492,1171.599846
13972_2,21.450518,1174.598394
13987_2,20.450498,1175.599506
14230_4,20.150492,1191.588566
14245_3,20.100491,1192.589679
14572_1,20.150492,1216.611589
15159_2,19.700483,1260.631799
15172_2,19.450478,1261.637702
15177_1,20.200493,1262.241243
15192_1,20.200493,1263.242356
15196_0,20.200493,1263.750097
15394_3,20.500499,1278.642244
15741_3,19.200473,1306.639864
15756_2,19.55048,1307.640977
15769_2,19.750484,1308.651669
15786_3,20.150492,1309.647992
15952_1,19.700483,1323.630037
15961_2,19.55048,1324.631149
16312_1,19.950488,1358.611494
17078_2,20.150492,1437.670642
17086_1,20.150492,1438.662174
17097_0,20.150492,1439.648917
17115_0,20.150492,1440.659609
17338_0,20.200493,1466.808285
17504_1,20.200493,1490.332033
19522_0,20.150492,1746.008503
19672_0,20.150492,1762.011933
19682_1,20.150492,1763.017835
19692_1,20.150492,1764.018948
17540_5,25.950607,1494.690944
17543_4,26.000608,1495.692057
17550_0,25.200593,1496.769809
17557_0,25.200593,1497.780502
17565_0,25.200593,1498.791194
17889_0,25.200593,1542.777874
17896_1,26.400616,1543.788567
18346_0,25.200593,1599.788597
18356_3,25.200593,1600.789709
18365_2,25.200593,1601.790822
18752_4,25.200593,1650.759114
19023_2,25.200593,1679.772217
19030_3,25.05059,1680.80207
19137_0,25.250594,1695.770857
19143_5,24.450578,1696.771969
19335_4,25.150592,1725.799442
19340_4,25.750604,1726.781394
19403_0,25.150592,1734.828615
760_1,21.650522,251.165515
1755_0,25.700603,354.979445
8627_1,25.650602,836.90734
8999_5,25.650602,859.904187
4780_10,31.250713,595.289556
8200_0,24.800585,813.905702
8627_0,24.800585,836.90734
18573_1,24.900587,1628.82086
18581_1,24.900587,1629.831552
18977_2,24.900587,1674.819345
19001_1,24.900587,1676.83115
6463_2,16.250414,703.242056
16490_0,16.250414,1376.641099
16499_0,16.250414,1377.651792
16925_1,16.100411,1422.649164
16935_1,16.100411,1423.650277
16942_0,16.250414,1424.660969
1671_1,10.850306,345.15513
2971_0,10.400297,463.181025
2996_0,10.650302,464.182138
3015_2,10.650302,465.17367
3702_0,10.500299,516.081918
3717_0,10.400297,517.0974
4638_0,10.400297,585.235321
4651_0,10.400297,586.236433
5506_0,10.950308,641.264091
891_0,8.850267,269.10411
8147_0,19.750484,810.883205
9251_1,20.100491,873.316221
9263_1,19.900487,874.317333
9704_5,19.700483,899.220606
10388_1,19.750484,939.384856
10396_0,19.750484,939.897387
10409_2,19.100471,940.433869
11743_1,19.55048,1023.459146
11750_1,20.200493,1023.962097
12448_1,21.800525,1065.472341
12544_0,19.700483,1072.96871
12856_0,19.750484,1094.978815
12863_0,19.700483,1095.481766
12871_0,19.700483,1095.979927
18861_0,19.700483,1662.782044
18871_2,19.700483,1663.807107
18881_0,19.700483,1664.779479
20838_0,19.750484,1879.831857
419_1,8.350257,205.03291
2456_0,8.200254,421.991712
2536_0,8.250255,429.234211
7215_0,11.700323,754.849645
13712_1,12.650342,1157.292081
13726_0,12.650342,1158.288403
13740_2,12.55034,1159.299096
8520_0,18.700463,831.398826
8527_0,18.750464,831.901777
8533_0,18.750464,832.404729
8913_1,18.750464,854.405254
8920_0,18.750464,854.903415
18871_1,18.750464,1663.807107
18882_0,18.750464,1664.8178
18892_0,18.750464,1665.818912
19234_0,18.700463,1709.819962
19239_0,18.750464,1710.821075
19244_1,18.750464,1711.822187
685_0,9.250274,242.035753
1388_0,9.250274,317.540711
5763_1,9.250274,657.07113
670_5,12.100331,241.03464
698_3,24.800585,243.194935
3549_1,10.300295,505.09842
10378_3,21.400517,938.910645
10389_4,22.150532,939.413596
10397_3,21.000509,939.911757
10773_1,21.400517,961.912282
10781_1,21.300515,962.415234
10789_1,21.300515,962.913395
20348_1,21.000509,1833.320841
20354_3,21.55052,1833.828582
20360_1,21.000509,1834.331533
20366_1,21.650522,1834.829695
20370_1,21.000509,1835.327856
20374_1,21.05051,1835.821227
20847_1,21.100511,1880.8186
20858_1,21.150512,1881.819712
6811_1,8.600262,727.129845
10755_2,21.500519,960.93512
11118_1,21.650522,982.916485
11125_3,21.450518,983.419436
11134_2,21.450518,983.922387
20789_1,22.250534,1874.831085
20796_0,21.650522,1875.329246
20802_0,21.650522,1876.339938
20811_0,21.650522,1877.331471
21226_3,21.450518,1920.83915
21242_3,21.850526,1922.841375
21251_1,21.700523,1923.837697
11766_1,24.700583,1024.93926
11778_1,24.700583,1025.442211
11783_1,24.700583,1025.940372
11793_5,24.700583,1026.448114
11801_0,23.750564,1026.931905
12156_0,24.350576,1047.940897
12162_1,24.350576,1048.439059
12166_2,24.55058,1048.94201
12178_1,24.55058,1049.440171
12184_3,24.500579,1049.962282
12517_1,24.500579,1070.937745
12523_0,24.700583,1071.440696
12532_1,24.700583,1071.938857
4525_0,21.650522,577.801222
13718_1,21.600521,1157.589061
14572_2,21.400517,1216.611589
14583_1,21.400517,1217.607912
3336_1,13.600361,489.233901
19974_0,21.850526,1796.720359
9702_2,18.200453,899.182285
5819_2,13.250354,660.112788
16539_2,17.450438,1381.680192
893_1,23.850566,269.17596
8022_0,10.300295,804.143658
8031_0,10.300295,804.641819
3136_1,10.05029,475.084205
3973_0,9.100271,537.05738
4185_1,9.100271,552.021378
22_0,1.450119,115.004635
1689_0,1.450119,347.976447
14726_0,13.400357,1229.19016
14757_1,13.350356,1231.201966
15042_1,13.450358,1253.18812
15054_0,13.500359,1254.189233
1352_2,11.000309,315.011585
2955_2,11.05031,462.079323
2970_0,11.05031,463.142705
3031_1,11.100311,466.107723
3832_0,10.950308,526.083463
4107_3,10.950308,547.039765
4318_3,11.000309,563.009665
10110_0,11.05031,923.151505
10129_0,11.05031,924.152618
10151_1,11.000309,925.15852
10169_0,11.000309,926.169213
10190_0,11.000309,927.179905
10208_0,11.000309,928.185808
10224_0,11.000309,929.18692
10423_1,10.950308,941.16195
10545_0,11.000309,949.16127
14797_0,13.200353,1234.210093
14933_0,13.250354,1245.1888
20494_0,13.200353,1847.322046
20510_0,13.200353,1848.308788
12949_0,16.750424,1101.550711
12973_0,16.900427,1103.069145
13121_0,16.850426,1113.06111
13418_0,16.850426,1135.052055
13592_0,16.750424,1148.569469
18779_0,16.850426,1653.858252
18866_0,16.850426,1663.337686
18873_0,16.850426,1663.850217
10100_4,25.500599,922.514434
10107_0,25.5506,923.017385
10121_3,25.500599,923.515546
10138_4,25.5506,924.531029
10160_6,25.600601,925.512981
10286_1,25.5506,933.502721
10293_1,25.5506,934.005673
10712_8,25.450598,958.506584
10890_3,25.5506,968.517709
10908_4,25.5506,969.523611
10926_6,25.5506,970.534304
10938_6,25.600601,971.516256
11164_4,25.600601,985.517461
11186_3,25.600601,986.532944
11200_5,25.600601,987.514896
11275_4,25.5506,991.504976
11964_4,25.600601,1036.511929
12029_5,25.5506,1040.449319
12046_6,25.5506,1041.460011
16560_0,25.5506,1384.281168
16567_0,25.5506,1384.779329
16572_0,25.5506,1385.282281
16579_0,25.5506,1385.780442
16585_0,25.5506,1386.278603
16592_0,25.5506,1386.781554
20477_0,25.5506,1846.038323
20482_0,25.5506,1846.541274
20491_0,25.5506,1847.039435
20497_0,25.5506,1847.537596
20507_0,25.600601,1848.040548
20515_0,25.5506,1848.538709
20523_0,25.600601,1849.05124
20531_0,25.600601,1850.052353
20626_0,25.5506,1857.529561
20634_0,25.5506,1858.027723
20636_0,25.5506,1858.530674
17862_0,15.300395,1538.730314
17864_0,15.300395,1539.731427
17870_0,15.300395,1540.727749
18637_1,15.300395,1634.717364
862_1,24.800585,265.14756
1203_2,4.750185,301.05828
1354_3,4.800186,315.073855
4252_1,15.400397,557.237701
2322_3,5.900208,409.04431
8806_1,23.700563,847.397466
2178_5,20.000489,395.138905
8447_3,15.950408,827.624297
729_3,27.850645,247.204176
541_1,25.100591,223.134365
67_2,9.05027,133.01508
6539_3,8.900268,709.1194
16920_0,9.100271,1422.122263
16930_0,9.100271,1423.128165
10427_8,28.150651,941.506831
10439_11,28.150651,942.512734
9630_2,10.600301,895.192205
2164_0,8.650263,394.099473
5325_1,7.800246,630.093783
1049_0,10.5503,286.041593
2782_3,10.400297,449.10797
3892_1,10.750304,531.055495
4508_0,7.100232,577.18331
4839_1,7.800246,599.164675
4859_1,7.750245,600.165788
4858_0,6.700224,600.108308
9089_0,4.150173,865.19715
9104_0,4.150173,866.198263
7074_3,8.650263,745.14029
7951_0,8.450259,799.051875
451_5,28.000648,209.11879
458_1,27.900646,210.119903
1300_4,27.750643,310.211993
9234_0,11.350316,872.669569
4748_1,29.850685,593.368761
850_2,28.400656,263.202816
6169_3,28.400656,683.143165
6187_1,28.400656,684.144278
6230_3,28.450657,687.142825
3854_2,17.150432,527.247436
12949_4,24.900587,1101.550711
13583_4,24.900587,1147.568356
13593_2,24.900587,1148.579049
13607_4,24.900587,1149.580161
4545_6,17.950448,579.137635
4567_1,17.950448,580.114798
13812_5,24.200573,1163.547836
417_0,15.05039,204.113228
848_4,15.000389,263.140545
3138_3,12.000329,475.122525
